ws_sold_date_sk,ws_sold_time_sk,ws_ship_date_sk,ws_item_sk,ws_bill_customer_sk,ws_bill_cdemo_sk,ws_bill_hdemo_sk,ws_bill_addr_sk,ws_ship_customer_sk,ws_ship_cdemo_sk,ws_ship_hdemo_sk,ws_ship_addr_sk,ws_web_page_sk,ws_web_site_sk,ws_ship_mode_sk,ws_warehouse_sk,ws_promo_sk,ws_order_number,ws_quantity,ws_wholesale_cost,ws_list_price,ws_sales_price,ws_ext_discount_amt,ws_ext_sales_price,ws_ext_wholesale_cost,ws_ext_list_price,ws_ext_tax,ws_coupon_amt,ws_ext_ship_cost,ws_net_paid,ws_net_paid_inc_tax,ws_net_paid_inc_ship,ws_net_paid_inc_ship_tax,ws_net_profit
2451879,60291,2451910,73,402,19202,5386,278,527,4074,4554,446,1,1,2,1,1,11,87,88.69,201.32,30.19,14888.31,2626.53,7716.03,17514.84,0.00,0.00,1050.09,2626.53,2626.53,3676.62,3676.62,-5089.50
2451879,60291,2451965,122,402,19202,5386,278,527,4074,4554,446,1,1,13,1,2,11,22,46.33,81.54,44.84,807.40,986.48,1019.26,1793.88,49.32,0.00,807.18,986.48,1035.80,1793.66,1842.98,-32.78
2451879,60291,2451994,158,402,19202,5386,278,527,4074,4554,446,1,1,13,1,1,11,96,79.34,204.69,83.92,11593.92,8056.32,7616.64,19650.24,644.50,0.00,392.64,8056.32,8700.82,8448.96,9093.46,439.68
2451879,60291,2451956,157,402,19202,5386,278,527,4074,4554,446,1,1,13,1,1,11,91,44.37,108.70,61.95,4254.25,5637.45,4037.67,9891.70,56.37,0.00,197.47,5637.45,5693.82,5834.92,5891.29,1599.78
2451879,60291,2451998,110,402,19202,5386,278,527,4074,4554,446,1,1,4,1,2,11,44,70.93,75.18,10.52,2845.04,462.88,3120.92,3307.92,36.66,4.62,1223.64,458.26,494.92,1681.90,1718.56,-2662.66
2451879,60291,2451900,91,402,19202,5386,278,527,4074,4554,446,1,1,18,1,3,11,33,54.70,140.03,137.22,92.73,4528.26,1805.10,4620.99,90.56,0.00,2079.33,4528.26,4618.82,6607.59,6698.15,2723.16
2451879,60291,2451932,98,402,19202,5386,278,527,4074,4554,446,1,1,3,1,1,11,59,25.18,37.01,0.37,2161.76,21.83,1485.62,2183.59,0.74,3.27,567.58,18.56,19.30,586.14,586.88,-1467.06
2451879,60291,2451994,121,402,19202,5386,278,527,4074,4554,446,1,1,5,1,1,11,64,5.57,7.07,1.83,335.36,117.12,356.48,452.48,0.82,105.40,153.60,11.72,12.54,165.32,166.14,-344.76
2451879,60291,2451881,143,402,19202,5386,278,527,4074,4554,446,1,1,11,1,3,11,44,58.29,112.49,22.49,3960.00,989.56,2564.76,4949.56,89.06,0.00,247.28,989.56,1078.62,1236.84,1325.90,-1575.20
2452251,49599,2452303,167,115,3496,93,229,676,6482,3343,332,1,1,17,1,3,12,93,18.56,18.93,3.97,1391.28,369.21,1726.08,1760.49,0.00,0.00,704.01,369.21,369.21,1073.22,1073.22,-1356.87
2452251,49599,2452325,97,115,3496,93,229,676,6482,3343,332,1,1,14,1,3,12,60,19.43,22.92,6.41,990.60,384.60,1165.80,1375.20,9.23,76.92,123.60,307.68,316.91,431.28,440.51,-858.12
2452251,49599,2452339,139,115,3496,93,229,676,6482,3343,332,1,1,10,1,3,12,16,96.14,256.69,10.26,3942.88,164.16,1538.24,4107.04,0.00,0.00,2053.44,164.16,164.16,2217.60,2217.60,-1374.08
2452251,49599,2452294,75,115,3496,93,229,676,6482,3343,332,1,1,17,1,3,12,29,76.54,210.48,134.70,2197.62,3906.30,2219.66,6103.92,156.25,0.00,365.98,3906.30,4062.55,4272.28,4428.53,1686.64
2452251,49599,2452339,17,115,3496,93,229,676,6482,3343,332,1,1,2,1,2,12,75,77.80,126.03,113.42,945.75,8506.50,5835.00,9452.25,58.69,2637.01,2646.00,5869.49,5928.18,8515.49,8574.18,34.49
2452251,49599,2452351,79,115,3496,93,229,676,6482,3343,332,1,1,11,1,3,12,92,47.71,59.16,33.12,2395.68,3047.04,4389.32,5442.72,60.94,0.00,2012.96,3047.04,3107.98,5060.00,5120.94,-1342.28
2452251,49599,2452345,71,115,3496,93,229,676,6482,3343,332,1,1,6,1,1,12,30,84.41,243.10,126.41,3500.70,3792.30,2532.30,7293.00,303.38,0.00,802.20,3792.30,4095.68,4594.50,4897.88,1260.00
2452251,49599,2452334,135,115,3496,93,229,676,6482,3343,332,1,1,4,1,2,12,94,93.91,145.56,1.45,13546.34,136.30,8827.54,13682.64,8.17,0.00,2325.56,136.30,144.47,2461.86,2470.03,-8691.24
2452251,49599,2452253,137,115,3496,93,229,676,6482,3343,332,1,1,13,1,1,12,79,74.37,135.35,102.86,2566.71,8125.94,5875.23,10692.65,162.51,0.00,1496.26,8125.94,8288.45,9622.20,9784.71,2250.71
2451351,75714,2451471,16,682,8768,6293,322,110,3484,5162,391,1,1,9,1,3,13,6,10.40,24.85,12.92,71.58,77.52,62.40,149.10,1.55,0.00,41.70,77.52,79.07,119.22,120.77,15.12
2451351,75714,2451440,79,682,8768,6293,322,110,3484,5162,391,1,1,12,1,1,13,19,34.34,72.11,26.68,863.17,506.92,652.46,1370.09,10.13,0.00,287.66,506.92,517.05,794.58,804.71,-145.54
2451351,75714,2451422,70,682,8768,6293,322,110,3484,5162,391,1,1,1,1,3,13,10,51.43,153.77,59.97,938.00,599.70,514.30,1537.70,5.99,0.00,445.90,599.70,605.69,1045.60,1051.59,85.40
2451351,75714,2451373,134,682,8768,6293,322,110,3484,5162,391,1,1,18,1,1,13,50,43.85,83.31,4.99,3916.00,249.50,2192.50,4165.50,7.48,0.00,999.50,249.50,256.98,1249.00,1256.48,-1943.00
2451351,75714,2451445,136,682,8768,6293,322,110,3484,5162,391,1,1,13,1,1,13,32,6.05,7.19,3.37,122.24,107.84,193.60,230.08,8.62,0.00,78.08,107.84,116.46,185.92,194.54,-85.76
2451351,75714,2451426,49,682,8768,6293,322,110,3484,5162,391,1,1,9,1,2,13,19,99.99,266.97,248.28,355.11,4717.32,1899.81,5072.43,94.34,0.00,1115.87,4717.32,4811.66,5833.19,5927.53,2817.51
2451351,75714,2451357,140,682,8768,6293,322,110,3484,5162,391,1,1,18,1,3,13,63,21.25,23.16,21.53,102.69,1356.39,1338.75,1459.08,40.69,0.00,116.55,1356.39,1397.08,1472.94,1513.63,17.64
2451351,75714,2451431,116,682,8768,6293,322,110,3484,5162,391,1,1,17,1,2,13,5,2.57,5.37,2.04,16.65,10.20,12.85,26.85,0.30,0.00,7.20,10.20,10.50,17.40,17.70,-2.65
2451351,75714,2451366,25,682,8768,6293,322,110,3484,5162,391,1,1,15,1,2,13,16,90.43,250.49,62.62,3005.92,1001.92,1446.88,4007.84,4.10,591.13,1843.52,410.79,414.89,2254.31,2258.41,-1036.09
2452224,44494,2452246,149,452,15848,2948,343,682,1543,1587,335,1,1,5,1,2,14,39,15.52,43.61,30.52,510.51,1190.28,605.28,1700.79,0.00,1047.44,135.72,142.84,142.84,278.56,278.56,-462.44
2452224,44494,2452242,69,452,15848,2948,343,682,1543,1587,335,1,1,6,1,2,14,11,28.39,52.52,47.79,52.03,525.69,312.29,577.72,15.77,0.00,254.10,525.69,541.46,779.79,795.56,213.40
2452224,44494,2452305,153,452,15848,2948,343,682,1543,1587,335,1,1,17,1,2,14,11,18.69,34.95,19.92,165.33,219.12,205.59,384.45,6.57,0.00,3.74,219.12,225.69,222.86,229.43,13.53
2452224,44494,2452226,171,452,15848,2948,343,682,1543,1587,335,1,1,3,1,2,14,78,70.93,90.08,36.93,4145.70,2880.54,5532.54,7026.24,57.61,0.00,280.80,2880.54,2938.15,3161.34,3218.95,-2652.00
2452224,44494,2452335,133,452,15848,2948,343,682,1543,1587,335,1,1,3,1,2,14,17,18.29,28.71,19.23,161.16,326.91,310.93,488.07,16.34,0.00,4.76,326.91,343.25,331.67,348.01,15.98
2452224,44494,2452329,103,452,15848,2948,343,682,1543,1587,335,1,1,10,1,2,14,62,47.55,87.01,52.20,2158.22,3236.40,2948.10,5394.62,258.91,0.00,2697.00,3236.40,3495.31,5933.40,6192.31,288.30
2452224,44494,2452307,15,452,15848,2948,343,682,1543,1587,335,1,1,7,1,2,14,50,22.47,29.88,21.51,418.50,1075.50,1123.50,1494.00,10.75,0.00,702.00,1075.50,1086.25,1777.50,1788.25,-48.00
2452224,44494,2452281,87,452,15848,2948,343,682,1543,1587,335,1,1,19,1,2,14,77,32.04,54.78,23.00,2447.06,1771.00,2467.08,4218.06,88.55,0.00,1771.00,1771.00,1859.55,3542.00,3630.55,-696.08
2452224,44494,2452231,109,452,15848,2948,343,682,1543,1587,335,1,1,8,1,1,14,5,32.51,88.10,0.00,440.50,0.00,162.55,440.50,0.00,0.00,92.50,0.00,0.00,92.50,92.50,-162.55
2452224,44494,2452273,5,452,15848,2948,343,682,1543,1587,335,1,1,20,1,2,14,60,7.56,11.56,3.81,465.00,228.60,453.60,693.60,16.00,0.00,13.80,228.60,244.60,242.40,258.40,-225.00
2452224,44494,2452278,173,452,15848,2948,343,682,1543,1587,335,1,1,19,1,1,14,5,52.18,101.22,5.06,480.80,25.30,260.90,506.10,0.67,15.68,15.15,9.62,10.29,24.77,25.44,-251.28
2452224,44494,2452337,165,452,15848,2948,343,682,1543,1587,335,1,1,15,1,3,14,81,54.09,57.87,46.87,891.00,3796.47,4381.29,4687.47,227.78,0.00,234.09,3796.47,4024.25,4030.56,4258.34,-584.82
2452224,44494,2452344,3,452,15848,2948,343,682,1543,1587,335,1,1,8,1,1,14,44,18.08,34.71,26.72,351.56,1175.68,795.52,1527.24,33.15,70.54,564.96,1105.14,1138.29,1670.10,1703.25,309.62
2452224,44494,2452336,77,452,15848,2948,343,682,1543,1587,335,1,1,17,1,1,14,22,1.06,1.39,0.82,12.54,18.04,23.32,30.58,0.54,0.00,9.90,18.04,18.58,27.94,28.48,-5.28
2452224,44494,2452307,147,452,15848,2948,343,682,1543,1587,335,1,1,5,1,1,14,18,31.62,86.63,15.59,1278.72,280.62,569.16,1559.34,0.00,0.00,46.62,280.62,280.62,327.24,327.24,-288.54
2452224,44494,2452331,115,452,15848,2948,343,682,1543,1587,335,1,1,13,1,3,14,74,71.70,211.51,16.92,14399.66,1252.08,5305.80,15651.74,12.52,0.00,5790.50,1252.08,1264.60,7042.58,7055.10,-4053.72
2451405,67593,2451514,68,363,3898,586,374,171,13513,5032,320,1,1,2,1,1,15,90,7.65,11.16,5.91,472.50,531.90,688.50,1004.40,10.63,0.00,0.00,531.90,542.53,531.90,542.53,-156.60
2451405,67593,2451491,152,363,3898,586,374,171,13513,5032,320,1,1,11,1,2,15,80,17.07,40.28,24.57,1256.80,1965.60,1365.60,3222.40,137.59,0.00,1385.60,1965.60,2103.19,3351.20,3488.79,600.00
2451405,67593,2451443,170,363,3898,586,374,171,13513,5032,320,1,1,8,1,3,15,84,74.02,184.30,49.76,11301.36,4179.84,6217.68,15481.20,83.59,0.00,1392.72,4179.84,4263.43,5572.56,5656.15,-2037.84
2451405,67593,2451489,133,363,3898,586,374,171,13513,5032,320,1,1,2,1,2,15,35,84.47,192.59,136.73,1955.10,4785.55,2956.45,6740.65,28.71,4067.71,1347.85,717.84,746.55,2065.69,2094.40,-2238.61
2451405,67593,2451516,103,363,3898,586,374,171,13513,5032,320,1,1,11,1,2,15,81,35.78,81.22,30.05,4144.77,2434.05,2898.18,6578.82,0.00,973.62,2630.88,1460.43,1460.43,4091.31,4091.31,-1437.75
2451405,67593,2451407,14,363,3898,586,374,171,13513,5032,320,1,1,12,1,3,15,61,23.14,68.26,25.25,2623.61,1540.25,1411.54,4163.86,34.50,677.71,124.44,862.54,897.04,986.98,1021.48,-549.00
2451405,67593,2451504,86,363,3898,586,374,171,13513,5032,320,1,1,20,1,2,15,63,37.68,55.76,10.59,2845.71,667.17,2373.84,3512.88,33.35,0.00,983.43,667.17,700.52,1650.60,1683.95,-1706.67
2451405,67593,2451510,109,363,3898,586,374,171,13513,5032,320,1,1,16,1,1,15,9,55.58,58.91,49.48,84.87,445.32,500.22,530.19,35.62,0.00,100.71,445.32,480.94,546.03,581.65,-54.90
2451405,67593,2451454,4,363,3898,586,374,171,13513,5032,320,1,1,3,1,3,15,91,65.31,146.94,58.77,8023.47,5348.07,5943.21,13371.54,106.96,0.00,3476.20,5348.07,5455.03,8824.27,8931.23,-595.14
2451405,67593,2451435,172,363,3898,586,374,171,13513,5032,320,1,1,19,1,1,15,6,50.74,121.77,118.11,21.96,708.66,304.44,730.62,21.25,0.00,21.90,708.66,729.91,730.56,751.81,404.22
2451405,67593,2451450,164,363,3898,586,374,171,13513,5032,320,1,1,4,1,3,15,96,79.92,181.41,88.89,8881.92,8533.44,7672.32,17415.36,597.34,0.00,4702.08,8533.44,9130.78,13235.52,13832.86,861.12
2451405,67593,2451450,2,363,3898,586,374,171,13513,5032,320,1,1,19,1,3,15,29,51.20,124.41,109.48,432.97,3174.92,1484.80,3607.89,285.74,0.00,1010.07,3174.92,3460.66,4184.99,4470.73,1690.12
2452342,70397,2452461,145,567,16016,4096,437,522,13930,2307,195,1,1,4,1,3,16,58,98.68,134.20,29.52,6071.44,1712.16,5723.44,7783.60,34.24,0.00,3502.62,1712.16,1746.40,5214.78,5249.02,-4011.28
2452342,70397,2452427,96,567,16016,4096,437,522,13930,2307,195,1,1,16,1,1,16,55,48.07,111.04,77.72,1832.60,4274.60,2643.85,6107.20,384.71,0.00,122.10,4274.60,4659.31,4396.70,4781.41,1630.75
2452342,70397,2452412,21,567,16016,4096,437,522,13930,2307,195,1,1,1,1,3,16,92,85.71,221.13,187.96,3051.64,17292.32,7885.32,20343.96,691.69,0.00,1830.80,17292.32,17984.01,19123.12,19814.81,9407.00
2452342,70397,2452457,12,567,16016,4096,437,522,13930,2307,195,1,1,8,1,2,16,50,55.83,112.77,87.96,1240.50,4398.00,2791.50,5638.50,175.92,0.00,2311.50,4398.00,4573.92,6709.50,6885.42,1606.50
2452342,70397,2452457,55,567,16016,4096,437,522,13930,2307,195,1,1,5,1,3,16,88,9.73,21.60,15.98,494.56,1406.24,856.24,1900.80,6.18,1251.55,893.20,154.69,160.87,1047.89,1054.07,-701.55
2452342,70397,2452442,7,567,16016,4096,437,522,13930,2307,195,1,1,4,1,2,16,41,40.16,107.22,42.88,2637.94,1758.08,1646.56,4396.02,158.22,0.00,219.76,1758.08,1916.30,1977.84,2136.06,111.52
2452342,70397,2452429,180,567,16016,4096,437,522,13930,2307,195,1,1,4,1,3,16,39,33.74,70.17,20.34,1943.37,793.26,1315.86,2736.63,8.32,674.27,492.57,118.99,127.31,611.56,619.88,-1196.87
2452342,70397,2452416,33,567,16016,4096,437,522,13930,2307,195,1,1,20,1,2,16,80,11.10,11.10,10.10,80.00,808.00,888.00,888.00,8.08,0.00,408.00,808.00,816.08,1216.00,1224.08,-80.00
2452386,7275,2452494,67,708,13196,5612,411,483,9202,3114,113,1,1,4,1,3,17,8,39.57,96.15,17.30,630.80,138.40,316.56,769.20,4.15,0.00,253.76,138.40,142.55,392.16,396.31,-178.16
2452386,7275,2452504,81,708,13196,5612,411,483,9202,3114,113,1,1,20,1,3,17,65,31.71,58.98,13.56,2952.30,881.40,2061.15,3833.70,61.69,0.00,1379.95,881.40,943.09,2261.35,2323.04,-1179.75
2452386,7275,2452465,60,708,13196,5612,411,483,9202,3114,113,1,1,8,1,2,17,26,41.97,101.14,42.47,1525.42,1104.22,1091.22,2629.64,77.29,0.00,157.56,1104.22,1181.51,1261.78,1339.07,13.00
2452386,7275,2452452,175,708,13196,5612,411,483,9202,3114,113,1,1,14,1,2,17,60,36.20,36.92,5.90,1861.20,354.00,2172.00,2215.20,14.16,0.00,243.60,354.00,368.16,597.60,611.76,-1818.00
2452386,7275,2452473,45,708,13196,5612,411,483,9202,3114,113,1,1,17,1,1,17,60,22.51,55.82,22.88,1976.40,1372.80,1350.60,3349.20,27.45,0.00,602.40,1372.80,1400.25,1975.20,2002.65,22.20
2452386,7275,2452456,156,708,13196,5612,411,483,9202,3114,113,1,1,19,1,3,17,80,56.71,98.67,19.73,6315.20,1578.40,4536.80,7893.60,110.48,0.00,1184.00,1578.40,1688.88,2762.40,2872.88,-2958.40
2452386,7275,2452470,120,708,13196,5612,411,483,9202,3114,113,1,1,19,1,2,17,100,66.50,192.18,40.35,15183.00,4035.00,6650.00,19218.00,282.45,0.00,7302.00,4035.00,4317.45,11337.00,11619.45,-2615.00
2452386,7275,2452496,24,708,13196,5612,411,483,9202,3114,113,1,1,15,1,3,17,64,52.40,132.04,6.60,8028.16,422.40,3353.60,8450.56,33.79,0.00,3548.80,422.40,456.19,3971.20,4004.99,-2931.20
2452386,7275,2452465,66,708,13196,5612,411,483,9202,3114,113,1,1,12,1,3,17,62,98.33,246.80,231.99,918.22,14383.38,6096.46,15301.60,0.00,7623.19,4437.34,6760.19,6760.19,11197.53,11197.53,663.73
2451422,33648,2451431,178,238,16123,6743,172,677,8165,4106,182,1,1,2,1,1,18,77,96.77,272.89,267.43,420.42,20592.11,7451.29,21012.53,37.06,20180.26,9245.39,411.85,448.91,9657.24,9694.30,-7039.44
2451422,33648,2451481,32,238,16123,6743,172,677,8165,4106,182,1,1,11,1,2,18,64,73.08,117.65,35.29,5271.04,2258.56,4677.12,7529.60,90.34,0.00,1731.20,2258.56,2348.90,3989.76,4080.10,-2418.56
2451422,33648,2451531,148,238,16123,6743,172,677,8165,4106,182,1,1,14,1,2,18,22,64.75,160.58,104.37,1236.62,2296.14,1424.50,3532.76,30.99,1676.18,1024.32,619.96,650.95,1644.28,1675.27,-804.54
2451422,33648,2451486,68,238,16123,6743,172,677,8165,4106,182,1,1,4,1,2,18,14,61.61,90.56,72.44,253.68,1014.16,862.54,1267.84,40.56,0.00,215.46,1014.16,1054.72,1229.62,1270.18,151.62
2451422,33648,2451521,152,238,16123,6743,172,677,8165,4106,182,1,1,20,1,3,18,60,99.12,195.26,85.91,6561.00,5154.60,5947.20,11715.60,8.76,4278.31,5506.20,876.29,885.05,6382.49,6391.25,-5070.91
2451422,33648,2451472,170,238,16123,6743,172,677,8165,4106,182,1,1,5,1,3,18,50,60.92,69.44,26.38,2153.00,1319.00,3046.00,3472.00,118.71,0.00,416.50,1319.00,1437.71,1735.50,1854.21,-1727.00
2451422,33648,2451503,133,238,16123,6743,172,677,8165,4106,182,1,1,17,1,2,18,33,24.77,39.63,13.47,863.28,444.51,817.41,1307.79,31.11,0.00,326.70,444.51,475.62,771.21,802.32,-372.90
2451422,33648,2451541,103,238,16123,6743,172,677,8165,4106,182,1,1,14,1,1,18,11,17.78,26.13,25.34,8.69,278.74,195.58,287.43,19.51,0.00,83.27,278.74,298.25,362.01,381.52,83.16
2451422,33648,2451482,14,238,16123,6743,172,677,8165,4106,182,1,1,12,1,2,18,45,26.47,33.61,11.76,983.25,529.20,1191.15,1512.45,0.37,523.90,604.80,5.30,5.67,610.10,610.47,-1185.85
2452616,42506,2452707,151,659,1722,7098,294,274,10209,2776,72,1,1,6,1,1,19,78,48.82,83.97,71.37,982.80,5566.86,3807.96,6549.66,55.66,0.00,1113.06,5566.86,5622.52,6679.92,6735.58,1758.90
2452616,42506,2452642,1,659,1722,7098,294,274,10209,2776,72,1,1,19,1,1,19,23,85.64,108.76,26.10,1901.18,600.30,1969.72,2501.48,36.01,0.00,0.00,600.30,636.31,600.30,636.31,-1369.42
2452616,42506,2452619,126,659,1722,7098,294,274,10209,2776,72,1,1,7,1,3,19,22,73.91,108.64,56.49,1147.30,1242.78,1626.02,2390.08,14.91,1056.36,740.74,186.42,201.33,927.16,942.07,-1439.60
2452616,42506,2452720,84,659,1722,7098,294,274,10209,2776,72,1,1,8,1,3,19,22,27.12,66.17,50.28,349.58,1106.16,596.64,1455.74,55.30,0.00,116.38,1106.16,1161.46,1222.54,1277.84,509.52
2452616,42506,2452684,90,659,1722,7098,294,274,10209,2776,72,1,1,6,1,2,19,88,97.17,165.18,75.98,7849.60,6686.24,8550.96,14535.84,68.19,3276.25,1162.48,3409.99,3478.18,4572.47,4640.66,-5140.97
2452616,42506,2452642,108,659,1722,7098,294,274,10209,2776,72,1,1,17,1,2,19,10,97.43,277.67,102.73,1749.40,1027.30,974.30,2776.70,51.36,0.00,721.90,1027.30,1078.66,1749.20,1800.56,53.00
2452616,42506,2452732,168,659,1722,7098,294,274,10209,2776,72,1,1,1,1,3,19,16,24.86,68.86,66.79,33.12,1068.64,397.76,1101.76,41.03,42.74,374.56,1025.90,1066.93,1400.46,1441.49,628.14
2452616,42506,2452735,97,659,1722,7098,294,274,10209,2776,72,1,1,2,1,1,19,30,52.62,79.45,13.50,1978.50,405.00,1578.60,2383.50,32.40,0.00,738.60,405.00,437.40,1143.60,1176.00,-1173.60
2452616,42506,2452713,139,659,1722,7098,294,274,10209,2776,72,1,1,5,1,2,19,5,22.42,57.84,28.92,144.60,144.60,112.10,289.20,2.89,0.00,54.90,144.60,147.49,199.50,202.39,32.50
2452616,42506,2452638,75,659,1722,7098,294,274,10209,2776,72,1,1,13,1,1,19,10,54.40,125.66,40.21,854.50,402.10,544.00,1256.60,28.14,0.00,515.20,402.10,430.24,917.30,945.44,-141.90
2452616,42506,2452684,18,659,1722,7098,294,274,10209,2776,72,1,1,10,1,1,19,77,80.72,151.75,100.15,3973.20,7711.55,6215.44,11684.75,154.23,0.00,4907.21,7711.55,7865.78,12618.76,12772.99,1496.11
2452616,42506,2452645,79,659,1722,7098,294,274,10209,2776,72,1,1,18,1,1,19,20,66.38,106.87,101.52,107.00,2030.40,1327.60,2137.40,182.73,0.00,384.60,2030.40,2213.13,2415.00,2597.73,702.80
2452616,42506,2452729,72,659,1722,7098,294,274,10209,2776,72,1,1,6,1,3,19,62,10.82,24.88,2.73,1373.30,169.26,670.84,1542.56,1.69,0.00,107.88,169.26,170.95,277.14,278.83,-501.58
2452616,42506,2452725,135,659,1722,7098,294,274,10209,2776,72,1,1,20,1,1,19,36,78.32,127.66,14.04,4090.32,505.44,2819.52,4595.76,20.21,0.00,1194.84,505.44,525.65,1700.28,1720.49,-2314.08
2452616,42506,2452664,138,659,1722,7098,294,274,10209,2776,72,1,1,9,1,3,19,82,60.20,89.09,68.59,1681.00,5624.38,4936.40,7305.38,281.21,0.00,2702.72,5624.38,5905.59,8327.10,8608.31,687.98
2451576,44795,2451624,169,619,1104,2020,197,747,14523,5528,105,1,1,9,1,2,20,54,18.34,36.12,4.69,1697.22,253.26,990.36,1950.48,10.13,0.00,838.62,253.26,263.39,1091.88,1102.01,-737.10
2451576,44795,2451674,104,619,1104,2020,197,747,14523,5528,105,1,1,18,1,1,20,47,48.25,127.86,52.42,3545.68,2463.74,2267.75,6009.42,73.91,0.00,480.34,2463.74,2537.65,2944.08,3017.99,195.99
2451576,44795,2451627,41,619,1104,2020,197,747,14523,5528,105,1,1,18,1,2,20,21,77.06,97.86,17.61,1685.25,369.81,1618.26,2055.06,7.39,0.00,267.12,369.81,377.20,636.93,644.32,-1248.45
2451576,44795,2451693,37,619,1104,2020,197,747,14523,5528,105,1,1,12,1,3,20,33,69.15,132.07,101.69,1002.54,3355.77,2281.95,4358.31,268.46,0.00,2048.31,3355.77,3624.23,5404.08,5672.54,1073.82
2451576,44795,2451686,128,619,1104,2020,197,747,14523,5528,105,1,1,18,1,3,20,17,39.48,93.56,43.97,843.03,747.49,671.16,1590.52,52.32,0.00,699.72,747.49,799.81,1447.21,1499.53,76.33
2451576,44795,2451662,101,619,1104,2020,197,747,14523,5528,105,1,1,13,1,2,20,89,76.89,180.69,83.11,8684.62,7396.79,6843.21,16081.41,147.93,0.00,3055.37,7396.79,7544.72,10452.16,10600.09,553.58
2451576,44795,2451604,161,619,1104,2020,197,747,14523,5528,105,1,1,15,1,2,20,21,85.86,179.44,111.25,1431.99,2336.25,1803.06,3768.24,70.08,0.00,866.67,2336.25,2406.33,3202.92,3273.00,533.19
2451576,44795,2451623,67,619,1104,2020,197,747,14523,5528,105,1,1,14,1,1,20,63,37.23,80.41,53.87,1672.02,3393.81,2345.49,5065.83,57.01,543.00,1063.44,2850.81,2907.82,3914.25,3971.26,505.32
2451576,44795,2451678,80,619,1104,2020,197,747,14523,5528,105,1,1,2,1,1,20,55,76.31,110.64,61.95,2677.95,3407.25,4197.05,6085.20,68.14,0.00,2920.50,3407.25,3475.39,6327.75,6395.89,-789.80
2451576,44795,2451686,59,619,1104,2020,197,747,14523,5528,105,1,1,14,1,1,20,51,62.40,133.53,26.70,5448.33,1361.70,3182.40,6810.03,81.70,0.00,3404.76,1361.70,1443.40,4766.46,4848.16,-1820.70
2451576,44795,2451632,175,619,1104,2020,197,747,14523,5528,105,1,1,14,1,2,20,95,23.49,46.74,1.86,4263.60,176.70,2231.55,4440.30,7.06,0.00,2220.15,176.70,183.76,2396.85,2403.91,-2054.85
2451576,44795,2451585,44,619,1104,2020,197,747,14523,5528,105,1,1,11,1,2,20,45,60.01,106.21,105.14,48.15,4731.30,2700.45,4779.45,141.93,0.00,1433.70,4731.30,4873.23,6165.00,6306.93,2030.85
2452580,26067,2452683,151,484,2805,5366,407,484,2805,5366,407,1,1,4,1,3,21,71,16.54,20.67,6.20,1027.37,440.20,1174.34,1467.57,35.21,0.00,308.14,440.20,475.41,748.34,783.55,-734.14
2452580,26067,2452634,1,484,2805,5366,407,484,2805,5366,407,1,1,18,1,1,21,21,83.67,190.76,87.74,2163.42,1842.54,1757.07,4005.96,110.55,0.00,1361.85,1842.54,1953.09,3204.39,3314.94,85.47
2452580,26067,2452692,126,484,2805,5366,407,484,2805,5366,407,1,1,15,1,2,21,56,49.27,104.45,47.00,3217.20,2632.00,2759.12,5849.20,131.60,0.00,2632.00,2632.00,2763.60,5264.00,5395.60,-127.12
2452580,26067,2452630,84,484,2805,5366,407,484,2805,5366,407,1,1,7,1,1,21,62,32.09,74.76,12.70,3847.72,787.40,1989.58,4635.12,15.74,0.00,2131.56,787.40,803.14,2918.96,2934.70,-1202.18
2452580,26067,2452665,90,484,2805,5366,407,484,2805,5366,407,1,1,14,1,2,21,57,73.99,181.27,74.32,6096.15,4236.24,4217.43,10332.39,254.17,0.00,3202.83,4236.24,4490.41,7439.07,7693.24,18.81
2452580,26067,2452624,108,484,2805,5366,407,484,2805,5366,407,1,1,7,1,2,21,100,57.64,69.74,39.75,2999.00,3975.00,5764.00,6974.00,318.00,0.00,139.00,3975.00,4293.00,4114.00,4432.00,-1789.00
2452580,26067,2452693,168,484,2805,5366,407,484,2805,5366,407,1,1,17,1,3,21,56,16.59,21.73,13.68,450.80,766.08,929.04,1216.88,61.28,0.00,72.80,766.08,827.36,838.88,900.16,-162.96
2452580,26067,2452629,97,484,2805,5366,407,484,2805,5366,407,1,1,11,1,1,21,28,7.92,14.41,13.11,36.40,367.08,221.76,403.48,3.67,0.00,68.32,367.08,370.75,435.40,439.07,145.32
2452580,26067,2452681,139,484,2805,5366,407,484,2805,5366,407,1,1,1,1,2,21,94,4.94,12.25,3.06,863.86,287.64,464.36,1151.50,0.00,0.00,79.90,287.64,287.64,367.54,367.54,-176.72
2451176,80914,2451197,37,428,2311,5401,164,155,7425,5977,118,1,1,14,1,2,22,74,24.48,66.58,64.58,148.00,4778.92,1811.52,4926.92,95.57,0.00,2315.46,4778.92,4874.49,7094.38,7189.95,2967.40
2451176,80914,2451246,128,428,2311,5401,164,155,7425,5977,118,1,1,15,1,2,22,5,46.13,63.19,1.89,306.50,9.45,230.65,315.95,0.00,9.16,6.30,0.29,0.29,6.59,6.59,-230.36
2451176,80914,2451183,100,428,2311,5401,164,155,7425,5977,118,1,1,3,1,1,22,41,86.60,214.76,120.26,3874.50,4930.66,3550.60,8805.16,197.22,0.00,2817.52,4930.66,5127.88,7748.18,7945.40,1380.06
