ACTIVE,BKCLASS,ROA,LONGITUDE,ROE,STNAME,ASSET,OFFICES,NETINC,DEP,NAME,CITY,CERT,STALP,LATITUDE,ESTYMD
1,SM,2.258814266044276,-84.3452820015816,26.26,Michigan,488233,9,2754,431104,Central Savings Bank,Sault Sainte Marie,1095,MI,46.4963330172451,12/02/1902
1,NM,1.4347928834272983,-92.8656760104306,13.73,Minnesota,477816,12,1700,402092,Northview Bank,Sandstone,10956,MN,46.1331490083286,01/01/1908
1,NM,1.3550682070699345,-94.9274149792862,13.94,Minnesota,974587,10,3267,838301,United Prairie Bank,Mountain Lake,10958,MN,43.9399620163906,07/21/1919
1,NM,1.600118214538277,-93.707239960184,14.2,Minnesota,94511,1,379,79496,Janesville State Bank,Janesville,10960,MN,44.1164340191132,01/01/1898
1,SM,1.8245462657005305,-93.5303529694352,20.43,Minnesota,257125,2,1163,231643,Grand Rapids State Bank,Grand Rapids,10962,MN,47.2377919811931,06/15/1914
1,NM,1.679771507655986,-94.9436160246579,19.71,Minnesota,151299,3,619,138600,Lake Region Bank,New London,10965,MN,45.3007230094172,01/12/1915
1,N,0.8746823845013083,-92.0816270038866,10.87,Minnesota,209906,3,463,179838,"F & M Community Bank, National Association",Preston,10967,MN,43.6709919821802,03/11/1911
1,NM,1.804333966312701,-94.5018319759992,10.69,Minnesota,74838,2,329,62162,Randall State Bank,Randall,10969,MN,46.0910260053775,04/08/1908
1,NM,1.457947992601458,-96.5235150030458,16.69,Minnesota,148610,3,536,125072,Prime Security Bank,Karlstad,10971,MN,48.5795309993343,06/05/1925
1,NM,1.0972742543111418,-92.2667649724832,10.57,Minnesota,767465,6,2092,668623,Alliance Bank,Lake City,10973,MN,44.4498300014296,01/01/1867
1,N,1.3237262895049566,-94.529974970282,12.99,Minnesota,232611,3,770,205778,Center National Bank,Litchfield,10976,MN,45.1288489835005,01/01/1891
1,SM,0,-92.1874880102405,0,Minnesota,88016,1,0,81621,Root River State Bank,Chatfield,1098,MN,43.8450419920706,11/25/1856
1,NM,1.5239950586844635,-91.5050916106932,16.21,Minnesota,198105,3,751,168640,ESB Bank,Caledonia,10980,MN,43.6345477059486,01/02/1909
1,NM,1.9566913361587284,-95.8547040055761,12.45,Minnesota,47585,1,232,39880,Security State Bank of Oklee,Oklee,10982,MN,47.8402069899441,01/01/1934
1,NM,1.1371428951871159,-93.3599730177596,11.68,Minnesota,152208,3,427,128534,Security Bank Minnesota,Albert Lea,10984,MN,43.6538770159957,01/01/1906
1,N,2.099832082106579,-94.213314966398,12.81,Minnesota,3296457,8,17429,2518510,Stearns Bank National Association,Saint Cloud,10988,MN,45.5501469902462,05/28/1912
1,NM,2.393434909175185,-94.125453007466,22.8,Minnesota,282475,3,1704,250114,Lake Central Bank,Annandale,10989,MN,45.263089018531,08/15/1893
1,NM,1.2215689742185107,-93.6532867437868,10.99,Minnesota,118152,2,354,102186,First State Bank of Bigfork,Bigfork,10991,MN,47.7465018104543,08/12/1912
1,NM,1.104423499964519,-95.125007031078,12.37,Minnesota,74595,1,214,59636,Bonanza Valley State Bank,Brooten,10993,MN,45.5003579824699,02/22/1894
1,NM,1.4337803596811074,-93.50504096295,18.21,Minnesota,702579,6,2523,626610,FM Bank,Waseca,10998,MN,44.077333991452,01/01/1878
1,NM,1.5850999594711042,-92.4703932518467,10.64,Arkansas,41663976,273,163364,33764925,Bank OZK,Little Rock,110,AR,34.8103564068723,03/03/1903
1,SM,1.6567465053003403,-92.1651830115193,24.46,Minnesota,406516,6,1692,370603,Peoples State Bank of Plainview,Plainview,1100,MN,44.1618490145364,06/29/1925
1,NM,1.7733829856466248,-93.7035840254759,13.11,Missouri,226584,4,981,195001,St. Clair County State Bank,Osceola,11002,MO,38.0476609841211,05/01/1896
1,NM,1.0020572760209006,-93.434371041802,6.61,Missouri,139503,4,344,115804,Grand Missouri Bank,Bolivar,11003,MO,37.599435987696,11/24/1910
1,NM,1.259782057704017,-111.85894597874,8.14,Montana,169018,1,525,142392,The First State Bank of Shelby,Shelby,11013,MT,48.5059059963124,01/01/1910
1,SM,0.8466595414703392,-74.6414356948467,9.1,New Jersey,7690114,19,16095,6835088,Peapack Private Bank & Trust,Bedminster,11035,NJ,40.6516327625952,09/21/1921
1,SM,1.0170896775327856,-108.512015998602,8.11,Montana,26361352,274,67293,22202732,First Interstate Bank,Billings,1105,MT,45.7834120028575,10/09/1916
1,NM,0.9620245539987909,-78.6387209681043,9.55,North Carolina,235521000,518,559000,171449000,First-Citizens Bank & Trust Company,Raleigh,11063,NC,35.7776569927939,01/01/1898
1,NM,1.1043340622781563,-79.0802790406534,14.37,Pennsylvania,2460076,49,6765,2016190,Somerset Trust Company,Somerset,11112,PA,40.0081430003085,01/01/1889
1,NM,1.080645194301234,-78.4451750286134,5.41,Pennsylvania,495683,10,1320,389028,Hamlin Bank and Trust Company,Smethport,11113,PA,41.8093059918887,12/31/1863
1,NM,1.4744315889494786,-79.155058022195,10.18,Pennsylvania,9939635,76,36500,8220382,S&T Bank,Indiana,11124,PA,40.62262899737,05/21/1902
1,NM,0.47843386140063954,-96.5905600025275,6.09,South Dakota,81373,1,98,70191,Farmers State Bank of Canton,Canton,11133,SD,43.3010949908295,10/01/1901
1,NM,0.8577612698073377,-97.3800620238204,8.17,Texas,444973,10,963,338246,Texas Champion Bank,Corpus Christi,11159,TX,27.6901519893157,08/12/1912
1,NM,1.2266118469076541,-96.726930046793,11.52,South Dakota,2242998,20,6732,1957939,American Bank & Trust,Sioux Falls,1117,SD,43.482802539823,01/01/1892
1,NM,1.2632299070475979,-101.843412975708,9.87,Texas,123813,3,397,97224,The First State Bank,Abernathy,11175,TX,33.8326460001211,01/01/1909
1,SI,-1.5491209586982593,-103.497188037027,-21.96,Texas,1038922,4,-3880,967344,"Transpecos Banks, SSB",Pecos,11178,TX,31.4251699957182,03/01/1924
1,SM,0.9656999852789637,-97.134863025106,8.77,South Dakota,155097,3,369,137144,"Citizens State Bank, of Arlington",Arlington,1118,SD,44.3638009970839,08/28/1901
1,NM,1.4283292515338308,-95.6172570100134,24.11,Texas,139652,3,495,131146,First State Bank of Brownsboro,Brownsboro,11181,TX,32.3029630036573,02/17/1917
1,NM,1.6208105475000179,-99.292689030661,18.81,South Dakota,702151,11,2849,634719,First Fidelity Bank,Burke,1122,SD,43.182698010086,01/01/1905
1,NM,1.8546967961788778,-88.9632499818519,20.25,Wisconsin,162747,1,747,146145,First Community Bank,Milton,11225,WI,42.7812990186649,01/01/1911
1,NM,1.71746022762203,-88.7329799908833,9.8,Wisconsin,511423,8,2200,370088,First Citizens State Bank,Whitewater,11228,WI,42.834078018942,10/25/1863
1,NM,1.4708305052355504,-88.9393560257458,18.74,Wisconsin,222207,2,837,193050,Bank of Milton,Milton,11232,WI,42.7735820099588,03/25/1884
1,NM,1.3946117274167988,-88.4457549678375,10.65,Wisconsin,130666,1,451,112245,Bonduel State Bank,Bonduel,11235,WI,44.7410560002276,09/21/1906
1,NM,1.3400552736012605,-88.631521998267,13.06,Wisconsin,1675596,19,5464,1443770,Horicon Bank,Horicon,11236,WI,43.451803998766,09/07/1896
1,SM,2.180206332556008,-92.437927207182,12.44,Arkansas,23028965,243,124669,18173254,Centennial Bank,Conway,11241,AR,35.088538446039,01/01/1903
1,SM,2.1945216831322356,-91.39817793453,9.56,Arkansas,205380,5,1099,156945,Producers Bank & Trust,Mcgehee,11242,AR,33.630078199147,12/06/1933
1,SM,2.090463765169229,-91.824179103179,17.23,Arkansas,267419,5,1388,233595,Bank of Salem,Salem,11243,AR,36.37113316164,12/09/1908
1,SM,1.6304966638580831,-97.4377539928247,10.71,South Dakota,217586,4,895,176450,Merchants State Bank,Freeman,1125,SD,43.3522300065273,08/08/1899
1,N,3.0191525885033035,-92.122385181544,10.22,Arkansas,235872,5,1761,162981,The First National Bank of Izard County,Calico Rock,11252,AR,36.142418853074,05/01/1914
1,SM,1.9896536402257459,-106.929189975806,15.54,Colorado,247341,2,1237,202844,The Gunnison Bank and Trust Company,Gunnison,11259,CO,38.544802013107,12/23/1910
1,NM,1.73179233168226,-102.851117135294,13.45,Colorado,79099,2,354,66081,McClave State Bank,Mcclave,11261,CO,38.1377972940512,03/09/1920
1,NM,1.7734456804119125,-82.3346600221521,15.1,Georgia,418889,5,1844,365675,The Citizens Bank of Swainsboro,Swainsboro,11295,GA,32.5980807406172,01/01/1900
1,NM,2.308659580895111,-89.3185239887417,25.17,Illinois,356740,5,2054,322657,"Farmers State Bank of Alto Pass, Ill.",Alto Pass,11299,IL,37.5701450079541,01/01/1910
1,SM,1.6492080784379453,-88.8522230409329,9.31,Illinois,30318,1,123,24890,First State Bank of St. Peter,Saint Peter,11302,IL,38.8678129850271,04/25/1908
1,NM,0.8108713811299227,-87.877854037973,8.7,Illinois,580357,3,1194,523015,FNBC Bank & Trust,La Grange,11306,IL,41.8135930000868,08/17/1908
1,NM,0.6530976386688704,-90.8059017353789,4.49,Illinois,358113,6,571,304828,Farmers State Bank,Pittsfield,11307,IL,39.6080336455697,01/26/1889
1,NM,1.206859568511013,-89.0279769660104,20.31,Illinois,359114,5,1069,337877,The Bank of Herrin,Herrin,11310,IL,37.8026240075951,04/12/1904
1,SM,0.8440393310844757,-88.9470099606305,9.12,Illinois,136216,4,294,115767,The Iuka State Bank,Salem,11317,IL,38.6268100089518,12/10/1910
1,NM,0.7815324041204701,-89.28529664623,6.59,Illinois,271268,8,527,222320,Longview Community Bank,Mount Pulaski,11319,IL,40.009254439323,01/01/1872
1,NM,1.563787841660912,-90.508245961046,16.96,Illinois,90179,2,351,81269,Farmers and Merchants State Bank of Bushnell,Bushnell,11324,IL,40.5522200048679,01/01/1914
1,NM,1.2655218448821346,-95.7910469713579,10.95,Iowa,55018,1,173,45276,Ashton State Bank,Ashton,11343,IA,43.3114859942866,03/01/1884
1,NM,0.7574207576614634,-92.7251280065277,7.84,Iowa,496789,4,944,351772,Grinnell State Bank,Grinnell,11347,IA,41.7428219931865,10/25/1925
1,NM,1.2106363046768034,-95.6561000066139,12.7,Iowa,90162,1,273,65700,Sanborn Savings Bank,Sanborn,11352,IA,43.1822109796024,02/01/1899
1,NM,0.7702171491034453,-85.3170360183888,5.88,Kentucky,119636,3,229,101722,Bedford Loan & Deposit Bank,Bedford,11355,KY,38.593462984354,11/02/1891
1,NM,3.8893437621082843,-84.60415672515,29.29,Kentucky,416580,4,4103,358247,"Cumberland Security Bank, Inc.",Somerset,11358,KY,37.0905336333007,08/13/1909
1,NM,0.7036824531826213,-85.288030023355,8.8,Michigan,597210,7,1044,545799,Highpoint Community Bank,Hastings,11407,MI,42.6474689844285,01/01/1886
1,NM,1.4911488593188285,-96.3166850043073,17.11,Minnesota,146148,2,547,132761,Valley Premier Bank,Hawley,11409,MN,46.8815439971544,08/01/1892
1,SM,1.004466177066435,-103.542343025814,9.02,Colorado,332902,5,815,283818,The Colorado Bank and Trust Company of La Junta,La Junta,1141,CO,37.9857709808209,01/01/1907
1,NM,0.9359888606648902,-91.753478512053,14.6,Minnesota,114578,2,263,107023,Rushford State Bank (Incorporated),Rushford,11411,MN,43.808571912259,03/07/1867
1,NM,0.8601325191046495,-94.300668898179,10.78,Minnesota,356190,6,762,325987,Harvest Bank,Kimball,11415,MN,45.313580471703,08/08/1901
1,SM,2.9410437999007626,-94.6147691504262,23.49,Minnesota,44436,1,326,38610,Welcome State Bank,Welcome,11417,MN,43.6672347934828,01/01/1913
1,NM,0.8025945509382533,-90.4131400261136,7.52,Mississippi,325961,5,636,290387,Bank of Yazoo City,Yazoo City,11431,MS,32.8472790181857,04/15/1876
1,NM,2.40364566323839,-91.0123190335055,14.22,Mississippi,202502,3,1196,167368,The Jefferson Bank,Greenville,11445,MS,33.3862299860391,01/03/1901
1,NM,0.3925478548199343,-89.4530037418532,5.92,Mississippi,287990,8,282,265528,Unity Bank of Mississippi,Holly Springs,11446,MS,34.7520943528316,03/15/1899
1,NM,1.2129677673026549,-88.5954141281998,13.55,Mississippi,562243,9,1689,506639,Century Bank,Lucedale,11448,MS,30.9248033443754,06/01/1903
1,NM,2.1948564235694534,-92.1784919650194,19.22,Missouri,1194073,11,6323,1049119,Mid America Bank,Jefferson City,11459,MO,38.498043985338,04/12/1914
1,NM,1.0314534086311864,-94.3608870051619,14.15,Missouri,153900,3,392,141609,Independent Farmers Bank,Maysville,11462,MO,39.889257983253,03/12/1920
1,SM,2.456024224341907,-93.2028150154291,17.2,Missouri,208742,2,1243,177711,The Citizens-Farmers Bank of Cole Camp,Cole Camp,11463,MO,38.4604700088782,03/29/1929
1,NM,0.6273580942397484,-92.5810450187796,6.26,Missouri,125530,5,196,112449,HomePride Bank,Mansfield,11466,MO,37.1064569927316,03/03/1892
1,SM,3.537412008506599,-98.7390950036883,51.18,Kansas,548080,5,4882,504662,The Peoples Bank,Pratt,1147,KS,37.6441389823538,05/20/1887
1,NM,0.850379223167088,-97.5901250064327,8.07,Nebraska,84497,2,185,63013,Thayer County Bank,Hebron,11475,NE,40.166898006651,07/01/1874
1,SM,1.1453702678331303,-95.8391210417445,9.58,Nebraska,250212,1,724,217806,Auburn State Bank,Auburn,11477,NE,40.3921689886563,01/01/1905
1,NM,1.7007252030635103,-99.986313981929,9.33,Nebraska,530478,10,2237,408120,Homestead Bank,Cozad,11482,NE,40.8613179814356,01/01/1905
1,NM,1.7446828874775249,-103.203674994038,25.44,New Mexico,503362,5,2233,443298,The Citizens Bank of Clovis,Clovis,11491,NM,34.402556994186,01/01/1916
1,NM,1.081790178020581,-104.439603213426,9.03,New Mexico,1360927,16,3748,1147826,InBank,Raton,11492,NM,36.881944614873,04/09/1918
1,N,0.7356730240887362,-73.9655781881723,7.77,New York,706452,10,1292,620658,First National Bank of Scotia,Scotia,11501,NY,42.8267120024314,01/01/1923
1,NM,1.7191963544220896,-78.80004242938,17.34,North Carolina,4498624,55,19110,4028022,The Fidelity Bank,Fuquay Varina,11507,NC,35.583955107994,01/01/1909
1,NM,1.7932961278291206,-101.416750970025,14.44,North Dakota,296633,5,1303,251519,Security First Bank of North Dakota,New Salem,11519,ND,46.8468820195863,01/01/1925
1,SM,0.8931503250804492,-97.646763873122,7.82,Oklahoma,447230,5,986,392833,Chickasaw Community Bank,Oklahoma City,11521,OK,35.608418321055,01/01/1903
1,N,2.1076553431256846,-98.3981090404084,20.84,Oklahoma,1313993,9,6965,1175292,Liberty National Bank,Lawton,11522,OK,34.6055640068862,01/01/1902
1,SM,2.585551536898991,-97.8292716343633,21.23,Oklahoma,369256,5,2385,319186,Cowboy Bank,Kremlin,11526,OK,36.5500838408335,05/01/1900
1,NM,2.07679102290332,-97.8009459645492,14.93,Oklahoma,61216,2,310,52926,"The First State Bank of Pond Creek, Oklahoma",Pond Creek,11527,OK,36.6697410199185,09/16/1893
1,NM,8.548875882819061,-81.0135220089059,123.01,South Carolina,522223,12,10829,466497,Enterprise Bank of South Carolina,Ehrhardt,11539,SC,33.0962380129361,01/01/1920
1,NM,1.4723273143948143,-98.2268090072213,13.81,Texas,330958,4,1203,295310,First State Bank of Burnet,Burnet,11557,TX,30.7577860172641,10/24/1908
1,NM,1.0266225379842113,-94.3389499719902,10.55,Texas,552169,1,1404,495292,First State Bank and Trust Company,Carthage,11559,TX,32.157606008536,02/27/1902
1,NM,1.286498977609465,-95.6013135386163,13.82,Texas,1369574,17,4412,1183938,Alliance Bank,Sulphur Springs,11569,TX,33.1383071491179,06/16/1927
1,NM,0.20264258597270024,-95.522260961832,1.2,Texas,316954,2,160,259041,Global One Bank,Houston,11570,TX,29.794399989673,01/01/1907
1,SM,1.6048528548673204,-77.04244819332,13.65,Virginia,7912763,106,31723,6338024,Burke & Herbert Bank & Trust Company,Alexandria,11578,VA,38.804318895007,01/01/1852
1,NM,1.7281581099401053,-77.3954549792201,8.66,Virginia,631656,15,2771,487669,The Bank of Southside Virginia,Carson,11580,VA,37.0356970080341,08/10/1911
1,NM,1.0873211680651167,-83.0331780403076,8.75,Virginia,259927,3,709,221406,Lee Bank and Trust Company,Pennington Gap,11582,VA,36.7554280007051,08/22/1932
1,SM,1.4983061601742684,-90.7054220189831,15.39,Wisconsin,637644,10,2385,530940,Community First Bank,Boscobel,11595,WI,43.1350049810181,01/01/1871
1,NM,-0.4458396817768143,-88.6722629930229,-6,Wisconsin,289711,7,-327,265231,Laona State Bank,Laona,11601,WI,45.5647519955247,01/01/1914
1,NM,1.652460985028272,-88.3136639689625,18.56,Wisconsin,475359,1,1954,387184,BLC Community Bank,Little Chute,11608,WI,44.2805269985835,12/06/1906
1,SM,0.9594362865981529,-89.524201978708,9.42,Wisconsin,899766,10,2152,781816,Bank Cmg,Madison,11623,WI,43.076923924068,10/22/1883
1,SM,0.7689235509170467,-96.6189350078902,9.47,Nebraska,113986,2,219,90072,Wahoo State Bank,Wahoo,1163,NE,41.2103439919699,01/02/1932
1,NM,1.9485421640039993,-108.211197037348,35.42,New Mexico,794726,6,3820,693457,The Citizens Bank,Farmington,1164,NM,36.7283660204748,01/01/1905
1,NM,2.4567548067335965,-97.975567410689,15.94,Oklahoma,138098,1,847,115409,The First Bank of Okarche,Okarche,1165,OK,35.725619916676,10/28/1892
1,NM,1.4185267111796205,-113.792556996361,15.79,Idaho,3660167,41,13010,3134792,D. L. Evans Bank,Burley,11666,ID,42.559504011906,08/29/1904
1,NM,1.7464033579893548,-88.1900759917638,11.19,Illinois,193666,4,842,162119,Vermilion Valley Bank,Piper City,11667,IL,40.7579819815038,07/25/1913
1,NM,0.8500922957349656,-88.4094230217903,9.61,Illinois,329462,6,700,279904,First State Bank of Forrest,Forrest,11669,IL,40.7497740028192,01/01/1914
1,SM,0.04001038364718463,-110.766026103294,0.63,Wyoming,216935,4,21,201900,Tanager Bank,Jackson,1167,WY,43.479350159634,09/16/1919
1,NM,0.5739736493915506,-90.156073006874,5.62,Illinois,1474470,12,2079,1094513,Central Bank Illinois,Geneseo,11670,IL,41.4533559845078,02/01/1907
1,NM,1.5364129878111235,-89.9212603679934,13.8,Illinois,237595,4,900,203615,Warren-Boynton State Bank,New Berlin,11674,IL,39.7251685964908,08/29/1877
1,SM,1.1786987190002536,-90.3805015246995,10.19,Illinois,164609,6,494,140700,Farmers State Bank of Western Illinois,Alpha,11680,IL,41.1915434029775,12/01/1910
1,NM,0.8421826094943371,-88.5374239871918,6.99,Illinois,76422,1,149,67163,Anchor State Bank,Anchor,11681,IL,40.5684259955624,12/27/1920
1,NM,0.8245987443610029,-89.2463429780893,6.64,Illinois,112272,1,231,97817,Anna State Bank,Anna,11682,IL,37.4604499933591,09/18/1930
1,NM,1.0213834118966643,-89.2129203730734,8.97,Illinois,139675,1,354,110675,State Bank of Cherry,Cherry,11686,IL,41.426894345844,05/06/1906
1,SM,1.675028043300232,-104.381310010506,16.57,Wyoming,283631,2,1217,248482,Sundance State Bank,Sundance,1169,WY,44.4047419840492,01/01/1895
1,NM,2.5130845069414116,-89.2739320123912,24.75,Illinois,284183,6,1755,250267,Goodfield State Bank,Goodfield,11699,IL,40.6270620183214,12/14/1920
1,SM,1.5840992716959792,-88.7924869772012,19.5,Illinois,361070,6,1432,323909,Shelby County State Bank,Shelbyville,11702,IL,39.4061260062298,05/11/1895
1,NM,0.8243727598566308,-90.5069109753272,8.32,Illinois,68328,2,138,61290,1st Community Bank,Sherrard,11706,IL,41.319293981101,01/01/1910
1,SM,1.625696566600755,-88.4730389846829,12.39,Illinois,357103,3,1447,308516,Teutopolis State Bank,Teutopolis,11708,IL,39.1329350132183,01/01/1905
1,NM,1.931214965466121,-88.1570610162602,19.88,Illinois,283562,2,1332,225204,Bank of Rantoul,Rantoul,11711,IL,40.3084919882512,11/25/1920
1,NM,1.0993652742499591,-90.0139809725871,12.19,Illinois,88937,2,244,80149,Bank of Yates City,Yates City,11715,IL,40.7788799939579,01/01/1871
1,SM,0.36280211278877444,-89.4411890345817,4.44,Illinois,17215,1,17,15623,Hartsburg State Bank,Hartsburg,11716,IL,40.2499189974041,03/13/1901
1,NM,1.6109111254209374,-91.111642993573,12.7,Illinois,192418,6,763,166002,Liberty Bank,Liberty,11719,IL,39.889926984855,06/23/1903
1,NM,1.491511847506724,-88.161292695949,15.54,Illinois,728514,9,2700,575002,"The Peoples State Bank of Newton, Illinois",Newton,11722,IL,38.9898200785047,01/01/1875
1,NM,0.3904329379896705,-88.2947999929519,3.99,Illinois,824403,9,805,678701,CIBM Bank,Champaign,11729,IL,40.0979570206711,01/01/1921
1,NM,1.1190951589569458,-90.1633075000357,8.53,Illinois,40733,1,117,34681,Fairview State Banking Company,Fairview,11731,IL,40.6334347318367,07/01/1915
1,NM,0.39775855372941327,-90.0059989700122,4.1,Illinois,233797,6,233,208249,Bank of Farmington,Farmington,11732,IL,40.6985290165518,01/01/1903
1,NM,0.2185712026049597,-88.8645799778703,3.4,Illinois,313429,15,171,290314,Flanagan State Bank,Flanagan,11734,IL,40.8703289883539,01/01/1913
1,NM,0.881785291462267,-90.3818359646862,10.56,Illinois,682964,9,1498,572734,BankOrion,Orion,11739,IL,41.3532230031459,05/21/1890
1,NM,1.013284924498721,-89.5783926743244,17.52,Illinois,485596,5,1228,379039,Solutions Bank,Forreston,11741,IL,42.126406208356,01/01/1887
1,NM,1.6973294475931655,-87.5818602812826,19.4,Illinois,167505,6,712,151715,Iroquois Farmers State Bank,Iroquois,11746,IL,40.8273767304589,01/01/1919
1,NM,0.6192914965424465,-90.2302429593309,4.49,Illinois,214421,2,328,184647,The Farmers State Bank and Trust Company,Jacksonville,11747,IL,39.734480986248,01/01/1910
1,NM,0.7242352547375789,-90.6110403960058,4.19,Illinois,133365,4,238,110360,Bank of Kampsville,Kampsville,11750,IL,39.2996560957769,12/01/1908
