cs_sold_date_sk,cs_sold_time_sk,cs_ship_date_sk,cs_bill_customer_sk,cs_bill_cdemo_sk,cs_bill_hdemo_sk,cs_bill_addr_sk,cs_ship_customer_sk,cs_ship_cdemo_sk,cs_ship_hdemo_sk,cs_ship_addr_sk,cs_call_center_sk,cs_catalog_page_sk,cs_ship_mode_sk,cs_warehouse_sk,cs_item_sk,cs_promo_sk,cs_order_number,cs_quantity,cs_wholesale_cost,cs_list_price,cs_sales_price,cs_ext_discount_amt,cs_ext_sales_price,cs_ext_wholesale_cost,cs_ext_list_price,cs_ext_tax,cs_coupon_amt,cs_ext_ship_cost,cs_net_paid,cs_net_paid_inc_tax,cs_net_paid_inc_ship,cs_net_paid_inc_ship_tax,cs_net_profit
2450828,39455,2450858,950,12557,1573,461,950,12557,1573,461,1,15,12,1,163,3,15,44,97.85,172.21,92.99,3485.68,4091.56,4305.40,7577.24,0.00,0.00,3409.56,4091.56,4091.56,7501.12,7501.12,-213.84
2450828,39455,2450854,950,12557,1573,461,950,12557,1573,461,1,89,18,1,4,2,15,53,14.29,17.00,3.91,693.77,207.23,757.37,901.00,0.00,0.00,306.34,207.23,207.23,513.57,513.57,-550.14
2450828,39455,2450867,950,12557,1573,461,950,12557,1573,461,1,53,1,1,178,1,15,52,26.70,30.17,27.45,141.44,1427.40,1388.40,1568.84,71.37,0.00,721.24,1427.40,1498.77,2148.64,2220.01,39.00
2450828,39455,2450905,950,12557,1573,461,950,12557,1573,461,1,100,20,1,10,1,15,91,58.67,134.94,98.50,3316.04,8963.50,5338.97,12279.54,627.44,0.00,490.49,8963.50,9590.94,9453.99,10081.43,3624.53
2450829,52486,2450845,957,17126,3839,327,957,17126,3839,327,1,27,3,1,68,1,16,12,36.78,39.72,31.37,100.20,376.44,441.36,476.64,19.76,94.11,233.52,282.33,302.09,515.85,535.61,-159.03
2450829,52486,2450888,957,17126,3839,327,957,17126,3839,327,1,65,9,1,52,3,16,51,84.60,203.04,172.58,1553.46,8801.58,4314.60,10355.04,704.12,0.00,4348.77,8801.58,9505.70,13150.35,13854.47,4486.98
2450829,52486,2450861,957,17126,3839,327,957,17126,3839,327,1,94,11,1,154,3,16,29,52.25,126.44,37.93,2566.79,1099.97,1515.25,3666.76,7.92,1011.97,1466.53,88.00,95.92,1554.53,1562.45,-1427.25
2450829,52486,2450834,957,17126,3839,327,957,17126,3839,327,1,72,4,1,130,3,16,91,97.27,156.60,148.77,712.53,13538.07,8851.57,14250.60,0.00,12455.02,854.49,1083.05,1083.05,1937.54,1937.54,-7768.52
2450829,52486,2450844,957,17126,3839,327,957,17126,3839,327,1,53,4,1,88,3,16,38,11.93,17.89,0.35,666.52,13.30,453.34,679.82,0.26,0.00,74.48,13.30,13.56,87.78,88.04,-440.04
2450829,52486,2450880,957,17126,3839,327,957,17126,3839,327,1,89,7,1,16,3,16,74,74.83,184.83,103.50,6018.42,7659.00,5537.42,13677.42,689.31,0.00,1230.62,7659.00,8348.31,8889.62,9578.93,2121.58
2450829,52486,2450866,957,17126,3839,327,957,17126,3839,327,1,27,6,1,13,1,16,22,76.14,203.29,168.73,760.32,3712.06,1675.08,4472.38,222.72,0.00,402.38,3712.06,3934.78,4114.44,4337.16,2036.98
2450829,52486,2450914,957,17126,3839,327,957,17126,3839,327,1,65,9,1,133,1,16,76,43.24,74.80,63.58,852.72,4832.08,3286.24,5684.80,289.92,0.00,56.24,4832.08,5122.00,4888.32,5178.24,1545.84
2450829,52486,2450842,957,17126,3839,327,957,17126,3839,327,1,103,10,1,100,3,16,55,21.09,48.29,34.28,770.55,1885.40,1159.95,2655.95,131.97,0.00,796.40,1885.40,2017.37,2681.80,2813.77,725.45
2450830,15952,2450897,796,6483,6547,499,796,6483,6547,499,1,44,18,1,176,2,17,90,98.27,142.49,2.84,12568.50,255.60,8844.30,12824.10,15.33,0.00,127.80,255.60,270.93,383.40,398.73,-8588.70
2450830,15952,2450861,796,6483,6547,499,796,6483,6547,499,1,44,5,1,50,1,17,95,4.18,12.12,7.39,449.35,702.05,397.10,1151.40,42.12,0.00,91.20,702.05,744.17,793.25,835.37,304.95
2450830,15952,2450872,796,6483,6547,499,796,6483,6547,499,1,106,3,1,1,3,17,17,67.47,185.54,124.31,1040.91,2113.27,1146.99,3154.18,64.24,507.18,346.80,1606.09,1670.33,1952.89,2017.13,459.10
2450830,15952,2450833,796,6483,6547,499,796,6483,6547,499,1,5,17,1,85,1,17,63,84.32,222.60,115.75,6731.55,7292.25,5312.16,14023.80,291.69,0.00,3786.30,7292.25,7583.94,11078.55,11370.24,1980.09
2450831,29616,2450905,3,3984,3708,437,3,3984,3708,437,1,88,3,1,166,1,18,4,87.55,95.42,5.72,358.80,22.88,350.20,381.68,0.22,0.00,83.96,22.88,23.10,106.84,107.06,-327.32
2450831,29616,2450893,3,3984,3708,437,3,3984,3708,437,1,76,20,1,118,2,18,38,86.76,257.67,56.68,7637.62,2153.84,3296.88,9791.46,193.84,0.00,1272.62,2153.84,2347.68,3426.46,3620.30,-1143.04
2450831,29616,2450862,3,3984,3708,437,3,3984,3708,437,1,95,10,1,97,3,18,96,57.43,127.49,80.31,4529.28,7709.76,5513.28,12239.04,616.78,0.00,1467.84,7709.76,8326.54,9177.60,9794.38,2196.48
2450831,29616,2450881,3,3984,3708,437,3,3984,3708,437,1,6,2,1,140,1,18,81,21.07,32.44,4.54,2259.90,367.74,1706.67,2627.64,33.09,0.00,1234.44,367.74,400.83,1602.18,1635.27,-1338.93
2450831,29616,2450858,3,3984,3708,437,3,3984,3708,437,1,35,12,1,112,3,18,6,87.36,256.83,92.45,986.28,554.70,524.16,1540.98,44.37,0.00,323.58,554.70,599.07,878.28,922.65,30.54
2450831,29616,2450836,3,3984,3708,437,3,3984,3708,437,1,108,15,1,172,3,18,76,52.13,78.19,57.86,1545.08,4397.36,3961.88,5942.44,307.81,0.00,2495.08,4397.36,4705.17,6892.44,7200.25,435.48
2450831,29616,2450896,3,3984,3708,437,3,3984,3708,437,1,11,10,1,151,2,18,81,45.42,129.44,50.48,6395.76,4088.88,3679.02,10484.64,367.99,0.00,2621.16,4088.88,4456.87,6710.04,7078.03,409.86
2450831,29616,2450889,3,3984,3708,437,3,3984,3708,437,1,15,9,1,2,2,18,30,93.79,114.42,75.51,1167.30,2265.30,2813.70,3432.60,31.71,1472.44,308.70,792.86,824.57,1101.56,1133.27,-2020.84
2450831,29616,2450882,3,3984,3708,437,3,3984,3708,437,1,80,14,1,122,3,18,33,54.16,107.23,27.87,2618.88,919.71,1787.28,3538.59,45.98,0.00,1698.51,919.71,965.69,2618.22,2664.20,-867.57
2450831,29616,2450842,3,3984,3708,437,3,3984,3708,437,1,2,13,1,37,1,18,76,27.04,64.35,7.72,4303.88,586.72,2055.04,4890.60,11.73,0.00,1515.44,586.72,598.45,2102.16,2113.89,-1468.32
2450831,29616,2450901,3,3984,3708,437,3,3984,3708,437,1,11,6,1,175,3,18,5,60.75,83.83,19.28,322.75,96.40,303.75,419.15,3.85,0.00,62.85,96.40,100.25,159.25,163.10,-207.35
2450832,43898,2450845,389,7924,4828,171,389,7924,4828,171,1,46,9,1,31,2,19,78,49.40,143.75,103.50,3139.50,8073.00,3853.20,11212.50,403.65,0.00,4260.36,8073.00,8476.65,12333.36,12737.01,4219.80
2450832,43898,2450912,389,7924,4828,171,389,7924,4828,171,1,100,17,1,136,2,19,32,14.57,30.15,3.31,858.88,105.92,466.24,964.80,4.23,0.00,231.36,105.92,110.15,337.28,341.51,-360.32
2450832,43898,2450855,389,7924,4828,171,389,7924,4828,171,1,53,20,1,152,2,19,11,14.54,27.77,1.38,290.29,15.18,159.94,305.47,0.60,0.00,9.13,15.18,15.78,24.31,24.91,-144.76
2450832,43898,2450848,389,7924,4828,171,389,7924,4828,171,1,41,3,1,64,3,19,56,96.00,270.72,97.45,9703.12,5457.20,5376.00,15160.32,36.01,4256.61,4699.52,1200.59,1236.60,5900.11,5936.12,-4175.41
2450832,43898,2450889,389,7924,4828,171,389,7924,4828,171,1,45,9,1,134,3,19,43,1.71,4.85,1.06,162.97,45.58,73.53,208.55,3.19,0.00,14.19,45.58,48.77,59.77,62.96,-27.95
2450832,43898,2450869,389,7924,4828,171,389,7924,4828,171,1,3,11,1,164,1,19,86,73.25,139.90,8.39,11309.86,721.54,6299.50,12031.40,28.86,0.00,239.94,721.54,750.40,961.48,990.34,-5577.96
2450833,40538,2450897,357,8426,1311,435,357,8426,1311,435,1,53,9,1,40,2,20,76,2.82,5.04,1.71,253.08,129.96,214.32,383.04,2.59,0.00,26.60,129.96,132.55,156.56,159.15,-84.36
2450833,40538,2450895,357,8426,1311,435,357,8426,1311,435,1,21,20,1,8,1,20,66,6.54,13.08,7.58,363.00,500.28,431.64,863.28,17.15,255.14,94.38,245.14,262.29,339.52,356.67,-186.50
2450833,40538,2450836,357,8426,1311,435,357,8426,1311,435,1,16,18,1,34,2,20,16,77.43,198.22,15.85,2917.92,253.60,1238.88,3171.52,0.00,147.08,1490.56,106.52,106.52,1597.08,1597.08,-1132.36
2450833,40538,2450875,357,8426,1311,435,357,8426,1311,435,1,71,12,1,43,1,20,75,59.96,82.74,77.77,372.75,5832.75,4497.00,6205.50,291.63,0.00,434.25,5832.75,6124.38,6267.00,6558.63,1335.75
2450833,40538,2450884,357,8426,1311,435,357,8426,1311,435,1,67,5,1,146,2,20,40,86.12,120.56,114.53,241.20,4581.20,3444.80,4822.40,274.87,0.00,1108.80,4581.20,4856.07,5690.00,5964.87,1136.40
2450833,40538,2450861,357,8426,1311,435,357,8426,1311,435,1,6,6,1,110,1,20,41,57.21,159.04,98.60,2478.04,4042.60,2345.61,6520.64,0.00,0.00,1956.11,4042.60,4042.60,5998.71,5998.71,1696.99
2450833,40538,2450894,357,8426,1311,435,357,8426,1311,435,1,46,1,1,79,3,20,79,63.39,148.33,93.44,4336.31,7381.76,5007.81,11718.07,180.85,3764.69,1756.96,3617.07,3797.92,5374.03,5554.88,-1390.74
2450833,40538,2450847,357,8426,1311,435,357,8426,1311,435,1,43,18,1,55,3,20,89,74.58,146.17,62.85,7415.48,5593.65,6637.62,13009.13,335.61,0.00,4683.18,5593.65,5929.26,10276.83,10612.44,-1043.97
2450834,62858,2450908,751,18864,2633,174,751,18864,2633,174,1,102,16,1,130,3,21,84,80.29,89.12,34.75,4567.08,2919.00,6744.36,7486.08,116.76,0.00,2394.84,2919.00,3035.76,5313.84,5430.60,-3825.36
2450834,62858,2450897,751,18864,2633,174,751,18864,2633,174,1,92,19,1,88,2,21,62,67.57,128.38,106.55,1353.46,6606.10,4189.34,7959.56,0.00,0.00,875.44,6606.10,6606.10,7481.54,7481.54,2416.76
2450834,62858,2450910,751,18864,2633,174,751,18864,2633,174,1,61,12,1,16,1,21,94,51.28,134.35,128.97,505.72,12123.18,4820.32,12628.90,207.30,5212.96,5303.48,6910.22,7117.52,12213.70,12421.00,2089.90
2450834,62858,2450875,751,18864,2633,174,751,18864,2633,174,1,9,19,1,13,3,21,86,39.95,39.95,34.35,481.60,2954.10,3435.70,3435.70,236.32,0.00,823.88,2954.10,3190.42,3777.98,4014.30,-481.60
2450834,62858,2450861,751,18864,2633,174,751,18864,2633,174,1,16,18,1,133,2,21,89,83.77,93.82,83.49,919.37,7430.61,7455.53,8349.98,148.61,0.00,4174.99,7430.61,7579.22,11605.60,11754.21,-24.92
2450834,62858,2450894,751,18864,2633,174,751,18864,2633,174,1,12,19,1,100,1,21,55,57.67,118.80,8.31,6076.95,457.05,3171.85,6534.00,7.03,356.49,457.05,100.56,107.59,557.61,564.64,-3071.29
2450834,62858,2450874,751,18864,2633,174,751,18864,2633,174,1,42,13,1,31,3,21,57,29.96,74.30,69.09,296.97,3938.13,1707.72,4235.10,275.66,0.00,1905.51,3938.13,4213.79,5843.64,6119.30,2230.41
2450834,62858,2450885,751,18864,2633,174,751,18864,2633,174,1,6,16,1,136,1,21,28,51.31,80.04,37.61,1188.04,1053.08,1436.68,2241.12,42.12,0.00,873.88,1053.08,1095.20,1926.96,1969.08,-383.60
2450835,79044,2450875,242,3428,6015,478,242,3428,6015,478,1,39,20,1,76,3,22,83,26.54,65.28,0.00,5418.24,0.00,2202.82,5418.24,0.00,0.00,1408.51,0.00,0.00,1408.51,1408.51,-2202.82
2450835,79044,2450872,242,3428,6015,478,242,3428,6015,478,1,2,2,1,106,3,22,51,43.78,114.26,22.85,4661.91,1165.35,2232.78,5827.26,23.30,0.00,2563.77,1165.35,1188.65,3729.12,3752.42,-1067.43
2450835,79044,2450898,242,3428,6015,478,242,3428,6015,478,1,1,9,1,94,3,22,100,13.66,16.93,2.03,1490.00,203.00,1366.00,1693.00,0.00,0.00,220.00,203.00,203.00,423.00,423.00,-1163.00
2450835,79044,2450855,242,3428,6015,478,242,3428,6015,478,1,14,4,1,7,3,22,25,11.88,22.33,5.58,418.75,139.50,297.00,558.25,6.06,18.13,83.50,121.37,127.43,204.87,210.93,-175.63
2450835,79044,2450924,242,3428,6015,478,242,3428,6015,478,1,52,16,1,68,3,22,81,44.40,94.12,66.82,2211.30,5412.42,3596.40,7623.72,162.37,0.00,304.56,5412.42,5574.79,5716.98,5879.35,1816.02
2450835,79044,2450915,242,3428,6015,478,242,3428,6015,478,1,94,7,1,52,1,22,65,34.85,66.56,8.65,3764.15,562.25,2265.25,4326.40,50.60,0.00,1254.50,562.25,612.85,1816.75,1867.35,-1703.00
2450835,79044,2450896,242,3428,6015,478,242,3428,6015,478,1,61,13,1,154,3,22,98,40.95,104.83,72.33,3185.00,7088.34,4013.10,10273.34,85.06,5387.13,2773.40,1701.21,1786.27,4474.61,4559.67,-2311.89
2450835,79044,2450877,242,3428,6015,478,242,3428,6015,478,1,75,18,1,130,1,22,95,15.77,20.50,12.91,721.05,1226.45,1498.15,1947.50,73.58,0.00,506.35,1226.45,1300.03,1732.80,1806.38,-271.70
2450835,79044,2450910,242,3428,6015,478,242,3428,6015,478,1,89,3,1,88,1,22,83,84.67,94.83,41.72,4408.13,3462.76,7027.61,7870.89,69.25,0.00,943.71,3462.76,3532.01,4406.47,4475.72,-3564.85
2450835,79044,2450880,242,3428,6015,478,242,3428,6015,478,1,107,8,1,16,3,22,52,27.17,79.06,26.08,2754.96,1356.16,1412.84,4111.12,40.68,0.00,1562.08,1356.16,1396.84,2918.24,2958.92,-56.68
2450835,79044,2450842,242,3428,6015,478,242,3428,6015,478,1,56,7,1,13,2,22,61,19.60,43.12,43.12,0.00,2630.32,1195.60,2630.32,52.60,0.00,841.19,2630.32,2682.92,3471.51,3524.11,1434.72
2450835,79044,2450858,242,3428,6015,478,242,3428,6015,478,1,68,11,1,133,2,22,67,79.67,89.23,29.44,4005.93,1972.48,5337.89,5978.41,138.07,0.00,2152.04,1972.48,2110.55,4124.52,4262.59,-3365.41
2450835,79044,2450876,242,3428,6015,478,242,3428,6015,478,1,107,17,1,100,3,22,78,98.22,149.29,137.34,932.10,10712.52,7661.16,11644.62,214.25,0.00,4424.94,10712.52,10926.77,15137.46,15351.71,3051.36
2450835,79044,2450867,242,3428,6015,478,242,3428,6015,478,1,10,12,1,31,2,22,33,7.45,8.41,2.94,180.51,97.02,245.85,277.53,0.00,97.02,83.16,0.00,0.00,83.16,83.16,-245.85
2450836,6756,2450924,703,4634,6661,87,703,4634,6661,87,1,20,4,1,158,1,23,53,39.77,75.96,56.21,1046.75,2979.13,2107.81,4025.88,29.79,0.00,1046.22,2979.13,3008.92,4025.35,4055.14,871.32
2450836,6756,2450868,703,4634,6661,87,703,4634,6661,87,1,78,7,1,170,1,23,58,85.87,146.83,82.22,3747.38,4768.76,4980.46,8516.14,286.12,0.00,4172.52,4768.76,5054.88,8941.28,9227.40,-211.70
2450836,6756,2450886,703,4634,6661,87,703,4634,6661,87,1,65,4,1,142,2,23,72,79.34,194.38,66.08,9237.60,4757.76,5712.48,13995.36,380.62,0.00,4338.00,4757.76,5138.38,9095.76,9476.38,-954.72
2450836,6756,2450841,703,4634,6661,87,703,4634,6661,87,1,107,2,1,73,3,23,37,38.63,104.30,86.56,656.38,3202.72,1429.31,3859.10,32.02,0.00,192.77,3202.72,3234.74,3395.49,3427.51,1773.41
2450836,6756,2450926,703,4634,6661,87,703,4634,6661,87,1,16,3,1,109,2,23,16,18.27,42.75,19.66,369.44,314.56,292.32,684.00,6.29,0.00,54.72,314.56,320.85,369.28,375.57,22.24
2450836,6756,2450893,703,4634,6661,87,703,4634,6661,87,1,47,20,1,46,1,23,70,13.88,19.29,10.03,648.20,702.10,971.60,1350.30,28.08,0.00,39.90,702.10,730.18,742.00,770.08,-269.50
2450836,6756,2450842,703,4634,6661,87,703,4634,6661,87,1,104,17,1,38,1,23,62,29.80,70.03,16.80,3300.26,1041.60,1847.60,4341.86,52.08,0.00,1563.02,1041.60,1093.68,2604.62,2656.70,-806.00
2450836,6756,2450902,703,4634,6661,87,703,4634,6661,87,1,13,12,1,148,2,23,73,62.37,77.96,14.81,4609.95,1081.13,4553.01,5691.08,54.05,0.00,2219.20,1081.13,1135.18,3300.33,3354.38,-3471.88
2450836,6756,2450911,703,4634,6661,87,703,4634,6661,87,1,36,11,1,56,2,23,82,87.11,168.12,137.85,2482.14,11303.70,7143.02,13785.84,226.07,0.00,1516.18,11303.70,11529.77,12819.88,13045.95,4160.68
2450836,6756,2450920,703,4634,6661,87,703,4634,6661,87,1,43,1,1,157,1,23,51,16.76,24.80,22.32,126.48,1138.32,854.76,1264.80,91.06,0.00,556.41,1138.32,1229.38,1694.73,1785.79,283.56
2450836,6756,2450853,703,4634,6661,87,703,4634,6661,87,1,50,11,1,115,3,23,38,52.82,136.27,107.65,1087.56,4090.70,2007.16,5178.26,68.72,654.51,1501.38,3436.19,3504.91,4937.57,5006.29,1429.03
2450836,6756,2450883,703,4634,6661,87,703,4634,6661,87,1,25,4,1,121,2,23,22,26.76,32.91,16.78,354.86,369.16,588.72,724.02,3.69,0.00,188.10,369.16,372.85,557.26,560.95,-219.56
2450836,6756,2450899,703,4634,6661,87,703,4634,6661,87,1,54,1,1,80,1,23,96,39.48,83.69,46.02,3616.32,4417.92,3790.08,8034.24,265.07,0.00,1365.12,4417.92,4682.99,5783.04,6048.11,627.84
2450837,64186,2450872,260,10457,5438,127,260,10457,5438,127,1,24,17,1,127,3,24,60,63.33,80.42,12.06,4101.60,723.60,3799.80,4825.20,65.12,0.00,1399.20,723.60,788.72,2122.80,2187.92,-3076.20
2450837,64186,2450841,260,10457,5438,127,260,10457,5438,127,1,33,1,1,124,1,24,96,59.35,167.96,73.90,9029.76,7094.40,5697.60,16124.16,212.83,0.00,5642.88,7094.40,7307.23,12737.28,12950.11,1396.80
2450837,64186,2450877,260,10457,5438,127,260,10457,5438,127,1,90,11,1,163,2,24,17,8.33,11.32,1.13,173.23,19.21,141.61,192.44,1.34,0.00,32.64,19.21,20.55,51.85,53.19,-122.40
2450837,64186,2450866,260,10457,5438,127,260,10457,5438,127,1,93,16,1,4,2,24,6,78.30,149.55,64.30,511.50,385.80,469.80,897.30,34.72,0.00,421.68,385.80,420.52,807.48,842.20,-84.00
2450838,78270,2450872,381,6292,738,93,381,6292,738,93,1,104,1,1,25,1,25,40,55.49,77.13,64.01,524.80,2560.40,2219.60,3085.20,9.21,2406.77,616.80,153.63,162.84,770.43,779.64,-2065.97
2450838,78270,2450860,381,6292,738,93,381,6292,738,93,1,9,2,1,62,2,25,14,67.49,120.80,14.49,1488.34,202.86,944.86,1691.20,4.05,0.00,185.92,202.86,206.91,388.78,392.83,-742.00
2450838,78270,2450881,381,6292,738,93,381,6292,738,93,1,6,14,1,19,3,25,82,27.65,61.93,56.35,457.56,4620.70,2267.30,5078.26,134.46,138.62,2284.52,4482.08,4616.54,6766.60,6901.06,2214.78
2450838,78270,2450895,381,6292,738,93,381,6292,738,93,1,66,6,1,145,2,25,81,92.67,222.40,175.69,3783.51,14230.89,7506.27,18014.40,426.92,0.00,900.72,14230.89,14657.81,15131.61,15558.53,6724.62
2450838,78270,2450894,381,6292,738,93,381,6292,738,93,1,59,13,1,98,3,25,86,82.76,201.93,193.85,694.88,16671.10,7117.36,17365.98,1500.39,0.00,8682.56,16671.10,18171.49,25353.66,26854.05,9553.74
2450839,75465,2450899,764,15760,6492,56,764,15760,6492,56,1,73,20,1,50,3,26,76,84.54,157.24,144.66,956.08,10994.16,6425.04,11950.24,659.64,0.00,4062.96,10994.16,11653.80,15057.12,15716.76,4569.12
2450839,75465,2450909,764,15760,6492,56,764,15760,6492,56,1,103,18,1,1,2,26,1,64.25,160.62,96.37,64.25,96.37,64.25,160.62,1.92,0.00,33.73,96.37,98.29,130.10,132.02,32.12
2450839,75465,2450854,764,15760,6492,56,764,15760,6492,56,1,17,17,1,85,1,26,49,44.20,73.37,8.07,3199.70,395.43,2165.80,3595.13,7.90,0.00,683.06,395.43,403.33,1078.49,1086.39,-1770.37
2450839,75465,2450889,764,15760,6492,56,764,15760,6492,56,1,66,2,1,74,2,26,8,53.23,101.66,96.57,40.72,772.56,425.84,813.28,61.80,0.00,48.72,772.56,834.36,821.28,883.08,346.72
2450840,55294,2450846,67,16312,6342,303,67,16312,6342,303,1,27,10,1,67,2,27,93,69.90,209.00,152.57,5247.99,14189.01,6500.70,19437.00,567.56,0.00,7774.80,14189.01,14756.57,21963.81,22531.37,7688.31
2450840,55294,2450903,67,16312,6342,303,67,16312,6342,303,1,68,18,1,139,1,27,39,85.69,249.35,19.94,8946.99,777.66,3341.91,9724.65,7.77,0.00,2333.76,777.66,785.43,3111.42,3119.19,-2564.25
2450840,55294,2450890,67,16312,6342,303,67,16312,6342,303,1,8,8,1,26,2,27,79,41.40,48.02,30.73,1365.91,2427.67,3270.60,3793.58,218.49,0.00,1213.44,2427.67,2646.16,3641.11,3859.60,-842.93
2450840,55294,2450882,67,16312,6342,303,67,16312,6342,303,1,10,11,1,14,3,27,26,84.94,174.12,31.34,3712.28,814.84,2208.44,4527.12,57.20,179.26,905.32,635.58,692.78,1540.90,1598.10,-1572.86
2450840,55294,2450853,67,16312,6342,303,67,16312,6342,303,1,65,15,1,49,3,27,69,15.66,23.17,10.19,895.62,703.11,1080.54,1598.73,56.24,0.00,191.82,703.11,759.35,894.93,951.17,-377.43
2450840,55294,2450893,67,16312,6342,303,67,16312,6342,303,1,95,3,1,116,2,27,38,60.61,85.46,45.29,1526.46,1721.02,2303.18,3247.48,34.42,0.00,0.00,1721.02,1755.44,1721.02,1755.44,-582.16
2450840,55294,2450871,67,16312,6342,303,67,16312,6342,303,1,68,7,1,44,3,27,76,67.07,179.74,149.18,2322.56,11337.68,5097.32,13660.24,907.01,0.00,2321.80,11337.68,12244.69,13659.48,14566.49,6240.36
2450840,55294,2450905,67,16312,6342,303,67,16312,6342,303,1,71,7,1,160,2,27,2,71.37,106.34,42.53,127.62,85.06,142.74,212.68,0.85,0.00,106.34,85.06,85.91,191.40,192.25,-57.68
2450840,55294,2450863,67,16312,6342,303,67,16312,6342,303,1,65,16,1,128,1,27,48,53.49,136.93,73.94,3023.52,3549.12,2567.52,6572.64,0.00,0.00,1380.00,3549.12,3549.12,4929.12,4929.12,981.60
2450840,55294,2450883,67,16312,6342,303,67,16312,6342,303,1,42,13,1,169,3,27,86,74.44,140.69,75.97,5565.92,6533.42,6401.84,12099.34,0.00,0.00,604.58,6533.42,6533.42,7138.00,7138.00,131.58
2450840,55294,2450913,67,16312,6342,303,67,16312,6342,303,1,72,5,1,86,1,27,61,62.05,153.26,49.04,6357.42,2991.44,3785.05,9348.86,59.82,0.00,2243.58,2991.44,3051.26,5235.02,5294.84,-793.61
2450840,55294,2450926,67,16312,6342,303,67,16312,6342,303,1,41,19,1,104,1,27,59,45.40,120.76,42.26,4631.50,2493.34,2678.60,7124.84,0.00,0.00,3206.06,2493.34,2493.34,5699.40,5699.40,-185.26
2450841,69862,2450861,42,9161,4008,291,42,9161,4008,291,1,40,18,1,14,3,28,95,27.21,40.27,38.65,153.90,3671.75,2584.95,3825.65,73.43,0.00,1147.60,3671.75,3745.18,4819.35,4892.78,1086.80
2450841,69862,2450901,42,9161,4008,291,42,9161,4008,291,1,35,14,1,49,1,28,94,86.64,138.62,106.73,2997.66,10032.62,8144.16,13030.28,702.28,0.00,3126.44,10032.62,10734.90,13159.06,13861.34,1888.46
2450841,69862,2450911,42,9161,4008,291,42,9161,4008,291,1,62,2,1,116,2,28,9,98.32,153.37,138.03,138.06,1242.27,884.88,1380.33,111.80,0.00,68.94,1242.27,1354.07,1311.21,1423.01,357.39
2450841,69862,2450882,42,9161,4008,291,42,9161,4008,291,1,38,19,1,44,3,28,70,66.47,118.31,102.92,1077.30,7204.40,4652.90,8281.70,432.26,0.00,1656.20,7204.40,7636.66,8860.60,9292.86,2551.50
2450841,69862,2450881,42,9161,4008,291,42,9161,4008,291,1,91,18,1,160,3,28,14,80.46,161.72,126.14,498.12,1765.96,1126.44,2264.08,70.63,0.00,996.10,1765.96,1836.59,2762.06,2832.69,639.52
2450841,69862,2450901,42,9161,4008,291,42,9161,4008,291,1,105,7,1,128,2,28,100,95.79,144.64,78.10,6654.00,7810.00,9579.00,14464.00,156.20,0.00,3037.00,7810.00,7966.20,10847.00,11003.20,-1769.00
2450841,69862,2450885,42,9161,4008,291,42,9161,4008,291,1,64,11,1,169,2,28,26,51.87,128.63,29.58,2575.30,769.08,1348.62,3344.38,7.69,0.00,601.90,769.08,776.77,1370.98,1378.67,-579.54
2450841,69862,2450844,42,9161,4008,291,42,9161,4008,291,1,90,16,1,86,2,28,14,48.22,116.69,4.66,1568.42,65.24,675.08,1633.66,5.87,0.00,702.38,65.24,71.11,767.62,773.49,-609.84
2450842,75740,2450847,856,2303,7126,361,856,2303,7126,361,1,12,13,1,100,3,29,4,11.25,18.78,14.27,18.04,57.08,45.00,75.12,2.28,0.00,12.00,57.08,59.36,69.08,71.36,12.08
2450842,75740,2450859,856,2303,7126,361,856,2303,7126,361,1,67,20,1,31,3,29,96,26.23,41.96,8.39,3222.72,805.44,2518.08,4028.16,8.05,0.00,1973.76,805.44,813.49,2779.20,2787.25,-1712.64
2450842,75740,2450894,856,2303,7126,361,856,2303,7126,361,1,31,20,1,136,1,29,97,97.44,155.90,57.68,9527.34,5594.96,9451.68,15122.30,391.64,0.00,6048.92,5594.96,5986.60,11643.88,12035.52,-3856.72
2450842,75740,2450903,856,2303,7126,361,856,2303,7126,361,1,69,2,1,152,3,29,14,83.44,137.67,8.26,1811.74,115.64,1168.16,1927.38,1.08,61.28,192.64,54.36,55.44,247.00,248.08,-1113.80
2450842,75740,2450875,856,2303,7126,361,856,2303,7126,361,1,58,13,1,64,1,29,11,10.39,20.36,7.32,143.44,80.52,114.29,223.96,6.44,0.00,58.19,80.52,86.96,138.71,145.15,-33.77
2450842,75740,2450861,856,2303,7126,361,856,2303,7126,361,1,84,3,1,134,3,29,4,91.56,199.60,21.95,710.60,87.80,366.24,798.40,3.16,8.78,31.92,79.02,82.18,110.94,114.10,-287.22
2450842,75740,2450900,856,2303,7126,361,856,2303,7126,361,1,21,13,1,164,3,29,69,81.76,100.56,20.11,5551.05,1387.59,5641.44,6938.64,111.00,0.00,2428.11,1387.59,1498.59,3815.70,3926.70,-4253.85
2450842,75740,2450896,856,2303,7126,361,856,2303,7126,361,1,8,8,1,158,2,29,49,71.45,106.46,55.35,2504.39,2712.15,3501.05,5216.54,65.09,542.43,1147.58,2169.72,2234.81,3317.30,3382.39,-1331.33
2450842,75740,2450854,856,2303,7126,361,856,2303,7126,361,1,37,16,1,170,1,29,40,89.22,103.49,71.40,1283.60,2856.00,3568.80,4139.60,28.56,0.00,1407.20,2856.00,2884.56,4263.20,4291.76,-712.80
