ss_sold_date_sk,ss_sold_time_sk,ss_item_sk,ss_customer_sk,ss_cdemo_sk,ss_hdemo_sk,ss_addr_sk,ss_store_sk,ss_promo_sk,ss_ticket_number,ss_quantity,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_discount_amt,ss_ext_sales_price,ss_ext_wholesale_cost,ss_ext_list_price,ss_ext_tax,ss_coupon_amt,ss_net_paid,ss_net_paid_inc_tax,ss_net_profit
2452217,34167,7,409,12085,4905,153,1,3,14,36,75.17,75.92,40.23,0.00,1448.28,2706.12,2733.12,14.48,0.00,1448.28,1462.76,-1257.84
2452217,34167,173,409,12085,4905,153,1,1,14,9,7.33,11.94,11.22,31.30,100.98,65.97,107.46,2.09,31.30,69.68,71.77,3.71
2452217,34167,99,409,12085,4905,153,1,3,14,73,79.42,95.30,78.14,0.00,5704.22,5797.66,6956.90,456.33,0.00,5704.22,6160.55,-93.44
2452217,34167,73,409,12085,4905,153,1,1,14,57,13.95,27.06,8.38,0.00,477.66,795.15,1542.42,33.43,0.00,477.66,511.09,-317.49
2452217,34167,71,409,12085,4905,153,1,1,14,66,99.06,104.01,78.00,0.00,5148.00,6537.96,6864.66,154.44,0.00,5148.00,5302.44,-1389.96
2451797,55556,19,835,15882,1458,493,1,3,15,56,75.74,133.30,0.00,0.00,0.00,4241.44,7464.80,0.00,0.00,0.00,0.00,-4241.44
2451797,55556,169,835,15882,1458,493,1,3,15,26,58.74,82.23,60.02,0.00,1560.52,1527.24,2137.98,46.81,0.00,1560.52,1607.33,33.28
2451797,55556,119,835,15882,1458,493,1,1,15,82,45.84,49.96,22.98,1262.52,1884.36,3758.88,4096.72,55.96,1262.52,621.84,677.80,-3137.04
2451797,55556,53,835,15882,1458,493,1,1,15,36,97.62,193.28,15.46,0.00,556.56,3514.32,6958.08,5.56,0.00,556.56,562.12,-2957.76
2451797,55556,31,835,15882,1458,493,1,1,15,99,27.09,53.63,26.27,0.00,2600.73,2681.91,5309.37,104.02,0.00,2600.73,2704.75,-81.18
2451797,55556,121,835,15882,1458,493,1,1,15,46,45.27,60.20,22.27,0.00,1024.42,2082.42,2769.20,51.22,0.00,1024.42,1075.64,-1058.00
2451797,55556,152,835,15882,1458,493,1,1,15,67,36.77,45.22,17.18,529.48,1151.06,2463.59,3029.74,18.64,529.48,621.58,640.22,-1842.01
2451797,55556,103,835,15882,1458,493,1,3,15,79,29.25,48.55,16.02,0.00,1265.58,2310.75,3835.45,75.93,0.00,1265.58,1341.51,-1045.17
2451797,55556,140,835,15882,1458,493,1,1,15,84,88.53,117.74,74.17,0.00,6230.28,7436.52,9890.16,124.60,0.00,6230.28,6354.88,-1206.24
2451797,55556,97,835,15882,1458,493,1,2,15,8,10.87,20.87,14.19,0.00,113.52,86.96,166.96,4.54,0.00,113.52,118.06,26.56
2451797,55556,2,835,15882,1458,493,1,3,15,19,81.56,132.94,120.97,0.00,2298.43,1549.64,2525.86,91.93,0.00,2298.43,2390.36,748.79
2451797,55556,17,835,15882,1458,493,1,3,15,80,72.61,82.04,63.17,0.00,5053.60,5808.80,6563.20,454.82,0.00,5053.60,5508.42,-755.20
2451797,55556,7,835,15882,1458,493,1,3,15,80,32.05,41.98,22.66,0.00,1812.80,2564.00,3358.40,72.51,0.00,1812.80,1885.31,-751.20
2451797,55556,173,835,15882,1458,493,1,3,15,73,5.86,11.72,0.70,0.00,51.10,427.78,855.56,4.08,0.00,51.10,55.18,-376.68
2451797,55556,98,835,15882,1458,493,1,3,15,58,21.45,28.74,22.12,0.00,1282.96,1244.10,1666.92,115.46,0.00,1282.96,1398.42,38.86
2451797,55556,73,835,15882,1458,493,1,1,15,12,80.96,138.44,41.53,0.00,498.36,971.52,1661.28,24.91,0.00,498.36,523.27,-473.16
2450872,47818,176,139,13676,868,9,1,2,16,12,17.14,30.85,28.99,0.00,347.88,205.68,370.20,6.95,0.00,347.88,354.83,142.20
,47818,158,139,,,9,1,3,16,,96.46,,,0.00,432.48,385.84,,8.64,,432.48,,46.64
2450872,47818,43,139,13676,868,9,1,2,16,48,17.06,28.49,10.82,0.00,519.36,818.88,1367.52,25.96,0.00,519.36,545.32,-299.52
2450872,,163,139,,868,9,1,,16,,62.85,109.35,,0.00,,5467.95,9513.45,38.03,0.00,,988.94,-4517.04
2450872,47818,79,139,13676,868,9,1,1,16,20,93.85,185.82,137.50,2255.00,2750.00,1877.00,3716.40,39.60,2255.00,495.00,534.60,-1382.00
2450872,47818,136,139,13676,868,9,1,3,16,87,20.99,30.43,16.12,1192.07,1402.44,1826.13,2647.41,14.72,1192.07,210.37,225.09,-1615.76
2450872,47818,92,139,13676,868,9,1,1,16,15,89.90,163.61,4.90,46.30,73.50,1348.50,2454.15,2.44,46.30,27.20,29.64,-1321.30
2450872,47818,146,139,,868,9,,,16,,,,15.60,,,2390.50,,,,,,-2215.00
2450872,47818,76,139,13676,868,9,1,3,16,27,59.09,112.86,83.51,0.00,2254.77,1595.43,3047.22,202.92,0.00,2254.77,2457.69,659.34
2450872,47818,142,,13676,,9,,,16,9,,,,478.29,,,,1.89,,47.31,,-431.22
2450872,47818,164,139,13676,868,9,1,3,16,34,72.24,107.63,49.50,1464.21,1683.00,2456.16,3659.42,17.50,1464.21,218.79,236.29,-2237.37
2450872,47818,32,139,13676,868,9,1,2,16,57,87.32,92.55,43.49,1933.56,2478.93,4977.24,5275.35,5.45,1933.56,545.37,550.82,-4431.87
2450872,47818,127,139,13676,868,9,1,3,16,41,13.05,15.13,9.22,109.62,378.02,535.05,620.33,0.00,109.62,268.40,268.40,-266.65
2451200,49168,133,683,7323,2034,386,1,3,17,14,54.76,91.99,0.91,0.00,12.74,766.64,1287.86,0.25,0.00,12.74,12.99,-753.90
2451200,49168,128,683,7323,2034,386,1,1,17,46,76.43,110.82,64.27,0.00,2956.42,3515.78,5097.72,236.51,0.00,2956.42,3192.93,-559.36
2451200,49168,112,683,7323,2034,386,1,2,17,6,19.33,26.67,20.80,0.00,124.80,115.98,160.02,7.48,0.00,124.80,132.28,8.82
2451200,49168,62,683,7323,2034,386,1,2,17,81,60.77,66.84,7.35,0.00,595.35,4922.37,5414.04,35.72,0.00,595.35,631.07,-4327.02
2451200,49168,28,683,7323,2034,386,1,3,17,60,86.94,88.67,39.01,1638.42,2340.60,5216.40,5320.20,0.00,1638.42,702.18,702.18,-4514.22
2451200,,115,683,,2034,,,1,17,,,,,,1233.75,,3163.50,74.02,,,1307.77,-467.25
2451200,49168,104,683,7323,2034,386,1,3,17,77,93.60,105.76,68.74,0.00,5292.98,7207.20,8143.52,264.64,0.00,5292.98,5557.62,-1914.22
2451200,49168,14,683,7323,2034,386,1,1,17,4,45.45,84.08,65.58,0.00,262.32,181.80,336.32,0.00,0.00,262.32,262.32,80.52
2451200,49168,8,683,7323,2034,386,1,2,17,17,52.30,84.72,64.38,0.00,1094.46,889.10,1440.24,76.61,0.00,1094.46,1171.07,205.36
2451200,49168,10,683,7323,2034,386,1,3,17,19,39.97,57.15,46.86,0.00,890.34,759.43,1085.85,53.42,0.00,890.34,943.76,130.91
2451415,54836,76,292,15905,997,226,1,3,18,20,26.29,51.79,9.32,0.00,186.40,525.80,1035.80,11.18,0.00,186.40,197.58,-339.40
2451415,54836,142,292,15905,997,226,1,2,18,29,14.43,16.30,9.94,0.00,288.26,418.47,472.70,0.00,0.00,288.26,288.26,-130.21
2451415,54836,164,292,15905,997,226,1,3,18,15,4.41,8.55,0.85,0.00,12.75,66.15,128.25,0.00,0.00,12.75,12.75,-53.40
2451415,54836,32,292,15905,997,226,1,2,18,96,93.06,137.72,13.77,0.00,1321.92,8933.76,13221.12,52.87,0.00,1321.92,1374.79,-7611.84
2451415,54836,127,292,15905,997,226,1,1,18,7,30.61,51.73,51.73,0.00,362.11,214.27,362.11,25.34,0.00,362.11,387.45,147.84
2451415,54836,46,292,15905,997,226,1,2,18,80,86.23,156.93,20.40,750.72,1632.00,6898.40,12554.40,17.62,750.72,881.28,898.90,-6017.12
2451415,54836,178,292,15905,997,226,1,3,18,38,96.35,104.05,32.25,0.00,1225.50,3661.30,3953.90,61.27,0.00,1225.50,1286.77,-2435.80
2451415,54836,74,292,15905,997,226,1,1,18,28,36.86,58.60,58.01,0.00,1624.28,1032.08,1640.80,32.48,0.00,1624.28,1656.76,592.20
2451415,54836,88,292,15905,997,226,1,1,18,32,67.37,117.89,9.43,0.00,301.76,2155.84,3772.48,24.14,0.00,301.76,325.90,-1854.08
2451415,54836,25,292,15905,997,226,1,1,18,39,74.88,125.04,1.25,0.00,48.75,2920.32,4876.56,2.92,0.00,48.75,51.67,-2871.57
2451415,54836,110,292,15905,997,226,1,1,18,81,80.21,152.39,105.14,0.00,8516.34,6497.01,12343.59,766.47,0.00,8516.34,9282.81,2019.33
2451415,54836,91,292,15905,997,226,1,1,18,21,48.54,57.27,1.14,0.00,23.94,1019.34,1202.67,0.23,0.00,23.94,24.17,-995.40
2451415,54836,80,292,,,226,1,1,18,,,,,0.00,,,,28.50,0.00,,978.54,-1336.79
2451415,54836,86,292,15905,997,226,1,1,18,59,77.35,113.70,61.39,0.00,3622.01,4563.65,6708.30,289.76,0.00,3622.01,3911.77,-941.64
2451415,54836,122,292,15905,997,226,1,1,18,21,89.07,132.71,95.55,0.00,2006.55,1870.47,2786.91,120.39,0.00,2006.55,2126.94,136.08
2451361,65446,109,104,3232,1343,239,1,1,19,82,67.45,122.08,95.22,6714.91,7808.04,5530.90,10010.56,76.51,6714.91,1093.13,1169.64,-4437.77
2451361,65446,160,104,3232,1343,239,1,2,19,98,53.76,65.58,3.27,0.00,320.46,5268.48,6426.84,0.00,0.00,320.46,320.46,-4948.02
2451361,65446,130,104,3232,1343,239,1,1,19,15,44.09,60.84,45.02,0.00,675.30,661.35,912.60,13.50,0.00,675.30,688.80,13.95
2451361,65446,44,104,3232,1343,239,1,1,19,26,63.52,88.92,40.90,0.00,1063.40,1651.52,2311.92,0.00,0.00,1063.40,1063.40,-588.12
2451361,65446,37,104,3232,1343,239,1,2,19,25,47.11,57.94,38.81,0.00,970.25,1177.75,1448.50,29.10,0.00,970.25,999.35,-207.50
2451361,65446,34,104,3232,1343,239,1,3,19,94,64.76,119.80,74.27,0.00,6981.38,6087.44,11261.20,488.69,0.00,6981.38,7470.07,893.94
2451361,65446,133,104,3232,1343,239,1,3,19,70,80.85,161.70,100.25,0.00,7017.50,5659.50,11319.00,210.52,0.00,7017.50,7228.02,1358.00
2451361,65446,128,104,3232,1343,239,1,1,19,17,36.95,61.70,60.46,0.00,1027.82,628.15,1048.90,20.55,0.00,1027.82,1048.37,399.67
2451361,65446,112,104,3232,1343,239,1,3,19,94,19.91,25.28,22.49,0.00,2114.06,1871.54,2376.32,21.14,0.00,2114.06,2135.20,242.52
2451361,65446,62,104,,1343,,,,19,35,59.82,,50.91,,,2093.70,2784.60,,,1781.85,1870.94,-311.85
2451361,65446,28,104,3232,1343,239,1,2,19,59,59.62,63.79,60.60,0.00,3575.40,3517.58,3763.61,214.52,0.00,3575.40,3789.92,57.82
2451361,65446,115,104,3232,1343,239,1,2,19,60,91.53,167.49,68.67,0.00,4120.20,5491.80,10049.40,370.81,0.00,4120.20,4491.01,-1371.60
2451361,65446,104,104,3232,1343,239,1,3,19,86,62.85,103.07,64.93,0.00,5583.98,5405.10,8864.02,390.87,0.00,5583.98,5974.85,178.88
2451361,65446,14,104,3232,1343,239,1,3,19,42,29.53,33.66,12.11,391.63,508.62,1240.26,1413.72,7.01,391.63,116.99,124.00,-1123.27
2451361,65446,8,104,3232,1343,239,1,1,19,51,31.35,55.17,15.99,0.00,815.49,1598.85,2813.67,65.23,0.00,815.49,880.72,-783.36
2451556,45944,103,828,18233,3382,259,1,3,20,4,47.64,61.93,55.73,0.00,222.92,190.56,247.72,6.68,0.00,222.92,229.60,32.36
2451556,45944,140,828,18233,3382,259,1,2,20,13,31.30,61.03,31.12,0.00,404.56,406.90,793.39,36.41,0.00,404.56,440.97,-2.34
2451556,45944,97,828,18233,3382,259,1,1,20,29,94.31,151.83,103.24,0.00,2993.96,2734.99,4403.07,29.93,0.00,2993.96,3023.89,258.97
2451556,45944,2,828,18233,3382,259,1,1,20,78,80.69,153.31,78.18,0.00,6098.04,6293.82,11958.18,548.82,0.00,6098.04,6646.86,-195.78
2451556,45944,17,828,18233,3382,259,1,1,20,50,44.48,55.60,26.13,235.17,1306.50,2224.00,2780.00,74.99,235.17,1071.33,1146.32,-1152.67
2451556,45944,7,828,18233,3382,259,1,2,20,60,1.22,2.01,1.48,0.00,88.80,73.20,120.60,6.21,0.00,88.80,95.01,15.60
2451556,45944,173,828,18233,3382,259,1,2,20,34,81.48,136.07,55.78,0.00,1896.52,2770.32,4626.38,37.93,0.00,1896.52,1934.45,-873.80
2451556,45944,98,828,18233,3382,259,1,2,20,34,32.47,56.49,44.06,149.80,1498.04,1103.98,1920.66,121.34,149.80,1348.24,1469.58,244.26
2451556,45944,73,828,18233,3382,259,1,3,20,70,62.96,66.73,24.02,0.00,1681.40,4407.20,4671.10,33.62,0.00,1681.40,1715.02,-2725.80
2451556,45944,71,828,18233,3382,259,1,2,20,45,44.18,72.45,51.43,0.00,2314.35,1988.10,3260.25,138.86,0.00,2314.35,2453.21,326.25
2451556,45944,134,828,18233,3382,259,1,2,20,37,31.71,47.88,37.82,1385.34,1399.34,1173.27,1771.56,0.00,1385.34,14.00,14.00,-1159.27
2451556,45944,101,828,18233,3382,259,1,2,20,21,93.44,172.86,31.11,0.00,653.31,1962.24,3630.06,26.13,0.00,653.31,679.44,-1308.93
2451556,45944,26,828,18233,3382,259,1,2,20,32,58.61,63.88,47.91,0.00,1533.12,1875.52,2044.16,137.98,0.00,1533.12,1671.10,-342.40
2451172,70722,91,478,2823,2560,401,1,3,21,76,24.79,33.46,4.34,0.00,329.84,1884.04,2542.96,6.59,0.00,329.84,336.43,-1554.20
2451172,70722,80,478,2823,2560,401,1,2,21,57,14.20,25.56,8.94,0.00,509.58,809.40,1456.92,25.47,0.00,509.58,535.05,-299.82
2451172,70722,86,478,2823,2560,401,1,2,21,54,57.11,93.66,76.80,0.00,4147.20,3083.94,5057.64,290.30,0.00,4147.20,4437.50,1063.26
2451172,70722,122,478,2823,2560,401,1,1,21,25,73.70,89.91,16.18,368.09,404.50,1842.50,2247.75,2.54,368.09,36.41,38.95,-1806.09
2451172,70722,85,478,2823,2560,401,1,1,21,45,25.29,48.55,17.96,0.00,808.20,1138.05,2184.75,0.00,0.00,808.20,808.20,-329.85
2451172,70722,170,478,2823,2560,401,1,3,21,10,40.21,48.65,5.35,0.00,53.50,402.10,486.50,4.81,0.00,53.50,58.31,-348.60
2451172,70722,106,478,2823,2560,401,1,1,21,68,60.07,74.48,31.28,1701.63,2127.04,4084.76,5064.64,12.76,1701.63,425.41,438.17,-3659.35
2451172,70722,157,478,2823,2560,401,1,3,21,64,3.00,5.79,3.41,192.05,218.24,192.00,370.56,0.26,192.05,26.19,26.45,-165.81
2451172,70722,145,478,2823,2560,401,1,1,21,51,51.22,56.34,31.55,0.00,1609.05,2612.22,2873.34,96.54,0.00,1609.05,1705.59,-1003.17
2451172,70722,61,478,2823,2560,401,1,1,21,18,43.49,59.58,12.51,0.00,225.18,782.82,1072.44,18.01,0.00,225.18,243.19,-557.64
2451112,65253,145,935,9122,4508,171,1,1,22,76,4.26,7.58,3.56,0.00,270.56,323.76,576.08,13.52,0.00,270.56,284.08,-53.20
2451112,65253,61,935,9122,4508,171,1,3,22,7,82.36,159.77,63.90,0.00,447.30,576.52,1118.39,4.47,0.00,447.30,451.77,-129.22
2451112,65253,56,935,9122,4508,171,1,3,22,81,11.32,18.79,8.07,0.00,653.67,916.92,1521.99,0.00,0.00,653.67,653.67,-263.25
2451112,65253,55,935,9122,4508,171,1,3,22,94,61.01,114.08,99.24,7835.99,9328.56,5734.94,10723.52,119.40,7835.99,1492.57,1611.97,-4242.37
2451112,65253,124,935,9122,4508,171,1,2,22,62,9.59,15.43,10.49,0.00,650.38,594.58,956.66,32.51,0.00,650.38,682.89,55.80
2451112,65253,175,935,9122,4508,171,1,2,22,95,55.01,101.21,36.43,0.00,3460.85,5225.95,9614.95,311.47,0.00,3460.85,3772.32,-1765.10
2451112,65253,13,935,9122,4508,171,1,3,22,13,46.79,52.87,32.25,327.01,419.25,608.27,687.31,2.76,327.01,92.24,95.00,-516.03
2451112,65253,148,935,9122,4508,171,1,2,22,18,19.89,32.61,4.23,0.00,76.14,358.02,586.98,4.56,0.00,76.14,80.70,-281.88
2451112,65253,116,935,9122,4508,171,1,2,22,93,82.82,135.82,35.31,426.89,3283.83,7702.26,12631.26,142.84,426.89,2856.94,2999.78,-4845.32
2452617,31683,43,669,8288,6474,53,1,1,23,15,15.47,20.57,18.10,203.62,271.50,232.05,308.55,0.00,203.62,67.88,67.88,-164.17
2452617,31683,163,669,8288,6474,53,1,1,23,40,15.39,28.93,24.87,0.00,994.80,615.60,1157.20,49.74,0.00,994.80,1044.54,379.20
2452617,31683,79,669,8288,,,1,,23,9,75.19,121.80,60.90,0.00,,,,,,,,-128.61
2452617,31683,138,669,8288,6474,53,1,1,23,76,89.58,130.78,27.46,0.00,2086.96,6808.08,9939.28,83.47,0.00,2086.96,2170.43,-4721.12
2452617,31683,93,669,8288,6474,53,1,1,23,41,45.83,78.36,38.39,1353.63,1573.99,1879.03,3212.76,15.42,1353.63,220.36,235.78,-1658.67
2452617,31683,147,669,8288,6474,53,1,3,23,5,83.13,102.24,3.06,0.00,15.30,415.65,511.20,0.91,0.00,15.30,16.21,-400.35
2452617,31683,78,669,8288,6474,53,1,2,23,59,88.03,153.17,13.78,0.00,813.02,5193.77,9037.03,56.91,0.00,813.02,869.93,-4380.75
2452617,31683,144,669,8288,6474,53,1,1,23,46,57.69,70.95,7.09,104.36,326.14,2653.74,3263.70,19.96,104.36,221.78,241.74,-2431.96
2452617,31683,165,669,8288,6474,53,1,2,23,96,68.89,102.64,25.66,0.00,2463.36,6613.44,9853.44,221.70,0.00,2463.36,2685.06,-4150.08
2452617,31683,33,669,8288,6474,53,1,2,23,1,48.67,51.10,31.68,0.00,31.68,48.67,51.10,1.26,0.00,31.68,32.94,-16.99
2452617,31683,127,669,8288,6474,53,1,1,23,39,84.06,85.74,0.85,0.00,33.15,3278.34,3343.86,2.98,0.00,33.15,36.13,-3245.19
2452143,49413,139,69,418,6247,436,1,3,24,97,36.04,62.34,21.81,0.00,2115.57,3495.88,6046.98,21.15,0.00,2115.57,2136.72,-1380.31
,,167,69,,,436,,1,24,49,61.82,110.03,,,1401.40,,5391.47,,,,,
2452143,49413,155,69,418,6247,436,1,2,24,48,19.55,34.79,20.52,128.04,984.96,938.40,1669.92,51.41,128.04,856.92,908.33,-81.48
2452143,49413,41,69,418,6247,436,1,2,24,84,63.07,90.19,30.66,0.00,2575.44,5297.88,7575.96,51.50,0.00,2575.44,2626.94,-2722.44
2452143,49413,83,69,418,6247,436,1,2,24,84,41.48,44.79,33.14,0.00,2783.76,3484.32,3762.36,27.83,0.00,2783.76,2811.59,-700.56
2452143,49413,95,69,418,6247,436,1,1,24,97,72.78,90.24,83.02,0.00,8052.94,7059.66,8753.28,724.76,0.00,8052.94,8777.70,993.28
2452143,49413,65,69,418,6247,436,1,2,24,20,69.20,93.42,73.80,0.00,1476.00,1384.00,1868.40,14.76,0.00,1476.00,1490.76,92.00
2452143,49413,39,69,,,436,1,2,24,,79.15,,47.10,0.00,,395.75,,9.42,,235.50,,
2452143,49413,177,69,418,6247,436,1,3,24,29,61.78,100.70,16.11,0.00,467.19,1791.62,2920.30,42.04,0.00,467.19,509.23,-1324.43
2452143,49413,159,69,418,6247,436,1,1,24,82,12.34,17.52,6.13,0.00,502.66,1011.88,1436.64,40.21,0.00,502.66,542.87,-509.22
2452143,49413,43,69,418,6247,436,1,2,24,7,30.99,31.91,25.20,35.28,176.40,216.93,223.37,5.64,35.28,141.12,146.76,-75.81
2452143,49413,163,69,418,6247,436,1,1,24,15,28.19,29.88,5.97,11.64,89.55,422.85,448.20,5.45,11.64,77.91,83.36,-344.94
2452143,49413,79,69,418,6247,436,1,3,24,21,80.56,99.89,15.98,0.00,335.58,1691.76,2097.69,6.71,0.00,335.58,342.29,-1356.18
2452143,49413,137,69,418,6247,436,1,1,24,17,1.40,2.52,0.80,11.83,13.60,23.80,42.84,0.12,11.83,1.77,1.89,-22.03
2452143,49413,93,69,418,6247,436,1,2,24,4,69.47,121.57,71.72,106.14,286.88,277.88,486.28,16.26,106.14,180.74,197.00,-97.14
2452143,49413,147,69,418,6247,436,1,2,24,85,42.56,68.94,19.99,0.00,1699.15,3617.60,5859.90,50.97,0.00,1699.15,1750.12,-1918.45
2450920,36458,74,838,13245,5395,50,1,2,25,32,18.09,32.74,31.10,0.00,995.20,578.88,1047.68,39.80,0.00,995.20,1035.00,416.32
,36458,88,838,,,,1,1,25,,,22.03,7.04,,337.92,719.52,,10.13,0.00,337.92,,
2450920,36458,25,838,13245,5395,50,1,3,25,4,98.99,188.08,0.00,0.00,0.00,395.96,752.32,0.00,0.00,0.00,0.00,-395.96
2450920,36458,110,838,13245,5395,50,1,3,25,9,29.45,50.06,28.03,0.00,252.27,265.05,450.54,5.04,0.00,252.27,257.31,-12.78
2450920,36458,91,838,13245,5395,50,1,2,25,89,84.34,164.46,18.09,0.00,1610.01,7506.26,14636.94,80.50,0.00,1610.01,1690.51,-5896.25
2450920,36458,80,838,13245,5395,50,1,1,25,8,30.74,33.50,11.39,0.00,91.12,245.92,268.00,3.64,0.00,91.12,94.76,-154.80
,36458,86,838,13245,5395,50,,1,25,,8.15,,,0.00,112.44,97.80,190.68,4.49,,,116.93,14.64
2450920,36458,122,838,13245,5395,50,1,1,25,90,83.12,102.23,68.49,0.00,6164.10,7480.80,9200.70,308.20,0.00,6164.10,6472.30,-1316.70
2450920,36458,85,838,13245,5395,50,1,1,25,70,11.45,22.67,5.66,233.75,396.20,801.50,1586.90,1.62,233.75,162.45,164.07,-639.05
2450920,36458,170,838,13245,5395,50,1,3,25,27,96.27,139.59,9.77,0.00,263.79,2599.29,3768.93,7.91,0.00,263.79,271.70,-2335.50
2450920,36458,106,838,13245,5395,50,1,1,25,59,96.56,96.56,29.93,105.95,1765.87,5697.04,5697.04,149.39,105.95,1659.92,1809.31,-4037.12
2450920,36458,157,838,13245,5395,50,1,3,25,50,91.94,138.82,27.76,0.00,1388.00,4597.00,6941.00,69.40,0.00,1388.00,1457.40,-3209.00
2450920,36458,145,838,13245,5395,50,1,1,25,47,11.55,12.58,12.20,0.00,573.40,542.85,591.26,51.60,0.00,573.40,625.00,30.55
2450920,36458,61,838,13245,5395,50,1,1,25,48,13.37,23.93,20.10,0.00,964.80,641.76,1148.64,86.83,0.00,964.80,1051.63,323.04
2452253,63557,167,5,6697,1380,444,1,1,26,14,35.49,42.58,24.69,214.30,345.66,496.86,596.12,3.94,214.30,131.36,135.30,-365.50
2452253,63557,155,5,6697,1380,444,1,2,26,49,20.29,31.24,6.24,0.00,305.76,994.21,1530.76,3.05,0.00,305.76,308.81,-688.45
2452253,63557,41,5,6697,1380,444,1,1,26,59,66.37,126.76,20.28,873.45,1196.52,3915.83,7478.84,0.00,873.45,323.07,323.07,-3592.76
2452253,63557,83,5,6697,1380,444,1,3,26,45,90.00,108.00,65.88,0.00,2964.60,4050.00,4860.00,88.93,0.00,2964.60,3053.53,-1085.40
2452253,63557,95,5,6697,1380,444,1,1,26,51,9.41,10.44,3.02,150.93,154.02,479.91,532.44,0.00,150.93,3.09,3.09,-476.82
2452253,63557,65,5,6697,1380,444,1,2,26,18,51.29,69.24,59.54,664.46,1071.72,923.22,1246.32,36.65,664.46,407.26,443.91,-515.96
2452253,63557,39,5,6697,1380,444,1,1,26,88,45.26,54.76,15.33,0.00,1349.04,3982.88,4818.88,13.49,0.00,1349.04,1362.53,-2633.84
2452253,63557,177,5,6697,1380,444,1,3,26,88,50.75,80.18,65.74,5090.90,5785.12,4466.00,7055.84,13.88,5090.90,694.22,708.10,-3771.78
2452253,63557,159,5,6697,1380,444,1,2,26,15,38.81,73.35,2.93,0.00,43.95,582.15,1100.25,3.51,0.00,43.95,47.46,-538.20
2452253,63557,43,5,6697,1380,444,1,3,26,74,56.23,102.33,10.23,0.00,757.02,4161.02,7572.42,68.13,0.00,757.02,825.15,-3404.00
2451942,67151,61,780,17089,102,163,1,3,27,92,29.74,32.71,17.99,0.00,1655.08,2736.08,3009.32,33.10,0.00,1655.08,1688.18,-1081.00
2451942,67151,57,780,17089,102,163,1,2,27,92,54.21,96.49,7.71,0.00,709.32,4987.32,8877.08,28.37,0.00,709.32,737.69,-4278.00
2451942,67151,55,780,17089,102,163,1,1,27,85,15.48,18.57,0.18,0.00,15.30,1315.80,1578.45,1.07,0.00,15.30,16.37,-1300.50
2451942,67151,125,780,17089,102,163,1,2,27,85,86.46,129.69,25.93,0.00,2204.05,7349.10,11023.65,44.08,0.00,2204.05,2248.13,-5145.05
2451942,67151,175,780,17089,102,163,1,3,27,70,95.56,132.82,31.87,0.00,2230.90,6689.20,9297.40,66.92,0.00,2230.90,2297.82,-4458.30
2451942,67151,13,780,17089,102,163,1,1,27,15,82.24,137.34,108.49,1594.80,1627.35,1233.60,2060.10,2.60,1594.80,32.55,35.15,-1201.05
2451942,67151,149,780,17089,102,163,1,1,27,10,38.97,41.69,5.83,1.74,58.30,389.70,416.90,0.00,1.74,56.56,56.56,-333.14
2451942,67151,117,780,17089,102,163,1,1,27,70,21.46,22.96,2.06,0.00,144.20,1502.20,1607.20,0.00,0.00,144.20,144.20,-1358.00
2451942,67151,69,780,17089,102,163,1,1,27,14,51.86,91.27,73.01,0.00,1022.14,726.04,1277.78,30.66,0.00,1022.14,1052.80,296.10
2451942,67151,151,780,17089,102,163,1,1,27,88,28.00,29.68,18.99,0.00,1671.12,2464.00,2611.84,133.68,0.00,1671.12,1804.80,-792.88
2451942,67151,67,780,17089,102,163,1,2,27,66,5.01,5.01,3.10,0.00,204.60,330.66,330.66,6.13,0.00,204.60,210.73,-126.06
2451942,67151,51,780,17089,102,163,1,2,27,31,45.65,54.32,51.60,0.00,1599.60,1415.15,1683.92,0.00,0.00,1599.60,1599.60,184.45
,67151,109,780,17089,,163,1,,27,38,,,1.78,,,1929.26,,3.38,0.00,,,-1861.62
2451942,67151,161,780,17089,102,163,1,1,27,60,46.39,60.77,15.80,0.00,948.00,2783.40,3646.20,56.88,0.00,948.00,1004.88,-1835.40
,67151,131,,17089,,163,1,,27,,,,,,3052.80,2767.32,5451.48,61.05,,3052.80,3113.85,285.48
2451942,67151,45,780,17089,102,163,1,3,27,32,6.90,12.48,10.73,0.00,343.36,220.80,399.36,17.16,0.00,343.36,360.52,122.56
2452125,68718,47,87,16406,453,336,1,2,28,46,30.87,36.73,26.07,0.00,1199.22,1420.02,1689.58,59.96,0.00,1199.22,1259.18,-220.80
2452125,68718,179,87,16406,453,336,1,1,28,58,22.35,42.91,13.73,0.00,796.34,1296.30,2488.78,55.74,0.00,796.34,852.08,-499.96
2452125,68718,75,87,16406,453,336,1,3,28,85,61.23,96.74,63.84,0.00,5426.40,5204.55,8222.90,162.79,0.00,5426.40,5589.19,221.85
2452125,68718,89,87,16406,453,336,1,3,28,37,54.82,55.91,0.55,18.31,20.35,2028.34,2068.67,0.06,18.31,2.04,2.10,-2026.30
2452125,68718,25,87,16406,453,336,1,1,28,64,29.95,45.52,8.64,0.00,552.96,1916.80,2913.28,0.00,0.00,552.96,552.96,-1363.84
2452125,68718,111,87,16406,453,336,1,1,28,80,78.73,103.13,20.62,0.00,1649.60,6298.40,8250.40,115.47,0.00,1649.60,1765.07,-4648.80
