order_id,customer_id,order_date,status,channel
O0000610,C028353,2024-05-24,completed,Partner
O0000611,C035991,2024-07-02,completed,Partner
O0000612,C031343,2023-11-15,completed,Mobile
O0000613,C045624,2024-11-10,pending,Partner
O0000614,C000018,2024-02-09,completed,Web
O0000615,C003715,2023-02-10,completed,Store
O0000616,C002475,2024-06-02,pending,Web
O0000617,C027866,2023-10-06,completed,Web
O0000618,C002692,2023-04-21,completed,Mobile
O0000619,C023142,2023-12-17,completed,Store
O0000620,C021132,2024-08-07,completed,Mobile
O0000621,C005797,2024-02-03,completed,Partner
O0000622,C040686,2024-01-31,refunded,Web
O0000623,C013035,2023-10-07,completed,Store
O0000624,C012322,2023-09-14,pending,Web
O0000625,C044561,2024-10-24,completed,Web
O0000626,C034656,2024-03-09,refunded,Store
O0000627,C022787,2023-12-12,completed,Partner
O0000628,C011419,2023-01-01,pending,Store
O0000629,C016893,2023-05-31,completed,Mobile
O0000630,C031104,2023-03-06,completed,Partner
O0000631,C040116,2023-06-01,completed,Web
O0000632,C025945,2023-07-18,refunded,Web
O0000633,C048262,2024-03-07,refunded,Partner
O0000634,C033699,2024-04-09,completed,Mobile
O0000635,C021760,2023-02-12,completed,Web
O0000636,C004872,2024-06-15,completed,Partner
O0000637,C002190,2023-03-19,refunded,Store
O0000638,C021278,2023-07-04,completed,Partner
O0000639,C001408,2023-04-03,completed,Partner
O0000640,C017040,2023-06-03,refunded,Store
O0000641,C027301,2023-07-30,completed,Mobile
O0000642,C042169,2024-07-02,completed,Partner
O0000643,C044710,2024-06-23,completed,Web
O0000644,C009769,2024-01-11,refunded,Store
O0000645,C027898,2023-11-23,refunded,Mobile
O0000646,C014700,2024-06-02,completed,Web
O0000647,C027873,2024-07-16,pending,Web
O0000648,C029313,2024-03-05,completed,Web
O0000649,C021768,2023-11-15,completed,Web
O0000650,C020867,2023-11-23,completed,Store
O0000651,C000929,2024-02-16,refunded,Web
O0000652,C000225,2023-01-18,completed,Web
O0000653,C016386,2024-01-25,completed,Mobile
O0000654,C049452,2023-04-19,completed,Web
O0000655,C015008,2023-07-30,pending,Store
O0000656,C014767,2024-06-22,completed,Web
O0000657,C028240,2024-08-11,completed,Mobile
O0000658,C029254,2024-04-20,refunded,Mobile
O0000659,C006354,2023-04-26,completed,Store
O0000660,C007267,2023-03-15,pending,Mobile
O0000661,C017583,2024-09-11,completed,Mobile
O0000662,C014850,2023-07-17,completed,Partner
O0000663,C047235,2024-06-19,refunded,Mobile
O0000664,C001502,2024-08-09,completed,Store
O0000665,C047066,2024-07-09,completed,Mobile
O0000666,C017589,2023-01-16,completed,Store
O0000667,C047319,2024-05-23,completed,Partner
O0000668,C026454,2024-10-17,refunded,Web
O0000669,C012390,2024-08-19,completed,Partner
O0000670,C017400,2024-01-28,completed,Store
O0000671,C006469,2023-02-03,completed,Web
O0000672,C006684,2023-11-14,completed,Partner
O0000673,C035295,2023-09-05,completed,Store
O0000674,C001856,2023-11-17,completed,Store
O0000675,C008065,2023-05-14,refunded,Store
O0000676,C001633,2024-06-15,refunded,Web
O0000677,C006165,2023-07-01,completed,Store
O0000678,C010634,2024-04-18,completed,Store
O0000679,C024440,2024-04-30,completed,Web
O0000680,C018060,2024-01-26,refunded,Store
O0000681,C017856,2023-10-26,completed,Partner
O0000682,C045557,2024-03-15,completed,Mobile
O0000683,C016721,2023-09-23,completed,Web
O0000684,C026619,2024-11-11,pending,Store
O0000685,C018421,2024-09-04,completed,Mobile
O0000686,C035640,2024-01-14,completed,Partner
O0000687,C043347,2023-10-26,completed,Web
O0000688,C014751,2023-10-16,completed,Store
O0000689,C022356,2023-06-02,completed,Web
O0000690,C022740,2023-04-30,completed,Store
O0000691,C014157,2023-10-23,completed,Partner
O0000692,C005458,2024-04-13,refunded,Web
O0000693,C048791,2023-07-13,completed,Partner
O0000694,C017432,2024-11-10,pending,Mobile
O0000695,C025098,2023-12-07,completed,Mobile
O0000696,C017541,2024-05-28,completed,Partner
O0000697,C045953,2023-05-26,completed,Mobile
O0000698,C014893,2023-12-12,pending,Partner
O0000699,C034871,2023-10-27,refunded,Mobile
O0000700,C048569,2024-08-19,completed,Store
O0000701,C003188,2024-02-26,completed,Mobile
O0000702,C014693,2023-01-31,completed,Mobile
O0000703,C048118,2024-10-01,completed,Store
O0000704,C034072,2024-08-04,pending,Partner
O0000705,C039364,2024-10-19,completed,Partner
O0000706,C019509,2024-08-12,completed,Web
O0000707,C005792,2024-09-13,completed,Store
O0000708,C045006,2023-12-19,completed,Store
O0000709,C017111,2024-04-21,completed,Store
O0000710,C012086,2023-09-22,completed,Store
O0000711,C011708,2023-10-17,pending,Mobile
O0000712,C007620,2023-07-17,completed,Partner
O0000713,C013521,2024-03-28,completed,Store
O0000714,C026439,2024-02-28,refunded,Store
O0000715,C033262,2023-12-03,completed,Web
O0000716,C012354,2024-05-25,completed,Mobile
O0000717,C003737,2023-08-22,pending,Web
O0000718,C046769,2023-09-26,completed,Web
O0000719,C007381,2024-03-09,refunded,Mobile
O0000720,C019593,2024-10-30,pending,Web
O0000721,C017530,2024-11-08,completed,Store
O0000722,C032977,2023-05-20,completed,Mobile
O0000723,C036622,2024-09-25,completed,Web
O0000724,C028615,2023-08-27,completed,Mobile
O0000725,C049972,2023-12-24,pending,Partner
O0000726,C013290,2023-03-12,completed,Store
O0000727,C006726,2024-08-29,refunded,Partner
O0000728,C008418,2024-04-27,pending,Store
O0000729,C034869,2023-03-17,completed,Partner
O0000730,C032557,2023-06-14,completed,Store
O0000731,C026568,2023-08-12,completed,Web
O0000732,C030063,2023-03-30,pending,Store
O0000733,C030306,2024-07-06,completed,Partner
O0000734,C040635,2024-09-02,pending,Partner
O0000735,C017085,2024-03-02,refunded,Mobile
O0000736,C033755,2024-11-25,completed,Partner
O0000737,C012714,2024-01-28,completed,Store
O0000738,C014306,2024-06-09,pending,Partner
O0000739,C034896,2024-07-23,completed,Store
O0000740,C010607,2023-07-23,completed,Mobile
O0000741,C012326,2024-01-02,completed,Web
O0000742,C010964,2023-11-20,completed,Partner
O0000743,C046934,2023-01-29,refunded,Web
O0000744,C025994,2024-02-22,completed,Store
O0000745,C034806,2023-07-11,pending,Store
O0000746,C003591,2023-05-19,completed,Mobile
O0000747,C035402,2023-07-29,completed,Web
O0000748,C016255,2023-06-13,completed,Store
O0000749,C033567,2023-07-18,pending,Web
O0000750,C035485,2024-06-26,refunded,Mobile
O0000751,C013052,2023-09-18,completed,Mobile
O0000752,C010435,2024-05-25,refunded,Partner
O0000753,C014319,2024-03-15,completed,Mobile
O0000754,C002556,2023-09-29,refunded,Partner
O0000755,C046947,2023-10-09,completed,Web
O0000756,C029361,2023-04-07,completed,Web
O0000757,C006563,2024-05-24,completed,Web
O0000758,C019589,2024-08-16,completed,Store
O0000759,C035703,2024-10-04,completed,Mobile
O0000760,C012776,2024-06-16,pending,Store
O0000761,C048380,2023-06-06,completed,Web
O0000762,C014587,2024-09-28,completed,Web
O0000763,C026228,2023-04-16,completed,Web
O0000764,C048473,2024-10-07,pending,Partner
O0000765,C031538,2023-08-23,pending,Web
O0000766,C038205,2024-03-01,completed,Mobile
O0000767,C022235,2023-03-24,pending,Store
O0000768,C042602,2023-02-18,completed,Partner
O0000769,C022637,2024-06-08,completed,Web
O0000770,C018050,2023-02-10,completed,Web
O0000771,C028782,2024-06-14,pending,Mobile
O0000772,C004940,2023-07-26,refunded,Web
O0000773,C028755,2023-09-02,completed,Web
O0000774,C024149,2024-11-20,pending,Partner
O0000775,C001353,2024-08-03,pending,Mobile
O0000776,C047160,2023-10-11,completed,Mobile
O0000777,C008102,2024-02-10,refunded,Mobile
O0000778,C020846,2024-09-09,completed,Store
O0000779,C027265,2023-02-20,pending,Partner
O0000780,C025311,2023-09-16,completed,Web
O0000781,C030069,2023-01-27,completed,Web
O0000782,C020134,2023-10-01,refunded,Partner
O0000783,C037879,2023-08-23,completed,Partner
O0000784,C016973,2024-03-03,completed,Web
O0000785,C002804,2023-01-17,completed,Store
O0000786,C025024,2024-04-02,completed,Partner
O0000787,C003623,2024-03-17,completed,Partner
O0000788,C031450,2024-09-20,pending,Store
O0000789,C004259,2023-08-21,pending,Web
O0000790,C029316,2024-04-30,refunded,Web
O0000791,C044624,2023-09-20,pending,Mobile
O0000792,C015530,2024-07-28,completed,Web
O0000793,C034198,2024-01-25,refunded,Web
O0000794,C037812,2023-01-21,refunded,Mobile
O0000795,C005993,2024-01-20,refunded,Partner
O0000796,C001092,2024-06-05,pending,Store
O0000797,C045616,2023-07-01,refunded,Partner
O0000798,C001851,2023-05-30,pending,Mobile
O0000799,C047747,2024-03-06,completed,Partner
O0000800,C028660,2024-05-10,refunded,Partner
O0000801,C012182,2023-12-26,refunded,Store
O0000802,C034240,2023-08-06,completed,Partner
O0000803,C037717,2023-12-06,completed,Store
O0000804,C038401,2024-02-20,completed,Partner
O0000805,C012218,2023-04-09,refunded,Store
O0000806,C040009,2024-03-27,completed,Mobile
O0000807,C047675,2024-08-04,completed,Web
O0000808,C012993,2024-01-15,pending,Web
O0000809,C019923,2023-02-04,completed,Store
O0000810,C042311,2023-06-17,completed,Mobile
O0000811,C002212,2023-01-13,pending,Store
O0000812,C018939,2024-08-23,pending,Store
O0000813,C048895,2024-02-02,completed,Store
O0000814,C001577,2023-06-27,pending,Mobile
O0000815,C010400,2023-12-21,completed,Web
O0000816,C038810,2023-02-13,completed,Partner
O0000817,C003112,2023-02-19,completed,Partner
O0000818,C008566,2023-06-08,completed,Store
O0000819,C006670,2023-12-10,pending,Web
O0000820,C019691,2023-10-19,completed,Partner
O0000821,C032172,2023-09-25,completed,Mobile
O0000822,C021591,2023-08-28,completed,Partner
O0000823,C013266,2024-11-16,completed,Partner
O0000824,C025174,2023-07-28,refunded,Web
O0000825,C001656,2023-08-15,completed,Mobile
O0000826,C015063,2024-07-29,completed,Mobile
O0000827,C019408,2024-03-24,completed,Partner
O0000828,C034983,2023-07-08,completed,Web
O0000829,C017671,2023-03-13,pending,Mobile
O0000830,C041099,2023-07-26,completed,Partner
O0000831,C000570,2023-11-12,pending,Mobile
O0000832,C018017,2024-03-30,completed,Store
O0000833,C022229,2024-10-05,completed,Store
O0000834,C016726,2023-03-30,completed,Web
O0000835,C006487,2024-10-31,pending,Web
O0000836,C011279,2023-02-18,completed,Partner
O0000837,C016090,2024-04-10,completed,Web
O0000838,C017537,2023-10-10,completed,Partner
O0000839,C016774,2024-08-24,pending,Partner
O0000840,C035648,2023-09-12,completed,Mobile
O0000841,C046338,2024-05-19,completed,Web
O0000842,C022939,2024-09-21,pending,Store
O0000843,C044594,2024-02-03,completed,Web
O0000844,C000787,2024-07-03,completed,Mobile
O0000845,C024904,2024-04-16,completed,Store
O0000846,C018265,2023-11-05,completed,Mobile
O0000847,C027413,2024-06-25,completed,Partner
O0000848,C019955,2024-11-16,completed,Store
O0000849,C040092,2024-10-10,completed,Mobile
O0000850,C025768,2024-07-18,completed,Web
O0000851,C024839,2024-11-02,completed,Partner
O0000852,C045538,2023-05-05,completed,Partner
O0000853,C034467,2023-01-10,pending,Partner
O0000854,C019910,2023-11-07,completed,Partner
O0000855,C026984,2024-11-17,completed,Partner
O0000856,C047054,2023-12-19,completed,Partner
O0000857,C025902,2024-04-07,completed,Partner
O0000858,C041106,2023-10-30,completed,Mobile
O0000859,C023654,2023-09-11,pending,Mobile
O0000860,C047790,2023-12-10,refunded,Web
O0000861,C039519,2024-03-30,refunded,Web
O0000862,C040151,2023-01-12,completed,Mobile
O0000863,C023743,2023-12-14,pending,Partner
O0000864,C035298,2024-01-31,completed,Store
O0000865,C019937,2023-07-12,completed,Web
O0000866,C031716,2023-12-22,completed,Web
O0000867,C021022,2023-09-05,refunded,Store
O0000868,C020854,2023-11-04,completed,Partner
O0000869,C038666,2024-06-12,refunded,Partner
O0000870,C043554,2024-08-12,pending,Mobile
O0000871,C010541,2023-11-12,completed,Mobile
O0000872,C004632,2023-11-21,completed,Web
O0000873,C040156,2023-03-09,completed,Store
O0000874,C032176,2023-01-01,completed,Mobile
O0000875,C032910,2023-04-12,completed,Partner
O0000876,C046867,2023-08-10,completed,Store
O0000877,C000965,2024-08-08,completed,Web
O0000878,C029833,2023-06-24,completed,Mobile
O0000879,C004628,2024-01-18,completed,Store
O0000880,C001869,2024-08-22,refunded,Partner
O0000881,C025671,2024-08-31,completed,Store
O0000882,C037962,2023-03-19,completed,Store
O0000883,C022675,2024-11-17,refunded,Mobile
O0000884,C008353,2023-02-07,completed,Mobile
O0000885,C006357,2023-11-28,refunded,Partner
O0000886,C008315,2023-09-24,completed,Web
O0000887,C017912,2024-11-12,completed,Store
O0000888,C006398,2024-05-04,completed,Partner
O0000889,C009255,2023-07-16,pending,Web
O0000890,C008163,2024-06-29,completed,Mobile
O0000891,C045124,2023-08-07,completed,Partner
O0000892,C045734,2024-06-23,completed,Store
O0000893,C001273,2023-07-25,completed,Web
O0000894,C049456,2024-04-10,completed,Partner
O0000895,C028070,2023-06-15,refunded,Web
O0000896,C044381,2024-03-09,completed,Partner
O0000897,C020518,2023-10-02,completed,Web
O0000898,C033351,2023-08-01,pending,Mobile
O0000899,C022535,2023-12-07,refunded,Mobile
O0000900,C044901,2024-09-01,completed,Web
O0000901,C032193,2023-03-05,pending,Partner
O0000902,C027282,2023-11-20,completed,Web
O0000903,C014171,2024-08-09,completed,Store
O0000904,C035132,2023-06-04,completed,Partner
O0000905,C019152,2024-05-13,refunded,Partner
O0000906,C002792,2024-04-07,refunded,Web
O0000907,C033056,2023-08-25,completed,Mobile
O0000908,C024426,2024-08-07,completed,Mobile
O0000909,C016700,2023-03-02,pending,Mobile
O0000910,C015860,2023-10-29,completed,Store
O0000911,C012727,2023-11-05,completed,Store
O0000912,C008207,2023-07-24,completed,Partner
O0000913,C042764,2024-06-03,completed,Web
O0000914,C002147,2023-01-08,completed,Web
O0000915,C011687,2024-02-01,completed,Store
O0000916,C008193,2024-03-03,completed,Store
O0000917,C012609,2024-07-16,completed,Store
O0000918,C006372,2023-07-27,completed,Partner
O0000919,C006103,2024-03-02,pending,Partner
O0000920,C007425,2023-07-31,completed,Web
O0000921,C038095,2023-01-30,completed,Mobile
O0000922,C023781,2023-02-21,pending,Store
O0000923,C012608,2023-06-28,pending,Partner
O0000924,C019948,2023-09-06,refunded,Partner
O0000925,C003315,2024-07-16,completed,Partner
O0000926,C037174,2023-09-01,completed,Partner
O0000927,C034382,2023-07-08,pending,Web
O0000928,C038914,2023-02-16,completed,Web
O0000929,C011876,2023-02-24,completed,Store
O0000930,C008870,2023-02-19,pending,Partner
O0000931,C043313,2024-01-30,refunded,Web
O0000932,C046306,2023-05-25,completed,Partner
O0000933,C024749,2024-03-29,completed,Partner
O0000934,C016709,2023-05-12,refunded,Mobile
O0000935,C013719,2024-05-08,completed,Store
O0000936,C031529,2023-08-11,pending,Mobile
O0000937,C031523,2023-07-12,completed,Mobile
O0000938,C031166,2023-12-09,pending,Mobile
O0000939,C005730,2023-01-10,pending,Web
O0000940,C009129,2023-09-25,completed,Mobile
O0000941,C035434,2024-01-07,completed,Partner
O0000942,C034400,2023-01-16,completed,Partner
O0000943,C022147,2023-05-02,completed,Partner
O0000944,C007643,2024-04-04,completed,Partner
O0000945,C049053,2023-01-13,completed,Partner
O0000946,C019486,2023-03-24,completed,Store
O0000947,C019726,2024-07-11,completed,Store
O0000948,C045988,2023-07-31,completed,Partner
O0000949,C003338,2023-08-11,completed,Store
O0000950,C008303,2024-06-06,completed,Store
O0000951,C005138,2024-01-17,completed,Store
O0000952,C008145,2023-12-17,completed,Web
O0000953,C002128,2024-12-01,refunded,Partner
O0000954,C038481,2023-11-28,completed,Partner
O0000955,C015337,2023-11-24,completed,Mobile
O0000956,C000440,2024-01-12,refunded,Web
O0000957,C027605,2024-10-16,completed,Web
O0000958,C008013,2023-08-10,pending,Partner
O0000959,C024309,2023-03-01,pending,Web
O0000960,C035717,2023-12-04,completed,Partner
O0000961,C043118,2024-11-09,refunded,Mobile
O0000962,C007930,2023-11-05,completed,Store
O0000963,C004197,2024-06-04,refunded,Web
O0000964,C044656,2023-12-28,completed,Web
O0000965,C021637,2023-09-06,refunded,Web
O0000966,C022239,2023-08-24,completed,Partner
O0000967,C040228,2023-01-13,completed,Partner
O0000968,C032127,2023-11-21,pending,Web
O0000969,C008588,2024-01-10,refunded,Web
O0000970,C027906,2023-02-19,completed,Partner
O0000971,C019269,2024-02-10,pending,Web
O0000972,C026849,2023-08-19,refunded,Partner
O0000973,C025390,2024-05-05,completed,Partner
O0000974,C016633,2023-09-21,completed,Partner
O0000975,C013335,2023-10-19,completed,Web
O0000976,C030044,2023-07-05,completed,Web
O0000977,C024337,2024-05-18,completed,Partner
O0000978,C009470,2023-03-19,completed,Store
O0000979,C044203,2024-11-21,completed,Partner
O0000980,C030548,2024-02-12,refunded,Mobile
O0000981,C037412,2023-10-23,completed,Partner
O0000982,C046288,2023-03-25,refunded,Mobile
O0000983,C014153,2023-09-10,completed,Store
O0000984,C026730,2023-09-03,completed,Partner
O0000985,C020690,2024-03-05,completed,Store
O0000986,C047338,2024-08-30,completed,Partner
O0000987,C033251,2023-03-28,pending,Store
O0000988,C027911,2023-06-27,pending,Web
O0000989,C044088,2024-09-24,completed,Web
O0000990,C016099,2024-08-18,completed,Mobile
O0000991,C015145,2024-05-23,refunded,Partner
O0000992,C013920,2024-07-19,completed,Mobile
O0000993,C015807,2024-10-16,completed,Mobile
O0000994,C034706,2024-06-17,completed,Web
O0000995,C006755,2024-04-20,pending,Mobile
O0000996,C030019,2024-09-08,completed,Mobile
O0000997,C029305,2023-01-10,pending,Mobile
O0000998,C045696,2024-09-02,completed,Partner
O0000999,C020582,2024-02-23,completed,Web
O0001000,C049241,2024-02-07,completed,Store
O0001001,C038975,2024-04-26,completed,Mobile
O0001002,C029785,2024-09-30,pending,Mobile
O0001003,C030516,2024-06-14,refunded,Partner
O0001004,C006958,2024-08-31,pending,Web
O0001005,C049663,2023-11-28,completed,Partner
O0001006,C013308,2023-02-10,completed,Partner
O0001007,C002855,2023-05-01,completed,Store
O0001008,C023712,2023-03-03,completed,Web
O0001009,C026809,2024-01-07,pending,Partner
O0001010,C028602,2023-02-15,completed,Store
O0001011,C012814,2023-03-17,completed,Partner
O0001012,C003376,2023-05-23,completed,Mobile
O0001013,C035868,2023-09-11,refunded,Store
O0001014,C019938,2024-08-13,refunded,Store
O0001015,C043450,2024-07-19,completed,Partner
O0001016,C006967,2024-07-18,completed,Web
O0001017,C034077,2024-06-17,completed,Store
O0001018,C012626,2023-05-02,completed,Web
O0001019,C023984,2023-09-22,completed,Store
O0001020,C046638,2024-09-04,completed,Partner
O0001021,C025887,2023-10-14,completed,Partner
O0001022,C044855,2024-03-31,completed,Partner
O0001023,C032296,2024-09-08,completed,Mobile
O0001024,C032424,2024-09-08,completed,Partner
O0001025,C034999,2023-12-10,pending,Web
O0001026,C030605,2023-01-18,completed,Mobile
O0001027,C005682,2024-02-02,completed,Mobile
O0001028,C024212,2024-01-29,completed,Partner
O0001029,C036257,2024-02-29,completed,Web
