payment_id,order_id,amount,method,payment_date
PAY00000505,O0000330,1236.39,voucher,2024-10-31
PAY00000506,O0000331,1064.36,voucher,2024-01-08
PAY00000507,O0000332,1395.55,debit_card,2024-05-21
PAY00000508,O0000332,592.68,debit_card,2024-01-25
PAY00000509,O0000333,1402.27,credit_card,2023-08-29
PAY00000510,O0000333,506.47,credit_card,2023-01-12
PAY00000511,O0000334,1152.11,boleto,2024-08-09
PAY00000512,O0000335,1437.31,pix,2023-04-29
PAY00000513,O0000335,1370.5,voucher,2024-09-28
PAY00000514,O0000336,784.65,voucher,2024-06-14
PAY00000515,O0000337,1407.77,credit_card,2024-07-10
PAY00000516,O0000337,269.74,voucher,2024-06-07
PAY00000517,O0000338,1630.74,credit_card,2024-09-23
PAY00000518,O0000339,1674.97,debit_card,2023-09-19
PAY00000519,O0000340,838.91,boleto,2024-11-14
PAY00000520,O0000341,237.0,boleto,2023-04-23
PAY00000521,O0000342,543.84,pix,2023-02-20
PAY00000522,O0000343,1880.39,debit_card,2023-06-18
PAY00000523,O0000343,1958.92,boleto,2023-04-16
PAY00000524,O0000344,1546.39,voucher,2024-07-29
PAY00000525,O0000344,575.74,boleto,2023-01-31
PAY00000526,O0000345,277.52,credit_card,2024-10-24
PAY00000527,O0000345,1153.63,credit_card,2024-04-25
PAY00000528,O0000346,509.62,pix,2024-09-29
PAY00000529,O0000347,579.81,credit_card,2023-12-02
PAY00000530,O0000348,188.91,credit_card,2024-01-29
PAY00000531,O0000349,878.73,boleto,2023-02-01
PAY00000532,O0000349,1680.6,boleto,2023-03-12
PAY00000533,O0000350,1656.86,pix,2024-09-22
PAY00000534,O0000350,1200.23,credit_card,2023-07-20
PAY00000535,O0000351,684.08,boleto,2023-11-25
PAY00000536,O0000352,1937.74,debit_card,2023-01-29
PAY00000537,O0000352,1802.46,pix,2023-11-11
PAY00000538,O0000353,1060.59,debit_card,2024-07-10
PAY00000539,O0000354,779.59,voucher,2024-11-26
PAY00000540,O0000354,544.78,debit_card,2024-11-13
PAY00000541,O0000355,1505.45,pix,2023-11-22
PAY00000542,O0000356,562.57,pix,2023-06-20
PAY00000543,O0000356,751.49,voucher,2024-03-11
PAY00000544,O0000357,1707.43,boleto,2024-04-26
PAY00000545,O0000357,748.95,debit_card,2023-09-05
PAY00000546,O0000358,514.28,pix,2024-05-10
PAY00000547,O0000358,138.49,pix,2024-02-22
PAY00000548,O0000359,1889.31,pix,2023-05-29
PAY00000549,O0000359,174.44,boleto,2023-11-15
PAY00000550,O0000360,678.88,debit_card,2023-11-06
PAY00000551,O0000361,923.16,credit_card,2023-05-03
PAY00000552,O0000361,167.42,debit_card,2024-04-18
PAY00000553,O0000362,1635.02,credit_card,2024-04-19
PAY00000554,O0000363,1270.29,credit_card,2023-11-05
PAY00000555,O0000363,1900.48,pix,2023-06-11
PAY00000556,O0000364,512.0,debit_card,2024-11-10
PAY00000557,O0000365,713.09,credit_card,2024-06-30
PAY00000558,O0000366,379.62,credit_card,2024-09-12
PAY00000559,O0000367,757.3,credit_card,2023-11-18
PAY00000560,O0000368,171.75,debit_card,2024-07-16
PAY00000561,O0000368,1207.18,pix,2024-11-23
PAY00000562,O0000369,1694.65,pix,2024-09-07
PAY00000563,O0000369,1373.28,pix,2023-12-22
PAY00000564,O0000370,804.86,pix,2023-01-11
PAY00000565,O0000370,1645.54,pix,2024-02-23
PAY00000566,O0000371,1884.58,credit_card,2024-07-29
PAY00000567,O0000372,1280.23,pix,2024-01-15
PAY00000568,O0000373,942.79,debit_card,2024-09-23
PAY00000569,O0000374,538.81,pix,2024-09-22
PAY00000570,O0000375,532.89,debit_card,2024-05-05
PAY00000571,O0000375,796.16,credit_card,2023-01-31
PAY00000572,O0000376,65.4,pix,2023-10-20
PAY00000573,O0000377,112.3,credit_card,2023-01-07
PAY00000574,O0000378,1241.94,boleto,2024-07-09
PAY00000575,O0000379,591.11,boleto,2024-09-06
PAY00000576,O0000379,1508.21,debit_card,2023-06-28
PAY00000577,O0000380,1572.89,debit_card,2024-09-26
PAY00000578,O0000380,175.36,boleto,2023-07-04
PAY00000579,O0000381,451.9,voucher,2023-03-09
PAY00000580,O0000381,345.73,credit_card,2023-03-29
PAY00000581,O0000382,1284.12,pix,2024-08-11
PAY00000582,O0000383,706.96,credit_card,2023-09-27
PAY00000583,O0000384,1988.14,voucher,2023-03-08
PAY00000584,O0000384,773.35,debit_card,2023-11-16
PAY00000585,O0000385,927.17,credit_card,2023-10-30
PAY00000586,O0000385,612.75,boleto,2023-04-12
PAY00000587,O0000386,1906.2,pix,2024-02-27
PAY00000588,O0000386,1179.0,voucher,2024-06-17
PAY00000589,O0000387,1468.98,debit_card,2023-07-02
PAY00000590,O0000388,1283.83,pix,2024-09-08
PAY00000591,O0000388,1648.46,boleto,2023-01-29
PAY00000592,O0000389,160.96,debit_card,2023-12-10
PAY00000593,O0000390,1037.98,boleto,2023-06-20
PAY00000594,O0000391,1484.72,debit_card,2023-05-19
PAY00000595,O0000392,910.58,debit_card,2024-01-07
PAY00000596,O0000393,663.07,credit_card,2024-11-13
PAY00000597,O0000393,1702.82,credit_card,2024-09-14
PAY00000598,O0000394,1223.83,boleto,2024-06-20
PAY00000599,O0000395,180.72,debit_card,2024-09-05
PAY00000600,O0000395,282.5,credit_card,2024-07-31
PAY00000601,O0000396,1961.06,voucher,2024-11-18
PAY00000602,O0000397,1878.12,debit_card,2023-01-21
PAY00000603,O0000397,1828.13,pix,2023-10-10
PAY00000604,O0000398,581.38,boleto,2023-10-26
PAY00000605,O0000399,447.56,boleto,2023-06-19
PAY00000606,O0000399,1274.8,debit_card,2023-06-10
PAY00000607,O0000400,1065.86,boleto,2023-03-20
PAY00000608,O0000401,701.17,pix,2024-08-23
PAY00000609,O0000402,510.04,debit_card,2024-08-27
PAY00000610,O0000402,1387.03,debit_card,2023-05-07
PAY00000611,O0000403,1361.27,boleto,2023-08-13
PAY00000612,O0000403,1285.19,boleto,2024-05-15
PAY00000613,O0000404,389.96,pix,2023-11-01
PAY00000614,O0000404,1481.49,credit_card,2023-06-08
PAY00000615,O0000405,1909.99,credit_card,2023-02-25
PAY00000616,O0000406,415.6,debit_card,2024-06-26
PAY00000617,O0000407,1810.97,debit_card,2024-07-02
PAY00000618,O0000408,424.27,pix,2024-10-13
PAY00000619,O0000408,159.6,debit_card,2023-11-16
PAY00000620,O0000409,1536.65,credit_card,2024-10-25
PAY00000621,O0000410,1504.12,pix,2024-07-24
PAY00000622,O0000411,1548.62,credit_card,2024-07-16
PAY00000623,O0000412,64.21,voucher,2023-07-16
PAY00000624,O0000413,1019.86,pix,2023-04-16
PAY00000625,O0000414,712.84,debit_card,2023-10-31
PAY00000626,O0000415,23.17,debit_card,2024-09-12
PAY00000627,O0000415,1091.55,credit_card,2024-07-31
PAY00000628,O0000416,1211.03,boleto,2023-05-18
PAY00000629,O0000417,1764.68,boleto,2023-03-24
PAY00000630,O0000417,1248.75,voucher,2023-09-02
PAY00000631,O0000418,1260.33,boleto,2023-09-10
PAY00000632,O0000418,894.68,voucher,2024-11-28
PAY00000633,O0000419,1888.32,boleto,2024-02-28
PAY00000634,O0000420,1329.17,voucher,2023-03-04
PAY00000635,O0000420,1242.84,credit_card,2024-07-11
PAY00000636,O0000421,1640.0,boleto,2023-03-01
PAY00000637,O0000422,720.48,credit_card,2024-05-15
PAY00000638,O0000422,1079.49,voucher,2023-07-30
PAY00000639,O0000423,1503.43,boleto,2023-01-15
PAY00000640,O0000423,1427.87,pix,2024-06-11
PAY00000641,O0000424,172.97,credit_card,2023-05-23
PAY00000642,O0000424,1244.13,pix,2024-04-13
PAY00000643,O0000425,340.96,credit_card,2023-03-01
PAY00000644,O0000425,321.94,credit_card,2023-09-29
PAY00000645,O0000426,1332.36,voucher,2023-07-06
PAY00000646,O0000426,1142.89,boleto,2023-11-23
PAY00000647,O0000427,1621.8,boleto,2023-03-13
PAY00000648,O0000427,288.91,debit_card,2023-11-11
PAY00000649,O0000428,1748.58,voucher,2024-04-25
PAY00000650,O0000428,1363.0,voucher,2024-10-27
PAY00000651,O0000429,1421.79,pix,2023-04-17
PAY00000652,O0000430,670.83,pix,2024-05-23
PAY00000653,O0000431,255.76,credit_card,2024-09-01
PAY00000654,O0000432,1387.55,voucher,2024-08-30
PAY00000655,O0000433,1028.95,debit_card,2023-11-25
PAY00000656,O0000433,577.31,pix,2024-07-24
PAY00000657,O0000434,934.19,credit_card,2024-03-22
PAY00000658,O0000435,1015.79,boleto,2023-11-19
PAY00000659,O0000436,564.47,pix,2024-10-30
PAY00000660,O0000436,1425.65,voucher,2024-04-22
PAY00000661,O0000437,1663.24,voucher,2024-11-23
PAY00000662,O0000438,843.28,credit_card,2023-10-16
PAY00000663,O0000439,1833.13,debit_card,2024-05-22
PAY00000664,O0000440,1573.68,debit_card,2023-01-15
PAY00000665,O0000441,1858.93,credit_card,2023-09-01
PAY00000666,O0000441,1608.34,pix,2024-03-18
PAY00000667,O0000442,1562.23,voucher,2024-11-19
PAY00000668,O0000443,542.02,credit_card,2024-03-19
PAY00000669,O0000443,95.92,pix,2023-02-06
PAY00000670,O0000444,1384.73,pix,2024-05-25
PAY00000671,O0000445,1582.0,debit_card,2024-07-04
PAY00000672,O0000446,1467.71,voucher,2024-05-04
PAY00000673,O0000446,711.42,debit_card,2024-07-29
PAY00000674,O0000447,1811.81,pix,2023-09-09
PAY00000675,O0000448,691.09,debit_card,2024-01-07
PAY00000676,O0000448,1094.87,boleto,2024-11-29
PAY00000677,O0000449,776.66,credit_card,2023-05-10
PAY00000678,O0000449,296.69,credit_card,2023-10-29
PAY00000679,O0000450,1667.67,voucher,2024-06-08
PAY00000680,O0000451,565.67,pix,2023-10-09
PAY00000681,O0000451,1939.65,debit_card,2023-12-16
PAY00000682,O0000452,1093.83,credit_card,2024-04-03
PAY00000683,O0000452,943.39,debit_card,2024-05-20
PAY00000684,O0000453,181.6,pix,2023-11-27
PAY00000685,O0000454,1332.47,boleto,2024-07-11
PAY00000686,O0000454,691.75,pix,2023-09-19
PAY00000687,O0000455,880.22,voucher,2024-04-08
PAY00000688,O0000455,1508.81,credit_card,2023-07-09
PAY00000689,O0000456,231.66,voucher,2024-07-21
PAY00000690,O0000457,1011.73,boleto,2024-02-06
PAY00000691,O0000457,1681.77,credit_card,2024-01-27
PAY00000692,O0000458,322.83,voucher,2024-10-24
PAY00000693,O0000459,306.62,pix,2024-10-12
PAY00000694,O0000459,1531.8,pix,2023-07-06
PAY00000695,O0000460,1204.98,debit_card,2024-10-07
PAY00000696,O0000460,1153.63,credit_card,2023-11-02
PAY00000697,O0000461,1262.76,boleto,2023-02-11
PAY00000698,O0000461,1333.42,credit_card,2023-01-09
PAY00000699,O0000462,876.64,voucher,2023-11-01
PAY00000700,O0000462,647.29,credit_card,2023-11-03
PAY00000701,O0000463,1760.39,debit_card,2024-11-08
PAY00000702,O0000464,1372.76,voucher,2024-04-08
PAY00000703,O0000465,892.58,pix,2024-06-17
PAY00000704,O0000466,128.37,debit_card,2023-10-12
PAY00000705,O0000467,608.75,boleto,2024-06-01
PAY00000706,O0000467,450.77,voucher,2024-09-12
PAY00000707,O0000468,1606.1,pix,2023-09-03
PAY00000708,O0000469,1700.14,pix,2023-07-21
PAY00000709,O0000470,1288.1,boleto,2024-09-12
PAY00000710,O0000470,1936.78,voucher,2023-07-25
PAY00000711,O0000471,737.59,credit_card,2024-10-06
PAY00000712,O0000472,389.6,boleto,2023-05-17
PAY00000713,O0000473,1819.61,boleto,2024-06-15
PAY00000714,O0000474,13.69,debit_card,2024-01-31
PAY00000715,O0000475,1267.0,pix,2023-06-14
PAY00000716,O0000475,458.97,voucher,2024-04-26
PAY00000717,O0000476,902.29,debit_card,2023-06-30
PAY00000718,O0000476,1069.87,pix,2023-01-25
PAY00000719,O0000477,519.59,credit_card,2023-11-03
PAY00000720,O0000478,1183.55,boleto,2023-03-03
PAY00000721,O0000478,1447.4,credit_card,2024-08-11
PAY00000722,O0000479,1939.6,credit_card,2023-02-12
PAY00000723,O0000480,1931.12,boleto,2023-09-01
PAY00000724,O0000480,1019.95,credit_card,2024-05-25
PAY00000725,O0000481,1850.12,boleto,2023-03-08
PAY00000726,O0000482,836.6,boleto,2023-12-11
PAY00000727,O0000482,1593.11,debit_card,2023-06-04
PAY00000728,O0000483,344.78,pix,2024-09-13
PAY00000729,O0000484,1881.07,pix,2023-06-11
PAY00000730,O0000485,319.97,debit_card,2023-10-16
PAY00000731,O0000485,1360.6,debit_card,2023-02-05
PAY00000732,O0000486,1710.74,voucher,2024-04-09
PAY00000733,O0000486,811.98,voucher,2023-07-20
PAY00000734,O0000487,651.11,credit_card,2023-06-21
PAY00000735,O0000487,1495.19,voucher,2024-09-11
PAY00000736,O0000488,924.53,pix,2023-10-26
PAY00000737,O0000489,180.59,debit_card,2023-11-30
PAY00000738,O0000489,1950.02,credit_card,2023-10-14
PAY00000739,O0000490,565.9,pix,2023-05-22
PAY00000740,O0000490,179.44,voucher,2023-08-10
PAY00000741,O0000491,1292.04,credit_card,2023-07-06
PAY00000742,O0000492,984.17,credit_card,2023-12-02
PAY00000743,O0000493,1971.99,boleto,2023-05-13
PAY00000744,O0000493,195.63,debit_card,2024-07-19
PAY00000745,O0000494,897.3,voucher,2023-07-22
PAY00000746,O0000495,657.01,pix,2023-10-05
PAY00000747,O0000495,691.22,pix,2024-04-13
PAY00000748,O0000496,1753.42,pix,2024-03-17
PAY00000749,O0000496,544.79,debit_card,2023-12-07
PAY00000750,O0000497,1658.3,credit_card,2024-10-15
PAY00000751,O0000498,136.32,debit_card,2023-04-23
PAY00000752,O0000498,555.18,pix,2023-12-04
PAY00000753,O0000499,1061.96,voucher,2023-03-31
PAY00000754,O0000500,1510.15,boleto,2023-06-16
PAY00000755,O0000501,1542.65,pix,2024-04-25
PAY00000756,O0000501,20.46,pix,2024-02-11
PAY00000757,O0000502,1771.1,debit_card,2023-10-18
PAY00000758,O0000502,1803.94,credit_card,2024-09-22
PAY00000759,O0000503,316.69,pix,2024-07-21
PAY00000760,O0000503,1169.7,credit_card,2024-11-25
PAY00000761,O0000504,1043.88,voucher,2024-03-07
PAY00000762,O0000504,858.52,debit_card,2023-01-26
PAY00000763,O0000505,1250.1,voucher,2024-09-18
PAY00000764,O0000506,70.09,boleto,2023-08-15
PAY00000765,O0000506,1483.81,boleto,2023-08-26
PAY00000766,O0000507,1491.15,voucher,2023-04-09
PAY00000767,O0000507,781.94,voucher,2023-02-04
PAY00000768,O0000508,917.42,voucher,2024-08-15
PAY00000769,O0000508,673.86,credit_card,2024-06-28
PAY00000770,O0000509,666.41,boleto,2023-04-29
PAY00000771,O0000510,643.36,pix,2023-11-19
PAY00000772,O0000511,528.04,credit_card,2024-06-24
PAY00000773,O0000512,1295.34,debit_card,2024-03-17
PAY00000774,O0000513,858.46,debit_card,2023-07-13
PAY00000775,O0000514,1430.83,pix,2024-09-28
PAY00000776,O0000514,1347.9,credit_card,2024-09-03
PAY00000777,O0000515,1973.57,boleto,2023-11-25
PAY00000778,O0000515,418.69,boleto,2023-07-05
PAY00000779,O0000516,1417.38,pix,2024-06-21
PAY00000780,O0000516,993.18,pix,2024-02-16
PAY00000781,O0000517,526.5,debit_card,2023-01-08
PAY00000782,O0000517,1509.48,pix,2024-10-04
PAY00000783,O0000518,1146.23,credit_card,2023-01-30
PAY00000784,O0000518,613.74,boleto,2023-05-26
PAY00000785,O0000519,1578.97,credit_card,2024-08-18
PAY00000786,O0000520,1075.68,pix,2024-09-05
PAY00000787,O0000521,1754.09,voucher,2023-02-22
PAY00000788,O0000521,778.92,debit_card,2023-08-31
PAY00000789,O0000522,358.98,debit_card,2024-04-16
PAY00000790,O0000522,1402.45,credit_card,2023-11-14
PAY00000791,O0000523,25.07,credit_card,2023-03-13
PAY00000792,O0000524,367.35,debit_card,2023-03-03
PAY00000793,O0000524,1592.24,debit_card,2024-09-24
PAY00000794,O0000525,1935.3,credit_card,2024-03-22
PAY00000795,O0000525,134.46,debit_card,2024-07-03
PAY00000796,O0000526,1375.6,credit_card,2023-12-03
PAY00000797,O0000526,1186.53,pix,2023-06-11
PAY00000798,O0000527,1034.81,debit_card,2023-05-29
PAY00000799,O0000527,369.37,debit_card,2024-05-02
PAY00000800,O0000528,1381.76,boleto,2024-05-22
PAY00000801,O0000528,1777.26,debit_card,2023-05-17
PAY00000802,O0000529,1866.39,boleto,2024-04-24
PAY00000803,O0000529,111.65,voucher,2024-06-09
PAY00000804,O0000530,1210.5,debit_card,2023-01-02
PAY00000805,O0000531,1440.17,pix,2024-10-30
PAY00000806,O0000531,1490.96,credit_card,2023-10-04
PAY00000807,O0000532,1615.58,pix,2024-10-17
PAY00000808,O0000532,1847.58,pix,2024-08-17
PAY00000809,O0000533,597.82,boleto,2023-07-04
PAY00000810,O0000534,309.89,pix,2023-05-25
PAY00000811,O0000534,1651.49,boleto,2024-04-29
PAY00000812,O0000535,83.07,boleto,2023-08-11
PAY00000813,O0000536,1810.91,pix,2023-08-11
PAY00000814,O0000537,1280.74,credit_card,2024-03-13
PAY00000815,O0000537,141.15,pix,2024-10-04
PAY00000816,O0000538,1862.14,boleto,2023-01-05
PAY00000817,O0000538,1454.18,voucher,2023-10-23
PAY00000818,O0000539,646.65,voucher,2023-08-19
PAY00000819,O0000540,1379.86,credit_card,2023-10-16
PAY00000820,O0000541,823.19,voucher,2023-11-28
PAY00000821,O0000542,1829.5,pix,2024-03-18
PAY00000822,O0000542,231.46,boleto,2024-08-24
PAY00000823,O0000543,1133.35,pix,2024-08-29
PAY00000824,O0000543,480.4,credit_card,2024-07-14
PAY00000825,O0000544,832.01,voucher,2023-03-23
PAY00000826,O0000544,1611.7,debit_card,2023-12-19
PAY00000827,O0000545,1028.32,boleto,2024-07-24
PAY00000828,O0000546,1635.89,voucher,2023-02-08
PAY00000829,O0000547,1897.93,credit_card,2024-05-19
PAY00000830,O0000548,962.77,pix,2023-05-18
PAY00000831,O0000548,1513.18,voucher,2023-11-19
PAY00000832,O0000549,525.77,pix,2023-09-19
PAY00000833,O0000549,106.11,debit_card,2024-01-24
PAY00000834,O0000550,1755.67,pix,2023-01-08
PAY00000835,O0000550,273.37,voucher,2024-07-11
PAY00000836,O0000551,178.09,voucher,2024-04-13
PAY00000837,O0000552,231.75,debit_card,2024-05-01
PAY00000838,O0000552,59.35,debit_card,2023-12-06
PAY00000839,O0000553,890.41,voucher,2023-11-22
PAY00000840,O0000554,441.46,credit_card,2023-02-10
PAY00000841,O0000554,1117.15,pix,2023-08-29
PAY00000842,O0000555,1945.89,voucher,2023-03-02
PAY00000843,O0000555,1612.23,pix,2024-10-16
PAY00000844,O0000556,1665.08,boleto,2023-02-25
PAY00000845,O0000557,16.11,debit_card,2023-02-10
PAY00000846,O0000558,1552.06,pix,2024-05-12
PAY00000847,O0000558,463.55,debit_card,2024-08-09
PAY00000848,O0000559,541.41,boleto,2023-08-27
PAY00000849,O0000559,1329.23,debit_card,2024-11-12
PAY00000850,O0000560,155.95,boleto,2023-10-10
PAY00000851,O0000561,1850.64,credit_card,2023-01-17
PAY00000852,O0000561,388.72,boleto,2023-05-01
PAY00000853,O0000562,1263.72,boleto,2023-05-18
PAY00000854,O0000562,1165.31,boleto,2024-05-29
PAY00000855,O0000563,1103.31,boleto,2024-03-03
PAY00000856,O0000563,1853.75,boleto,2023-08-17
PAY00000857,O0000564,1833.89,pix,2023-08-19
PAY00000858,O0000565,716.73,pix,2023-07-07
PAY00000859,O0000566,1809.12,credit_card,2024-10-17
PAY00000860,O0000566,1017.18,pix,2024-07-25
PAY00000861,O0000567,839.94,debit_card,2023-12-11
PAY00000862,O0000567,1230.3,debit_card,2023-02-21
PAY00000863,O0000568,1718.2,debit_card,2023-09-17
PAY00000864,O0000569,458.57,credit_card,2024-09-14
PAY00000865,O0000569,99.75,pix,2023-06-07
PAY00000866,O0000570,1963.17,pix,2023-10-28
PAY00000867,O0000571,1451.07,debit_card,2024-02-29
PAY00000868,O0000571,1038.51,boleto,2024-03-24
PAY00000869,O0000572,282.62,voucher,2023-10-18
PAY00000870,O0000572,1868.95,voucher,2024-05-16
PAY00000871,O0000573,74.32,debit_card,2024-02-12
PAY00000872,O0000574,500.97,boleto,2024-03-29
PAY00000873,O0000574,463.86,voucher,2024-07-08
PAY00000874,O0000575,1080.61,boleto,2024-08-10
PAY00000875,O0000575,1005.6,credit_card,2024-04-04
PAY00000876,O0000576,363.03,debit_card,2023-01-15
PAY00000877,O0000577,126.59,voucher,2024-11-11
PAY00000878,O0000577,115.6,boleto,2024-10-26
PAY00000879,O0000578,1040.82,boleto,2024-02-13
PAY00000880,O0000578,814.46,voucher,2024-07-06
PAY00000881,O0000579,981.97,credit_card,2023-02-17
PAY00000882,O0000580,691.9,debit_card,2023-01-22
PAY00000883,O0000581,356.59,boleto,2023-07-08
PAY00000884,O0000582,1491.03,boleto,2024-06-10
PAY00000885,O0000582,1999.15,pix,2023-02-04
PAY00000886,O0000583,1597.76,credit_card,2023-06-03
PAY00000887,O0000584,72.37,voucher,2023-07-26
PAY00000888,O0000584,1700.11,boleto,2023-01-12
PAY00000889,O0000585,1281.06,boleto,2023-02-07
PAY00000890,O0000585,1166.89,debit_card,2023-09-25
PAY00000891,O0000586,764.52,pix,2024-11-03
PAY00000892,O0000586,1123.72,pix,2023-03-21
PAY00000893,O0000587,1103.47,boleto,2024-07-05
PAY00000894,O0000587,1442.92,voucher,2024-07-31
PAY00000895,O0000588,171.76,pix,2023-08-02
PAY00000896,O0000588,772.06,debit_card,2023-06-11
PAY00000897,O0000589,1168.62,pix,2023-01-03
PAY00000898,O0000590,1225.76,credit_card,2024-11-06
PAY00000899,O0000591,593.03,pix,2023-07-12
PAY00000900,O0000591,104.44,pix,2024-11-17
PAY00000901,O0000592,646.34,credit_card,2023-05-09
PAY00000902,O0000593,706.87,voucher,2024-01-24
PAY00000903,O0000594,1508.22,voucher,2024-02-07
PAY00000904,O0000594,1900.49,credit_card,2024-05-23
PAY00000905,O0000595,1067.29,credit_card,2023-08-02
PAY00000906,O0000595,393.36,credit_card,2024-01-30
PAY00000907,O0000596,489.68,boleto,2024-10-21
PAY00000908,O0000597,1565.79,pix,2024-07-19
PAY00000909,O0000597,919.21,boleto,2023-12-31
PAY00000910,O0000598,160.26,debit_card,2024-09-16
PAY00000911,O0000598,1334.58,debit_card,2024-04-26
PAY00000912,O0000599,277.8,pix,2023-07-12
PAY00000913,O0000599,495.83,debit_card,2024-03-06
PAY00000914,O0000600,1333.57,credit_card,2024-01-22
PAY00000915,O0000601,946.13,debit_card,2023-09-14
PAY00000916,O0000602,776.37,voucher,2024-02-04
PAY00000917,O0000602,738.91,voucher,2024-06-01
PAY00000918,O0000603,602.66,boleto,2024-09-24
PAY00000919,O0000604,1279.35,credit_card,2024-02-03
PAY00000920,O0000605,1461.6,pix,2023-05-22
PAY00000921,O0000606,177.77,voucher,2023-04-13
PAY00000922,O0000607,382.57,debit_card,2024-07-28
PAY00000923,O0000607,1590.67,pix,2023-12-07
PAY00000924,O0000608,1442.32,voucher,2024-05-08
PAY00000925,O0000608,941.66,pix,2024-07-29
PAY00000926,O0000609,279.92,pix,2024-09-30
PAY00000927,O0000609,149.02,boleto,2023-11-20
PAY00000928,O0000610,356.48,debit_card,2024-03-30
PAY00000929,O0000610,496.2,debit_card,2023-08-12
PAY00000930,O0000611,424.91,pix,2023-08-10
PAY00000931,O0000612,1830.01,voucher,2024-07-14
PAY00000932,O0000613,1575.68,pix,2023-10-04
PAY00000933,O0000613,364.84,debit_card,2023-01-07
PAY00000934,O0000614,1690.03,voucher,2023-12-29
PAY00000935,O0000614,1735.16,pix,2023-07-11
PAY00000936,O0000615,248.09,boleto,2023-10-16
PAY00000937,O0000615,123.67,credit_card,2023-01-05
PAY00000938,O0000616,426.31,pix,2023-04-06
PAY00000939,O0000617,568.59,debit_card,2023-08-23
PAY00000940,O0000617,810.0,credit_card,2024-04-16
PAY00000941,O0000618,1072.43,debit_card,2024-10-13
PAY00000942,O0000618,44.58,debit_card,2023-08-25
PAY00000943,O0000619,657.28,voucher,2024-09-18
PAY00000944,O0000619,536.55,debit_card,2024-05-12
