campaign_id,campaign_name,channel,date,impressions,clicks,leads,spend,revenue
M1369,Campaign 10,Google Ads,2024-06-09,13590,637,81,1905.99,4420.04
M1370,Campaign 2,Google Ads,2024-02-23,200807,7032,876,9959.8,29289.03
M1371,Campaign 2,Instagram,2024-11-16,29678,730,90,9710.55,8677.0
M1372,Campaign 11,Email,2024-09-27,425906,7938,1139,7867.79,14700.39
M1373,Campaign 7,Instagram,2024-08-17,32161,1297,125,15755.54,54385.17
M1374,Campaign 4,Google Ads,2024-06-03,463969,9317,1462,2962.3,9268.84
M1375,Campaign 1,LinkedIn,2024-09-10,305515,6421,638,4910.51,14176.87
M1376,Campaign 11,Google Ads,2024-10-29,472398,16990,2354,18173.46,65912.39
M1377,Campaign 9,Facebook,2024-05-02,58059,2507,389,6583.32,21209.01
M1378,Campaign 10,LinkedIn,2024-07-06,50820,2265,214,5361.56,21049.32
M1379,Campaign 4,Facebook,2024-12-24,102254,2432,189,7499.97,16080.33
M1380,Campaign 1,Email,2024-02-23,316757,9548,1480,12146.07,41230.7
M1381,Campaign 3,TikTok,2024-09-20,430482,12307,1515,19622.17,61261.44
M1382,Campaign 12,Facebook,2024-07-20,255684,8985,883,6665.21,24411.98
M1383,Campaign 12,Instagram,2024-07-21,475685,20105,1295,12984.29,11838.56
M1384,Campaign 4,LinkedIn,2024-06-28,440715,17357,1934,7687.63,26645.77
M1385,Campaign 7,Email,2024-08-11,410138,14354,1464,17297.95,15167.28
M1386,Campaign 6,TikTok,2024-03-04,332236,6723,1134,2875.68,6930.0
M1387,Campaign 6,Instagram,2024-11-23,101616,3593,665,12892.63,27342.33
M1388,Campaign 3,LinkedIn,2024-01-05,98709,2309,423,9079.48,11155.46
M1389,Campaign 11,Email,2024-11-30,140136,5633,853,2115.46,2989.36
M1390,Campaign 8,Email,2024-12-02,316321,9905,1305,728.61,2494.66
M1391,Campaign 5,Google Ads,2024-09-26,354658,11906,1199,7468.04,3793.57
M1392,Campaign 1,LinkedIn,2024-01-10,262555,3835,547,8913.76,18574.04
M1393,Campaign 1,Facebook,2024-02-10,285538,9411,794,12197.13,30330.95
M1394,Campaign 2,TikTok,2024-08-30,84035,1156,162,15270.69,31941.83
M1395,Campaign 8,LinkedIn,2024-01-18,184945,2889,198,13218.6,17316.43
M1396,Campaign 7,TikTok,2024-09-23,457589,22130,3286,15381.39,49225.93
M1397,Campaign 7,Facebook,2024-07-23,39907,929,50,1309.51,2390.42
M1398,Campaign 10,TikTok,2024-11-09,304933,8505,1093,4849.18,12705.8
M1399,Campaign 4,Instagram,2024-10-08,257575,5558,929,7947.65,8103.71
M1400,Campaign 4,Email,2024-01-25,233089,4345,701,4353.89,8118.75
M1401,Campaign 1,Google Ads,2024-10-23,271719,12501,1887,11620.98,25730.45
M1402,Campaign 8,Email,2024-05-07,116865,3884,280,9263.07,19340.39
M1403,Campaign 9,Instagram,2024-10-27,219143,9078,991,625.94,1317.0
M1404,Campaign 11,TikTok,2024-08-23,68416,1861,103,18278.37,67528.19
M1405,Campaign 5,Instagram,2024-05-14,50937,1042,115,1942.46,6550.59
M1406,Campaign 12,Facebook,2024-10-17,116812,3591,539,14089.35,51616.92
M1407,Campaign 2,Google Ads,2024-09-08,72870,3333,490,19314.09,42981.49
M1408,Campaign 2,Google Ads,2024-05-24,386701,17864,2811,9906.28,24320.4
M1409,Campaign 2,LinkedIn,2024-02-02,135967,1420,282,10997.15,23534.66
M1410,Campaign 5,TikTok,2024-06-13,223927,6690,429,2852.31,9479.42
M1411,Campaign 10,Facebook,2024-12-08,213732,2253,371,8301.61,30749.98
M1412,Campaign 9,LinkedIn,2024-05-19,268272,5562,385,2994.21,7297.28
M1413,Campaign 3,Google Ads,2024-06-29,68633,2354,380,16808.0,31990.71
M1414,Campaign 3,LinkedIn,2024-01-07,429842,10739,1202,4748.99,17079.96
M1415,Campaign 7,Instagram,2024-12-24,43174,677,133,9782.77,32197.96
M1416,Campaign 10,Google Ads,2024-12-02,45523,1647,113,797.95,1247.17
M1417,Campaign 8,Facebook,2024-04-30,446321,10878,2006,11763.28,10093.22
M1418,Campaign 4,Instagram,2024-03-16,72171,2419,132,19900.87,71457.69
M1419,Campaign 12,Facebook,2024-09-06,458003,22385,1559,16969.98,35669.92
M1420,Campaign 2,Instagram,2024-03-12,432659,8983,1000,12326.89,37508.66
M1421,Campaign 8,Facebook,2024-02-18,427669,20921,1052,9607.77,10896.65
M1422,Campaign 8,TikTok,2024-06-04,340238,16058,3141,4597.35,4339.28
M1423,Campaign 8,Facebook,2024-11-25,133587,4861,783,4329.55,9033.65
M1424,Campaign 10,Instagram,2024-11-29,240519,6158,624,2891.7,10607.93
M1425,Campaign 10,Facebook,2024-09-11,10253,429,49,8819.36,21645.89
M1426,Campaign 11,LinkedIn,2024-09-27,28087,403,57,7546.99,16404.14
M1427,Campaign 4,Facebook,2024-09-26,202873,9651,880,18696.71,23149.63
M1428,Campaign 12,LinkedIn,2024-08-15,49355,1935,156,16078.02,60625.98
M1429,Campaign 10,TikTok,2024-03-23,119039,3405,232,11616.4,36011.05
M1430,Campaign 5,Email,2024-10-27,35744,533,96,1899.92,2393.38
M1431,Campaign 6,Google Ads,2024-06-29,195951,4028,674,10425.73,37105.01
M1432,Campaign 12,Facebook,2024-08-21,214384,2467,369,5684.14,21158.82
M1433,Campaign 3,Email,2024-11-13,324669,10553,1408,745.01,2727.17
M1434,Campaign 8,TikTok,2024-09-03,149773,4993,443,7818.65,25136.52
M1435,Campaign 9,LinkedIn,2024-07-09,378507,15427,1443,7681.84,22036.43
M1436,Campaign 6,Google Ads,2024-11-26,348811,16399,1704,13880.67,14181.78
M1437,Campaign 11,TikTok,2024-09-15,290846,12519,2457,15634.18,43974.3
M1438,Campaign 6,Facebook,2024-10-14,168650,7600,884,14011.35,50490.56
M1439,Campaign 7,Email,2024-02-18,329047,6176,653,14701.96,56130.9
M1440,Campaign 4,LinkedIn,2024-08-01,251792,6226,384,16346.11,20824.18
M1441,Campaign 6,Instagram,2024-08-01,147171,5324,373,685.22,1568.58
M1442,Campaign 6,TikTok,2024-12-05,239939,2843,174,2716.48,6190.64
M1443,Campaign 11,TikTok,2024-11-20,321568,15471,2529,11780.46,8165.34
M1444,Campaign 9,TikTok,2024-06-15,487844,15910,2829,3444.16,5082.73
M1445,Campaign 10,Email,2024-11-22,286463,3045,164,10936.76,11621.52
M1446,Campaign 5,TikTok,2024-07-04,395099,5255,369,5596.25,11309.4
M1447,Campaign 9,Google Ads,2024-02-03,387753,12934,2428,6480.25,12020.91
M1448,Campaign 6,LinkedIn,2024-02-25,318242,12698,2220,9035.53,26242.6
M1449,Campaign 6,TikTok,2024-03-04,74820,1670,268,6068.21,9498.45
M1450,Campaign 2,Google Ads,2024-12-30,121067,3306,287,8028.39,17690.96
M1451,Campaign 6,TikTok,2024-09-12,60620,958,134,12843.0,36575.29
M1452,Campaign 11,Instagram,2024-12-28,16401,272,39,16961.94,47341.22
M1453,Campaign 8,LinkedIn,2024-09-11,415629,16201,2441,15477.31,51282.48
M1454,Campaign 4,TikTok,2024-10-10,99269,1949,207,13833.22,7180.68
M1455,Campaign 5,LinkedIn,2024-10-20,59608,818,96,19426.59,17113.93
M1456,Campaign 8,Facebook,2024-11-15,174681,5437,592,1414.62,732.05
M1457,Campaign 9,Google Ads,2024-04-21,59436,823,51,18096.77,25649.91
M1458,Campaign 11,Facebook,2024-07-24,199058,6539,1167,595.9,299.99
M1459,Campaign 10,Instagram,2024-10-17,422738,7224,396,5332.86,6714.55
M1460,Campaign 2,Facebook,2024-08-21,68453,2313,346,8459.53,23652.38
M1461,Campaign 1,Email,2024-09-14,31076,878,103,15368.57,40788.26
M1462,Campaign 6,LinkedIn,2024-08-10,489490,20552,3837,6718.54,24909.86
M1463,Campaign 10,Facebook,2024-01-25,133352,3338,528,17177.69,20142.04
M1464,Campaign 6,LinkedIn,2024-09-18,318471,3490,184,11147.7,12623.35
M1465,Campaign 12,Instagram,2024-05-31,417422,13087,1189,2851.82,10056.05
M1466,Campaign 11,Instagram,2024-08-16,497549,23308,2114,12798.73,26570.6
M1467,Campaign 5,Google Ads,2024-07-19,345826,15538,1056,6303.4,12966.52
M1468,Campaign 1,Instagram,2024-06-20,201418,9719,1583,1957.15,7825.01
M1469,Campaign 12,LinkedIn,2024-05-28,378099,8770,609,12160.91,45321.95
M1470,Campaign 4,LinkedIn,2024-12-01,163908,7919,660,18614.0,32018.06
M1471,Campaign 1,LinkedIn,2024-06-16,446002,11162,2223,19359.75,55697.7
M1472,Campaign 7,Facebook,2024-10-23,454172,11147,564,15042.55,45195.08
M1473,Campaign 8,LinkedIn,2024-07-30,86569,2410,342,16023.03,11639.53
M1474,Campaign 3,LinkedIn,2024-01-07,130981,3857,364,9869.82,5567.68
M1475,Campaign 9,Google Ads,2024-03-05,165930,4440,664,15558.71,16008.51
M1476,Campaign 8,LinkedIn,2024-01-22,69754,3326,413,10571.17,25050.37
M1477,Campaign 8,Email,2024-08-27,40490,652,71,16647.37,46914.29
M1478,Campaign 2,Google Ads,2024-08-23,345636,7445,684,19655.93,13615.17
M1479,Campaign 5,Instagram,2024-09-30,219642,5740,500,14330.98,24200.75
M1480,Campaign 3,Facebook,2024-10-25,265113,2817,325,11548.12,34512.21
M1481,Campaign 11,Instagram,2024-02-24,149128,2585,474,16488.35,50031.29
M1482,Campaign 3,Email,2024-01-17,401974,17705,3102,9609.2,27599.53
M1483,Campaign 6,LinkedIn,2024-03-23,475186,6127,573,2122.39,2955.92
M1484,Campaign 12,LinkedIn,2024-09-28,396071,9587,614,19226.93,58115.28
M1485,Campaign 8,Google Ads,2024-04-28,28291,1178,144,7421.94,22861.56
M1486,Campaign 12,Instagram,2024-07-29,252256,2912,185,7357.75,27368.78
M1487,Campaign 10,Google Ads,2024-07-12,373610,8507,1384,10432.69,14213.03
M1488,Campaign 7,LinkedIn,2024-04-20,355371,14581,1247,5376.81,12714.73
M1489,Campaign 12,TikTok,2024-05-16,457084,7641,832,18729.92,46837.84
M1490,Campaign 11,TikTok,2024-08-10,161070,2784,177,6360.85,11004.86
M1491,Campaign 2,LinkedIn,2024-08-05,94086,1531,189,5810.57,13214.83
M1492,Campaign 9,LinkedIn,2024-07-15,266494,11538,1016,15734.87,33583.22
M1493,Campaign 4,Facebook,2024-03-31,288232,13016,2515,1087.42,1358.95
M1494,Campaign 7,Google Ads,2024-03-31,43212,2028,137,2204.24,7977.53
M1495,Campaign 10,Google Ads,2024-12-19,295102,8908,1459,17696.55,48225.24
M1496,Campaign 10,Instagram,2024-11-24,192004,9465,1034,18753.4,41469.87
M1497,Campaign 3,Email,2024-10-23,254896,8512,1326,2053.02,7066.51
M1498,Campaign 3,Facebook,2024-03-17,295118,5194,412,12016.88,26957.64
M1499,Campaign 10,Instagram,2024-02-18,134464,5368,789,13916.63,22824.73
M1500,Campaign 8,Facebook,2024-04-07,225742,6404,1169,10053.62,39119.98
