consumer_id,age,gender,income_bracket,education,region
CON0000680,59,F,25-50K,College,North
CON0000681,23,M,75-100K,HS,North
CON0000682,36,M,<25K,HS,East
CON0000683,42,F,25-50K,Bachelors,South
CON0000684,36,F,<25K,Graduate,East
CON0000685,37,M,25-50K,HS,East
CON0000686,81,M,100K+,HS,West
CON0000687,80,F,<25K,Graduate,West
CON0000688,19,M,100K+,Graduate,South
CON0000689,63,F,75-100K,Bachelors,North
CON0000690,22,F,25-50K,Graduate,South
CON0000691,59,F,50-75K,Graduate,West
CON0000692,80,M,50-75K,Graduate,North
CON0000693,65,F,50-75K,Bachelors,South
CON0000694,23,F,100K+,College,North
CON0000695,63,M,75-100K,HS,West
CON0000696,30,F,<25K,HS,East
CON0000697,90,M,100K+,Graduate,North
CON0000698,23,M,100K+,Graduate,North
CON0000699,72,F,<25K,Graduate,West
CON0000700,36,M,<25K,College,North
CON0000701,82,F,100K+,Bachelors,East
CON0000702,39,M,50-75K,Graduate,East
CON0000703,32,F,75-100K,Graduate,South
CON0000704,24,M,<25K,Graduate,West
CON0000705,48,F,100K+,Graduate,South
CON0000706,20,M,100K+,College,East
CON0000707,83,M,100K+,Graduate,West
CON0000708,56,M,25-50K,Graduate,West
CON0000709,54,F,50-75K,Bachelors,North
CON0000710,79,M,<25K,Graduate,East
CON0000711,26,F,<25K,HS,East
CON0000712,46,M,75-100K,Bachelors,West
CON0000713,33,F,25-50K,Bachelors,East
CON0000714,22,F,75-100K,College,South
CON0000715,57,M,100K+,College,North
CON0000716,58,F,50-75K,Graduate,South
CON0000717,29,M,50-75K,HS,North
CON0000718,60,M,75-100K,College,South
CON0000719,42,F,50-75K,Bachelors,East
CON0000720,63,M,<25K,College,North
CON0000721,63,M,25-50K,College,North
CON0000722,62,M,75-100K,HS,East
CON0000723,47,F,<25K,Graduate,North
CON0000724,55,M,<25K,HS,East
CON0000725,63,M,50-75K,Bachelors,East
CON0000726,81,M,50-75K,Graduate,West
CON0000727,18,M,75-100K,HS,West
CON0000728,88,M,75-100K,Bachelors,North
CON0000729,74,M,25-50K,College,West
CON0000730,70,F,<25K,College,North
CON0000731,30,M,75-100K,Graduate,East
CON0000732,24,M,<25K,Graduate,West
CON0000733,35,F,75-100K,HS,East
CON0000734,43,F,<25K,Bachelors,West
CON0000735,77,F,100K+,College,South
CON0000736,44,F,75-100K,College,West
CON0000737,50,M,<25K,HS,West
CON0000738,36,M,100K+,College,North
CON0000739,24,M,75-100K,Bachelors,North
CON0000740,22,F,100K+,Bachelors,East
CON0000741,88,M,75-100K,College,East
CON0000742,26,M,75-100K,College,South
CON0000743,27,M,25-50K,Bachelors,South
CON0000744,81,F,100K+,Graduate,North
CON0000745,76,F,100K+,HS,South
CON0000746,90,M,25-50K,Bachelors,South
CON0000747,80,F,<25K,College,South
CON0000748,31,M,100K+,Bachelors,North
CON0000749,46,M,100K+,HS,West
CON0000750,30,M,75-100K,Graduate,North
CON0000751,47,M,75-100K,Bachelors,North
CON0000752,45,M,75-100K,HS,West
CON0000753,41,F,100K+,Graduate,West
CON0000754,22,F,100K+,College,West
CON0000755,60,M,25-50K,Bachelors,South
CON0000756,52,M,75-100K,HS,South
CON0000757,67,M,25-50K,College,East
CON0000758,32,F,50-75K,HS,South
CON0000759,61,M,25-50K,Bachelors,South
CON0000760,38,F,25-50K,HS,South
CON0000761,34,M,100K+,Bachelors,West
CON0000762,52,M,75-100K,Bachelors,West
CON0000763,86,F,25-50K,Bachelors,West
CON0000764,18,M,25-50K,College,North
CON0000765,20,M,50-75K,Bachelors,North
CON0000766,56,M,100K+,College,East
CON0000767,20,F,<25K,Bachelors,North
CON0000768,54,M,100K+,HS,West
CON0000769,67,M,75-100K,Graduate,East
CON0000770,70,F,75-100K,Bachelors,South
CON0000771,41,F,25-50K,College,East
CON0000772,46,F,25-50K,HS,West
CON0000773,20,F,50-75K,HS,South
CON0000774,19,F,75-100K,Bachelors,West
CON0000775,35,M,25-50K,College,North
CON0000776,29,F,50-75K,HS,South
CON0000777,35,M,75-100K,College,South
CON0000778,88,M,75-100K,Bachelors,North
CON0000779,76,F,100K+,HS,West
CON0000780,40,F,75-100K,Bachelors,South
CON0000781,76,F,50-75K,College,East
CON0000782,30,F,<25K,HS,West
CON0000783,42,F,50-75K,HS,West
CON0000784,86,M,75-100K,Bachelors,South
CON0000785,63,F,50-75K,HS,East
CON0000786,51,M,100K+,HS,East
CON0000787,84,F,75-100K,HS,North
CON0000788,60,F,75-100K,College,East
CON0000789,88,M,<25K,HS,West
CON0000790,39,M,<25K,College,North
CON0000791,71,M,75-100K,Bachelors,North
CON0000792,23,F,<25K,Graduate,East
CON0000793,77,M,<25K,College,East
CON0000794,33,M,50-75K,Graduate,North
CON0000795,63,F,100K+,College,South
CON0000796,90,F,<25K,HS,East
CON0000797,66,F,25-50K,HS,West
CON0000798,69,M,25-50K,HS,North
CON0000799,68,M,100K+,HS,West
CON0000800,83,F,50-75K,Graduate,South
CON0000801,22,F,75-100K,HS,North
CON0000802,76,F,25-50K,Bachelors,West
CON0000803,62,F,50-75K,Bachelors,East
CON0000804,83,F,75-100K,HS,South
CON0000805,72,F,<25K,Graduate,North
CON0000806,84,M,100K+,Graduate,North
CON0000807,81,F,<25K,College,North
CON0000808,27,F,25-50K,HS,North
CON0000809,54,M,100K+,Bachelors,West
CON0000810,50,F,50-75K,Graduate,East
CON0000811,23,M,75-100K,College,West
CON0000812,33,M,50-75K,Bachelors,South
CON0000813,87,F,<25K,HS,North
CON0000814,56,F,25-50K,Bachelors,East
CON0000815,51,F,25-50K,Graduate,West
CON0000816,73,M,100K+,HS,North
CON0000817,62,M,50-75K,Bachelors,North
CON0000818,42,F,25-50K,Bachelors,North
CON0000819,85,M,<25K,HS,East
CON0000820,68,M,<25K,HS,East
CON0000821,39,M,25-50K,Bachelors,South
CON0000822,75,M,75-100K,Graduate,East
CON0000823,56,F,50-75K,Bachelors,West
CON0000824,37,F,100K+,HS,South
CON0000825,57,F,<25K,HS,West
CON0000826,58,M,<25K,Bachelors,West
CON0000827,37,F,50-75K,College,South
CON0000828,30,M,25-50K,HS,North
CON0000829,57,F,50-75K,Bachelors,North
CON0000830,56,F,100K+,Bachelors,North
CON0000831,70,M,25-50K,Bachelors,North
CON0000832,57,F,75-100K,Graduate,West
CON0000833,41,M,100K+,College,East
CON0000834,44,F,75-100K,HS,West
CON0000835,65,F,75-100K,College,North
CON0000836,64,M,50-75K,Bachelors,East
CON0000837,57,F,<25K,Bachelors,South
CON0000838,89,M,50-75K,Bachelors,North
CON0000839,35,F,<25K,Bachelors,South
CON0000840,90,F,50-75K,HS,South
CON0000841,70,F,25-50K,College,West
CON0000842,58,M,<25K,Bachelors,South
CON0000843,73,F,75-100K,Graduate,North
CON0000844,41,F,50-75K,College,North
CON0000845,33,F,100K+,HS,East
CON0000846,69,F,100K+,HS,West
CON0000847,34,F,25-50K,College,East
CON0000848,68,F,<25K,HS,South
CON0000849,90,M,50-75K,Bachelors,North
CON0000850,34,M,50-75K,HS,East
CON0000851,29,F,100K+,Bachelors,North
CON0000852,53,F,50-75K,College,West
CON0000853,35,M,<25K,Graduate,East
CON0000854,68,F,50-75K,Bachelors,East
CON0000855,73,F,25-50K,HS,East
CON0000856,88,M,100K+,Bachelors,West
CON0000857,50,F,25-50K,College,South
CON0000858,54,F,100K+,HS,North
CON0000859,18,M,25-50K,HS,West
CON0000860,73,F,100K+,College,North
CON0000861,70,F,50-75K,Bachelors,West
CON0000862,49,F,50-75K,Graduate,South
CON0000863,50,M,25-50K,Graduate,East
CON0000864,41,F,100K+,College,South
CON0000865,52,F,50-75K,Bachelors,East
CON0000866,23,F,25-50K,College,North
CON0000867,34,F,50-75K,College,West
CON0000868,37,M,50-75K,Graduate,South
CON0000869,30,F,25-50K,College,South
CON0000870,19,M,100K+,College,North
CON0000871,23,F,50-75K,HS,South
CON0000872,73,F,<25K,HS,North
CON0000873,52,F,25-50K,Graduate,South
CON0000874,45,F,<25K,College,North
CON0000875,58,F,50-75K,Bachelors,North
CON0000876,58,M,100K+,Bachelors,West
CON0000877,23,F,<25K,Graduate,North
CON0000878,53,M,75-100K,HS,West
CON0000879,61,M,<25K,College,East
CON0000880,47,M,25-50K,Bachelors,South
CON0000881,48,F,75-100K,College,South
CON0000882,90,F,25-50K,College,West
CON0000883,61,F,<25K,Graduate,West
CON0000884,72,F,25-50K,College,East
CON0000885,59,F,50-75K,Graduate,North
CON0000886,56,F,100K+,HS,East
CON0000887,49,M,100K+,HS,South
CON0000888,90,M,<25K,HS,East
CON0000889,27,M,50-75K,College,North
CON0000890,58,F,25-50K,College,South
CON0000891,66,M,25-50K,Bachelors,West
CON0000892,61,F,100K+,Graduate,West
CON0000893,38,F,50-75K,College,South
CON0000894,76,F,100K+,Graduate,West
CON0000895,87,M,25-50K,Bachelors,North
CON0000896,90,F,75-100K,HS,South
CON0000897,19,F,100K+,HS,North
CON0000898,41,F,75-100K,College,South
CON0000899,21,M,50-75K,Bachelors,East
CON0000900,57,F,<25K,College,East
CON0000901,27,M,100K+,College,North
CON0000902,72,F,75-100K,Graduate,South
CON0000903,80,F,100K+,College,East
CON0000904,75,M,<25K,Bachelors,East
CON0000905,19,M,<25K,College,North
CON0000906,22,F,50-75K,College,West
CON0000907,62,F,<25K,Graduate,West
CON0000908,84,F,<25K,Graduate,West
CON0000909,53,M,25-50K,HS,West
CON0000910,61,M,25-50K,HS,West
CON0000911,33,M,25-50K,College,West
CON0000912,86,M,75-100K,HS,West
CON0000913,33,M,100K+,Graduate,East
CON0000914,65,M,<25K,College,South
CON0000915,61,M,25-50K,HS,North
CON0000916,32,F,50-75K,Graduate,West
CON0000917,53,M,100K+,Graduate,South
CON0000918,33,F,<25K,College,West
CON0000919,45,M,100K+,HS,South
CON0000920,69,M,25-50K,College,North
CON0000921,42,M,100K+,HS,East
CON0000922,24,M,75-100K,HS,South
CON0000923,85,F,50-75K,Graduate,South
CON0000924,58,M,<25K,Graduate,North
CON0000925,46,M,100K+,HS,West
CON0000926,18,M,100K+,HS,West
CON0000927,64,M,50-75K,College,South
CON0000928,75,M,<25K,HS,West
CON0000929,40,F,100K+,Graduate,West
CON0000930,73,F,100K+,Graduate,West
CON0000931,45,F,25-50K,HS,East
CON0000932,19,M,25-50K,Graduate,North
CON0000933,82,M,100K+,HS,West
CON0000934,55,M,75-100K,Graduate,South
CON0000935,39,F,100K+,Bachelors,North
CON0000936,66,F,100K+,HS,East
CON0000937,20,M,25-50K,College,South
CON0000938,84,F,<25K,College,East
CON0000939,27,M,100K+,College,West
CON0000940,89,M,75-100K,Graduate,East
CON0000941,50,F,50-75K,Graduate,West
CON0000942,34,F,50-75K,College,South
CON0000943,46,F,25-50K,Graduate,North
CON0000944,78,M,100K+,HS,North
CON0000945,46,F,50-75K,HS,East
CON0000946,41,F,<25K,College,West
CON0000947,23,M,75-100K,Graduate,North
CON0000948,75,M,50-75K,Bachelors,West
CON0000949,82,M,75-100K,Graduate,South
CON0000950,23,M,50-75K,Graduate,West
CON0000951,25,M,75-100K,HS,North
CON0000952,76,F,100K+,College,East
CON0000953,89,F,100K+,Bachelors,South
CON0000954,74,F,75-100K,Graduate,North
CON0000955,89,F,50-75K,Graduate,South
CON0000956,27,F,<25K,HS,East
CON0000957,23,F,100K+,HS,East
CON0000958,33,F,25-50K,Graduate,East
CON0000959,26,M,50-75K,HS,East
CON0000960,39,F,50-75K,College,South
CON0000961,53,F,75-100K,Graduate,North
CON0000962,66,M,25-50K,Graduate,North
CON0000963,23,F,50-75K,Graduate,North
CON0000964,40,F,<25K,Graduate,North
CON0000965,69,F,50-75K,Graduate,West
CON0000966,18,M,25-50K,Bachelors,South
CON0000967,30,M,100K+,HS,South
CON0000968,45,M,<25K,HS,South
CON0000969,78,M,75-100K,Graduate,North
CON0000970,24,M,100K+,Graduate,East
CON0000971,74,F,100K+,College,West
CON0000972,62,M,75-100K,Graduate,East
CON0000973,57,F,100K+,College,South
CON0000974,58,F,<25K,Bachelors,South
CON0000975,46,F,25-50K,Bachelors,West
CON0000976,40,F,<25K,HS,South
CON0000977,42,F,75-100K,College,South
CON0000978,80,M,25-50K,HS,North
CON0000979,56,F,50-75K,Graduate,East
CON0000980,69,M,50-75K,Graduate,North
CON0000981,19,F,75-100K,Graduate,East
CON0000982,68,F,<25K,Bachelors,West
CON0000983,58,M,100K+,Graduate,South
CON0000984,19,F,50-75K,Graduate,West
CON0000985,30,M,<25K,College,East
CON0000986,74,F,75-100K,Bachelors,East
CON0000987,65,F,100K+,Bachelors,West
CON0000988,44,M,<25K,Bachelors,East
CON0000989,67,F,100K+,HS,East
CON0000990,27,M,75-100K,Graduate,West
CON0000991,18,M,50-75K,College,West
CON0000992,49,M,50-75K,HS,North
CON0000993,65,M,75-100K,Graduate,North
CON0000994,47,F,50-75K,Graduate,West
CON0000995,48,F,75-100K,HS,South
CON0000996,84,F,75-100K,Bachelors,East
CON0000997,88,M,<25K,Graduate,East
CON0000998,24,F,25-50K,Graduate,East
CON0000999,82,F,100K+,College,West
CON0001000,62,F,50-75K,HS,West
CON0001001,75,M,75-100K,Bachelors,West
CON0001002,57,M,50-75K,Graduate,East
CON0001003,19,M,50-75K,College,West
CON0001004,40,F,100K+,Graduate,East
CON0001005,34,M,100K+,HS,North
CON0001006,60,F,50-75K,Graduate,West
CON0001007,81,F,100K+,HS,West
CON0001008,26,M,100K+,Graduate,East
CON0001009,71,M,<25K,Bachelors,South
CON0001010,28,M,25-50K,College,West
CON0001011,88,F,50-75K,Graduate,West
CON0001012,32,M,100K+,Bachelors,East
CON0001013,70,F,100K+,College,North
CON0001014,26,F,<25K,Bachelors,North
CON0001015,65,F,75-100K,College,North
CON0001016,79,M,75-100K,Bachelors,North
CON0001017,33,F,<25K,College,East
CON0001018,78,M,100K+,Graduate,West
CON0001019,35,M,<25K,HS,North
CON0001020,70,F,75-100K,College,North
CON0001021,85,M,100K+,Bachelors,West
CON0001022,24,F,50-75K,College,North
CON0001023,33,M,50-75K,College,South
CON0001024,60,F,25-50K,Bachelors,West
CON0001025,24,M,<25K,Graduate,South
CON0001026,25,M,<25K,Bachelors,West
CON0001027,51,M,75-100K,College,South
CON0001028,36,M,50-75K,HS,South
CON0001029,31,F,25-50K,Graduate,East
CON0001030,59,M,25-50K,Graduate,West
CON0001031,78,M,50-75K,College,North
CON0001032,87,F,25-50K,Graduate,North
CON0001033,19,M,50-75K,HS,West
CON0001034,29,M,100K+,HS,East
CON0001035,40,F,<25K,Bachelors,North
CON0001036,32,F,25-50K,Bachelors,West
CON0001037,79,M,25-50K,Graduate,South
CON0001038,75,M,25-50K,College,North
CON0001039,53,F,75-100K,Graduate,North
CON0001040,81,M,<25K,Bachelors,West
CON0001041,31,F,75-100K,College,North
CON0001042,18,M,100K+,HS,East
CON0001043,58,F,<25K,HS,West
CON0001044,27,F,25-50K,Graduate,North
CON0001045,20,M,75-100K,College,East
CON0001046,64,M,<25K,Graduate,North
CON0001047,43,F,<25K,Bachelors,North
CON0001048,70,F,100K+,HS,West
CON0001049,35,F,<25K,Bachelors,South
CON0001050,44,M,50-75K,Graduate,North
CON0001051,90,M,75-100K,College,North
CON0001052,60,M,100K+,Bachelors,West
CON0001053,72,F,50-75K,College,North
CON0001054,60,F,75-100K,HS,West
CON0001055,33,M,25-50K,College,East
CON0001056,23,F,50-75K,HS,East
CON0001057,80,F,100K+,Graduate,East
CON0001058,76,M,<25K,HS,East
CON0001059,46,M,100K+,College,North
CON0001060,60,M,50-75K,Bachelors,East
CON0001061,48,M,50-75K,HS,South
CON0001062,74,M,75-100K,Graduate,North
CON0001063,70,M,75-100K,College,West
CON0001064,50,F,75-100K,College,North
CON0001065,84,F,100K+,HS,North
CON0001066,26,F,50-75K,College,North
CON0001067,21,F,100K+,Graduate,West
CON0001068,75,M,100K+,College,North
CON0001069,35,M,75-100K,Bachelors,North
CON0001070,86,M,<25K,Graduate,North
CON0001071,90,M,50-75K,Bachelors,South
CON0001072,89,M,<25K,Graduate,East
CON0001073,23,M,50-75K,HS,East
CON0001074,52,F,<25K,HS,East
CON0001075,43,M,75-100K,HS,West
CON0001076,24,M,50-75K,Graduate,East
CON0001077,89,F,50-75K,HS,North
CON0001078,69,M,75-100K,Graduate,East
CON0001079,51,M,100K+,HS,South
CON0001080,45,F,<25K,College,West
CON0001081,44,F,100K+,Graduate,North
CON0001082,19,F,75-100K,HS,South
CON0001083,29,F,50-75K,Bachelors,East
CON0001084,61,M,<25K,HS,North
CON0001085,88,M,50-75K,Graduate,West
CON0001086,45,M,75-100K,Graduate,West
CON0001087,23,F,<25K,Graduate,East
CON0001088,68,F,25-50K,Bachelors,North
CON0001089,33,F,50-75K,College,East
CON0001090,50,M,<25K,College,East
CON0001091,29,F,<25K,HS,West
CON0001092,61,F,75-100K,College,South
CON0001093,90,M,100K+,Bachelors,North
CON0001094,63,F,25-50K,Graduate,North
CON0001095,68,F,75-100K,Bachelors,West
CON0001096,57,M,75-100K,College,West
CON0001097,76,F,<25K,College,East
CON0001098,80,F,50-75K,HS,South
CON0001099,23,M,<25K,Bachelors,West
CON0001100,34,F,<25K,College,North
CON0001101,51,F,100K+,Graduate,North
CON0001102,49,F,<25K,Graduate,South
CON0001103,25,M,25-50K,College,West
CON0001104,37,F,50-75K,Bachelors,East
CON0001105,83,F,50-75K,Graduate,South
CON0001106,80,F,100K+,Graduate,South
CON0001107,27,F,75-100K,Bachelors,West
CON0001108,46,F,100K+,Graduate,South
CON0001109,26,F,50-75K,Graduate,East
CON0001110,69,M,100K+,HS,West
CON0001111,58,M,75-100K,College,West
CON0001112,43,M,50-75K,Graduate,South
CON0001113,55,M,50-75K,Bachelors,North
CON0001114,68,M,100K+,College,South
CON0001115,63,F,25-50K,College,South
CON0001116,79,F,100K+,HS,East
CON0001117,51,F,<25K,HS,North
CON0001118,89,M,50-75K,Graduate,West
CON0001119,39,M,<25K,HS,East
CON0001120,41,M,50-75K,HS,South
CON0001121,89,M,50-75K,HS,North
CON0001122,67,F,<25K,College,West
CON0001123,55,M,100K+,Graduate,East
CON0001124,41,F,100K+,HS,North
CON0001125,58,F,50-75K,Bachelors,South
CON0001126,84,F,100K+,Bachelors,East
CON0001127,79,M,<25K,Bachelors,North
CON0001128,81,M,50-75K,HS,East
CON0001129,60,M,<25K,College,North
CON0001130,45,M,25-50K,Graduate,East
CON0001131,39,F,100K+,Graduate,West
CON0001132,88,M,75-100K,College,South
CON0001133,78,M,50-75K,Graduate,West
CON0001134,34,M,75-100K,College,South
CON0001135,29,F,<25K,Graduate,West
CON0001136,60,M,25-50K,HS,South
CON0001137,36,F,100K+,HS,South
CON0001138,35,F,25-50K,HS,East
CON0001139,58,F,<25K,HS,South
CON0001140,71,F,50-75K,HS,West
CON0001141,62,F,75-100K,HS,East
CON0001142,62,M,<25K,Graduate,West
CON0001143,57,M,75-100K,Graduate,South
CON0001144,55,M,<25K,HS,South
CON0001145,21,M,25-50K,HS,West
CON0001146,81,F,50-75K,HS,West
CON0001147,69,F,50-75K,HS,West
CON0001148,81,F,<25K,HS,East
CON0001149,35,M,<25K,College,South
CON0001150,67,M,50-75K,Bachelors,South
CON0001151,21,F,<25K,HS,West
CON0001152,64,M,<25K,Graduate,North
CON0001153,58,M,25-50K,HS,North
CON0001154,76,M,50-75K,HS,North
CON0001155,77,F,25-50K,Bachelors,South
CON0001156,30,F,<25K,Graduate,East
CON0001157,57,M,75-100K,HS,West
CON0001158,83,F,25-50K,HS,South
CON0001159,21,M,25-50K,College,West
CON0001160,24,F,25-50K,Graduate,East
CON0001161,51,F,25-50K,College,South
CON0001162,88,M,50-75K,HS,East
CON0001163,29,M,50-75K,Bachelors,West
CON0001164,62,F,<25K,Graduate,East
CON0001165,69,F,<25K,Bachelors,South
CON0001166,54,M,<25K,Graduate,West
CON0001167,83,M,<25K,College,North
CON0001168,56,F,<25K,Graduate,North
CON0001169,25,F,75-100K,HS,East
CON0001170,76,F,25-50K,HS,North
CON0001171,84,M,<25K,Graduate,North
CON0001172,54,M,<25K,Graduate,South
CON0001173,77,M,100K+,Graduate,North
CON0001174,43,F,25-50K,Graduate,West
CON0001175,42,M,<25K,Graduate,North
CON0001176,61,F,25-50K,College,East
CON0001177,26,F,100K+,Bachelors,West
CON0001178,32,M,100K+,College,East
CON0001179,60,F,75-100K,College,North
CON0001180,46,M,75-100K,College,East
CON0001181,62,M,100K+,Graduate,South
CON0001182,55,F,100K+,Bachelors,North
CON0001183,53,M,<25K,Bachelors,South
CON0001184,49,M,100K+,HS,South
CON0001185,48,F,50-75K,Bachelors,North
CON0001186,86,F,75-100K,Graduate,West
CON0001187,79,F,25-50K,College,North
CON0001188,75,F,100K+,HS,East
CON0001189,72,F,25-50K,HS,East
CON0001190,38,M,50-75K,Graduate,West
CON0001191,69,F,50-75K,College,South
CON0001192,29,M,75-100K,Bachelors,East
CON0001193,34,M,<25K,College,West
CON0001194,87,F,100K+,HS,North
CON0001195,46,M,100K+,HS,South
CON0001196,59,M,100K+,College,East
CON0001197,81,M,50-75K,College,North
CON0001198,26,M,75-100K,Bachelors,South
CON0001199,51,M,75-100K,Bachelors,West
CON0001200,56,F,50-75K,Graduate,East
CON0001201,90,M,<25K,College,South
CON0001202,40,M,100K+,Graduate,South
CON0001203,63,M,25-50K,College,North
CON0001204,21,F,25-50K,Graduate,West
CON0001205,18,M,<25K,HS,West
CON0001206,75,M,25-50K,Graduate,North
CON0001207,86,M,50-75K,Graduate,West
CON0001208,28,M,100K+,Graduate,West
CON0001209,32,F,75-100K,Graduate,North
CON0001210,43,M,50-75K,HS,East
CON0001211,47,F,<25K,College,East
CON0001212,72,M,<25K,HS,North
CON0001213,68,F,50-75K,Graduate,North
CON0001214,33,M,100K+,Graduate,East
CON0001215,76,F,75-100K,Bachelors,South
CON0001216,80,F,<25K,Graduate,North
CON0001217,63,F,25-50K,College,South
CON0001218,84,F,<25K,Graduate,West
CON0001219,73,M,75-100K,College,East
CON0001220,65,F,100K+,Bachelors,East
CON0001221,75,F,50-75K,HS,South
CON0001222,40,F,100K+,Graduate,North
CON0001223,44,M,<25K,Graduate,East
CON0001224,67,F,<25K,Graduate,West
CON0001225,32,F,75-100K,Bachelors,West
CON0001226,22,F,75-100K,College,North
CON0001227,54,M,50-75K,HS,East
CON0001228,22,M,75-100K,Graduate,West
CON0001229,48,F,75-100K,College,North
CON0001230,39,M,<25K,Graduate,North
CON0001231,73,F,25-50K,Graduate,South
CON0001232,50,F,25-50K,HS,North
CON0001233,64,F,50-75K,College,South
CON0001234,89,M,100K+,College,East
CON0001235,28,M,50-75K,Bachelors,East
CON0001236,84,M,<25K,HS,South
CON0001237,77,M,100K+,HS,South
CON0001238,60,M,50-75K,College,South
CON0001239,34,M,50-75K,Graduate,West
CON0001240,26,F,25-50K,HS,North
CON0001241,29,F,50-75K,Graduate,West
CON0001242,69,F,75-100K,Graduate,East
CON0001243,49,M,<25K,College,South
CON0001244,66,F,50-75K,HS,West
CON0001245,84,F,75-100K,College,East
CON0001246,48,F,25-50K,HS,South
CON0001247,54,F,100K+,HS,West
CON0001248,32,M,25-50K,College,West
CON0001249,75,F,<25K,Bachelors,North
CON0001250,47,F,75-100K,Bachelors,North
CON0001251,20,F,75-100K,Bachelors,East
CON0001252,82,F,75-100K,HS,East
CON0001253,87,M,<25K,Bachelors,North
CON0001254,36,M,50-75K,College,North
CON0001255,84,F,25-50K,Bachelors,North
CON0001256,86,M,75-100K,Bachelors,East
CON0001257,72,F,25-50K,HS,North
CON0001258,33,F,25-50K,College,East
CON0001259,75,M,25-50K,HS,West
CON0001260,59,M,100K+,HS,South
CON0001261,54,M,50-75K,College,North
CON0001262,87,F,75-100K,HS,East
CON0001263,88,F,50-75K,Bachelors,South
CON0001264,21,F,<25K,Graduate,South
CON0001265,45,M,100K+,College,North
CON0001266,61,F,<25K,Bachelors,North
CON0001267,77,F,<25K,College,East
CON0001268,48,M,<25K,Graduate,East
CON0001269,71,F,100K+,Graduate,East
CON0001270,57,F,75-100K,College,South
