account_id,customer_id,account_type,balance,opened_date
A0000559,C047571,Checking,50336.71,2020-05-02
A0000560,C022295,Investment,76367.56,2021-03-08
A0000561,C013405,Savings,74454.5,2022-08-14
A0000562,C007580,Credit,56134.13,2019-03-04
A0000563,C033470,Checking,44114.09,2020-10-09
A0000564,C016506,Investment,90940.11,2021-06-26
A0000565,C002000,Credit,56023.68,2023-01-17
A0000566,C009233,Savings,25309.94,2019-10-23
A0000567,C002894,Credit,61823.23,2019-07-07
A0000568,C017331,Investment,50382.36,2019-12-31
A0000569,C047974,Checking,43431.87,2021-02-01
A0000570,C046683,Savings,50221.18,2021-02-03
A0000571,C048535,Credit,34281.62,2022-11-25
A0000572,C039400,Investment,69748.3,2023-01-26
A0000573,C007014,Credit,72280.49,2021-09-09
A0000574,C019501,Investment,70168.64,2019-11-08
A0000575,C011399,Credit,21292.09,2021-10-16
A0000576,C028480,Checking,43541.01,2022-10-15
A0000577,C022888,Checking,8953.03,2022-07-13
A0000578,C000028,Credit,89204.01,2019-11-11
A0000579,C016872,Credit,3957.38,2023-01-03
A0000580,C000196,Credit,60448.82,2019-08-07
A0000581,C022705,Investment,1207.99,2020-06-05
A0000582,C044617,Checking,66528.29,2022-12-16
A0000583,C007160,Credit,61336.33,2019-10-05
A0000584,C024364,Investment,71773.22,2021-03-17
A0000585,C034936,Credit,10835.01,2022-10-21
A0000586,C007832,Savings,24127.56,2021-01-13
A0000587,C037850,Savings,87846.24,2020-07-12
A0000588,C047337,Credit,99992.22,2022-03-24
A0000589,C049876,Savings,49466.97,2021-09-24
A0000590,C004448,Savings,729.68,2021-10-23
A0000591,C002767,Savings,65654.54,2019-07-07
A0000592,C027599,Credit,33157.04,2021-07-30
A0000593,C021887,Credit,19360.38,2019-09-05
A0000594,C032134,Credit,85743.25,2022-08-20
A0000595,C009654,Credit,16055.28,2022-09-01
A0000596,C007995,Credit,65713.68,2021-10-18
A0000597,C011658,Credit,71038.81,2021-02-22
A0000598,C015709,Credit,91793.0,2022-12-20
A0000599,C000879,Checking,14054.88,2019-04-13
A0000600,C023982,Credit,13070.0,2022-07-26
A0000601,C015682,Savings,58466.29,2022-12-29
A0000602,C038170,Checking,13032.06,2020-11-11
A0000603,C038821,Checking,63402.65,2020-08-06
A0000604,C005217,Checking,30914.06,2021-09-23
A0000605,C042037,Credit,28467.86,2020-04-07
A0000606,C017863,Savings,1581.54,2023-01-22
A0000607,C017838,Investment,30172.08,2020-04-22
A0000608,C002695,Savings,57113.02,2020-09-10
A0000609,C020963,Investment,62971.15,2021-05-25
A0000610,C000159,Checking,24897.25,2021-11-21
A0000611,C029716,Credit,25668.03,2021-04-19
A0000612,C049168,Checking,77804.66,2020-01-15
A0000613,C027148,Savings,87821.41,2021-01-24
A0000614,C026454,Savings,78285.47,2021-02-15
A0000615,C037098,Checking,6445.8,2019-10-03
A0000616,C041579,Credit,60451.3,2023-01-08
A0000617,C011988,Savings,97051.64,2021-05-24
A0000618,C040522,Credit,75388.67,2020-07-02
A0000619,C023749,Investment,11990.86,2020-05-11
A0000620,C042010,Credit,77911.86,2020-04-09
A0000621,C018022,Savings,1688.13,2020-10-06
A0000622,C007007,Investment,80834.27,2020-08-08
A0000623,C009094,Credit,41963.09,2020-11-28
A0000624,C036486,Savings,86016.15,2022-07-15
A0000625,C020313,Savings,34528.24,2022-07-09
A0000626,C007987,Savings,1473.7,2020-12-27
A0000627,C019837,Credit,23468.35,2020-05-05
A0000628,C009323,Checking,132.76,2021-12-07
A0000629,C033006,Checking,9257.53,2019-03-14
A0000630,C044772,Credit,76082.25,2021-08-06
A0000631,C045027,Credit,44882.23,2021-01-09
A0000632,C042848,Checking,93068.19,2019-12-27
A0000633,C002671,Checking,86957.43,2021-11-11
A0000634,C023686,Checking,8303.74,2019-09-18
A0000635,C049298,Credit,61838.65,2021-06-25
A0000636,C024347,Savings,51922.56,2020-06-19
A0000637,C046868,Credit,92187.29,2022-03-29
A0000638,C011967,Checking,66337.53,2020-02-01
A0000639,C046225,Savings,82633.82,2020-02-06
A0000640,C026744,Savings,54800.5,2021-10-27
A0000641,C012015,Savings,17135.45,2021-03-08
A0000642,C029072,Investment,59954.94,2019-04-05
A0000643,C029918,Checking,10371.19,2019-06-15
A0000644,C009145,Checking,65265.68,2021-03-07
A0000645,C044017,Checking,67532.52,2022-10-17
A0000646,C031996,Savings,88526.57,2020-06-30
A0000647,C047549,Credit,64425.53,2021-10-18
A0000648,C012283,Savings,73819.35,2022-10-27
A0000649,C000594,Investment,67417.04,2022-02-19
A0000650,C029455,Checking,57594.75,2021-07-11
A0000651,C006065,Credit,63682.08,2020-11-08
A0000652,C048437,Credit,90266.3,2022-01-07
A0000653,C041150,Credit,20470.97,2019-12-02
A0000654,C015686,Savings,42632.51,2022-06-24
A0000655,C009073,Savings,7757.03,2019-01-23
A0000656,C010985,Credit,37618.16,2020-03-19
A0000657,C033689,Investment,38615.37,2022-05-19
A0000658,C009277,Savings,63724.72,2020-11-07
A0000659,C019945,Credit,62540.39,2019-09-18
A0000660,C000358,Checking,88506.97,2021-12-28
A0000661,C003878,Checking,49113.93,2019-01-24
A0000662,C010825,Checking,43551.35,2020-07-20
A0000663,C037906,Investment,29613.52,2022-07-27
A0000664,C028091,Checking,42776.59,2020-04-02
A0000665,C021103,Investment,81634.3,2020-04-14
A0000666,C007138,Checking,34080.19,2020-08-23
A0000667,C026176,Savings,57830.47,2020-01-12
A0000668,C021349,Investment,48714.79,2022-04-17
A0000669,C015685,Investment,83942.17,2019-12-22
A0000670,C010552,Credit,99956.9,2022-01-14
A0000671,C006516,Investment,52877.07,2020-07-29
A0000672,C025847,Credit,3794.84,2021-05-17
A0000673,C037790,Checking,53752.58,2022-07-14
A0000674,C037702,Credit,2517.94,2022-02-02
A0000675,C042362,Checking,36879.66,2019-11-26
A0000676,C012184,Savings,66819.25,2021-09-11
A0000677,C029202,Savings,63292.58,2022-07-30
A0000678,C016930,Investment,85883.17,2019-09-12
A0000679,C006378,Checking,73321.37,2019-09-22
A0000680,C028068,Checking,91684.36,2021-11-12
A0000681,C040894,Credit,37864.51,2022-06-25
A0000682,C015578,Investment,19491.64,2020-08-02
A0000683,C009362,Checking,63861.87,2021-05-13
A0000684,C025111,Checking,15492.03,2019-01-05
A0000685,C016128,Credit,63297.59,2022-09-28
A0000686,C032434,Savings,31495.63,2019-08-04
A0000687,C048244,Checking,63653.49,2021-05-02
A0000688,C024819,Investment,8763.7,2021-08-13
A0000689,C018283,Credit,65381.24,2020-11-09
A0000690,C049708,Checking,31610.0,2021-09-28
A0000691,C022531,Investment,36224.61,2022-07-23
A0000692,C028984,Savings,21296.97,2021-07-28
A0000693,C031519,Checking,45872.53,2021-08-17
A0000694,C022554,Savings,22974.31,2019-05-05
A0000695,C016077,Credit,17924.94,2019-09-13
A0000696,C003791,Investment,67621.04,2021-09-07
A0000697,C042472,Savings,76376.67,2020-06-26
A0000698,C015072,Savings,30427.81,2019-07-30
A0000699,C029872,Savings,31533.21,2022-08-28
A0000700,C016671,Savings,56092.13,2020-01-25
A0000701,C012893,Savings,16824.38,2019-04-30
A0000702,C034707,Savings,18862.3,2019-04-20
A0000703,C036580,Checking,85264.77,2021-12-02
A0000704,C012702,Investment,55833.57,2020-12-04
A0000705,C018625,Savings,99514.48,2019-08-10
A0000706,C004628,Investment,99406.68,2023-01-25
A0000707,C044552,Checking,94921.9,2019-01-13
A0000708,C039794,Investment,59350.16,2022-03-17
A0000709,C005961,Investment,27130.97,2021-10-07
A0000710,C005157,Credit,45047.53,2021-12-27
A0000711,C036398,Investment,5250.22,2020-05-26
A0000712,C003440,Checking,42040.96,2022-12-17
A0000713,C018751,Savings,3355.53,2020-09-26
A0000714,C011904,Credit,15186.02,2019-07-09
A0000715,C040562,Credit,23292.9,2021-11-29
A0000716,C045665,Investment,21247.89,2022-11-27
A0000717,C000726,Credit,71460.23,2022-08-31
A0000718,C044471,Checking,50061.37,2020-07-19
A0000719,C045947,Credit,25823.73,2022-10-31
A0000720,C001549,Investment,7863.49,2019-10-10
A0000721,C014672,Savings,71040.65,2020-07-20
A0000722,C022820,Credit,8835.2,2019-05-30
A0000723,C018556,Credit,33847.3,2019-12-31
A0000724,C034531,Checking,11926.35,2022-05-31
A0000725,C006543,Checking,13622.51,2020-03-20
A0000726,C025398,Savings,19223.11,2021-06-07
A0000727,C041073,Savings,7436.32,2019-09-18
A0000728,C012419,Savings,34116.43,2019-04-11
A0000729,C022573,Savings,80875.67,2021-03-05
A0000730,C048936,Investment,1595.96,2020-06-07
A0000731,C023332,Credit,89776.26,2022-01-20
A0000732,C037331,Investment,43.58,2020-08-09
A0000733,C036288,Savings,9789.38,2020-08-07
A0000734,C036427,Checking,16617.88,2022-05-21
A0000735,C020577,Credit,10827.67,2022-05-08
A0000736,C013588,Investment,28696.38,2023-01-31
A0000737,C037458,Savings,66596.53,2022-09-16
A0000738,C034494,Checking,35421.68,2019-05-29
A0000739,C005436,Checking,26461.91,2022-02-03
A0000740,C006782,Investment,55605.1,2020-07-25
A0000741,C041811,Credit,92928.85,2019-02-07
A0000742,C033501,Checking,98389.42,2022-12-20
A0000743,C039955,Checking,62422.99,2020-09-10
A0000744,C018666,Investment,35909.17,2020-01-03
A0000745,C003820,Savings,34087.67,2022-02-16
A0000746,C008189,Investment,20119.25,2021-01-29
A0000747,C020022,Checking,84563.33,2021-03-04
A0000748,C025947,Checking,38869.89,2022-07-09
A0000749,C040735,Investment,64850.61,2022-04-17
A0000750,C015906,Investment,3981.68,2020-08-30
A0000751,C043965,Credit,76504.44,2021-09-19
A0000752,C010297,Investment,48064.0,2021-08-31
A0000753,C030544,Checking,66516.17,2019-12-30
A0000754,C008018,Credit,84806.73,2020-05-31
A0000755,C023624,Credit,25335.51,2022-01-25
A0000756,C010189,Savings,1380.99,2019-08-02
A0000757,C014992,Checking,74692.6,2021-06-09
A0000758,C014339,Savings,87297.69,2020-05-13
A0000759,C020667,Investment,69549.0,2021-01-05
A0000760,C039272,Checking,1695.55,2021-08-28
A0000761,C036544,Investment,97517.36,2020-11-14
A0000762,C049043,Savings,54110.32,2022-06-13
A0000763,C012573,Investment,1897.32,2022-07-31
A0000764,C022533,Credit,81979.61,2020-09-29
A0000765,C048334,Checking,68875.96,2022-08-31
A0000766,C001302,Checking,64942.34,2022-12-07
A0000767,C041174,Investment,76693.8,2021-04-19
A0000768,C037897,Savings,22117.9,2022-04-06
A0000769,C030138,Investment,56092.63,2022-12-01
A0000770,C013817,Investment,52148.14,2021-03-09
A0000771,C012950,Checking,34495.75,2020-11-09
A0000772,C029590,Savings,90022.59,2021-09-19
A0000773,C044504,Investment,85211.81,2020-09-27
A0000774,C021297,Checking,97949.73,2019-01-09
A0000775,C044313,Savings,39786.59,2020-10-02
A0000776,C013040,Checking,5594.91,2019-08-10
A0000777,C031861,Savings,25046.63,2019-10-12
A0000778,C015901,Credit,18203.78,2019-05-30
A0000779,C018245,Investment,53524.35,2022-01-30
A0000780,C029852,Savings,54498.11,2022-12-27
A0000781,C022020,Savings,31736.81,2019-08-19
A0000782,C015398,Savings,48349.89,2022-05-07
A0000783,C042307,Investment,12439.96,2022-12-15
A0000784,C023679,Credit,11998.55,2021-05-06
A0000785,C025323,Credit,85549.62,2021-05-29
A0000786,C019713,Savings,6827.59,2020-09-30
A0000787,C023892,Investment,88353.96,2019-09-19
A0000788,C024599,Checking,59497.23,2022-07-28
A0000789,C025937,Credit,64615.4,2019-01-04
A0000790,C044087,Credit,93776.93,2019-10-17
A0000791,C048768,Credit,34340.72,2019-11-07
A0000792,C002850,Investment,22073.5,2021-10-09
A0000793,C005019,Checking,73883.59,2022-02-10
A0000794,C031718,Checking,36014.79,2019-07-23
A0000795,C007311,Credit,97903.44,2022-02-23
A0000796,C002399,Checking,69517.9,2021-02-16
A0000797,C022171,Savings,36733.14,2021-09-02
A0000798,C010081,Checking,18915.66,2021-07-18
A0000799,C019674,Savings,17588.09,2020-08-09
A0000800,C009584,Savings,11677.23,2020-01-03
A0000801,C027699,Checking,9294.07,2019-11-03
A0000802,C024301,Savings,27924.34,2022-07-30
A0000803,C024036,Savings,8197.23,2019-04-14
A0000804,C010894,Credit,37734.38,2022-02-20
A0000805,C004887,Savings,43125.39,2021-09-13
A0000806,C000968,Savings,28186.36,2021-01-30
A0000807,C033294,Credit,92797.52,2022-06-13
A0000808,C040699,Credit,57861.83,2020-09-25
A0000809,C019625,Checking,99372.41,2020-10-24
A0000810,C047658,Credit,38547.59,2021-12-06
A0000811,C018846,Checking,37261.06,2019-09-25
A0000812,C013748,Savings,32721.04,2020-06-18
A0000813,C039013,Checking,56863.68,2019-07-18
A0000814,C006177,Savings,22956.06,2019-02-28
A0000815,C040981,Checking,37890.0,2021-04-21
A0000816,C014796,Credit,61353.14,2020-01-12
A0000817,C000667,Investment,58684.57,2021-05-10
A0000818,C030951,Credit,45809.99,2022-06-01
A0000819,C020969,Investment,27889.44,2023-01-09
A0000820,C007777,Checking,44185.86,2020-08-03
A0000821,C002126,Savings,85094.08,2019-09-24
A0000822,C019796,Credit,72725.63,2021-03-20
A0000823,C014226,Credit,31978.22,2022-11-19
A0000824,C034940,Credit,67859.35,2019-02-03
A0000825,C037379,Credit,16565.68,2020-11-29
A0000826,C005040,Credit,55517.05,2019-12-09
A0000827,C040182,Savings,63094.68,2020-02-29
A0000828,C002851,Credit,33102.11,2019-05-27
A0000829,C043335,Savings,62167.4,2021-08-20
A0000830,C037116,Investment,7841.54,2022-03-09
A0000831,C047204,Investment,4503.03,2020-05-09
A0000832,C042517,Investment,58024.22,2020-12-11
A0000833,C028392,Investment,78328.45,2021-12-23
A0000834,C034887,Credit,34594.12,2019-05-30
A0000835,C031703,Savings,56008.93,2020-10-07
A0000836,C033074,Savings,62607.07,2022-09-13
A0000837,C017802,Credit,61503.17,2022-02-15
A0000838,C049856,Checking,39898.39,2022-09-14
A0000839,C019001,Savings,73608.53,2019-10-24
A0000840,C038332,Savings,74597.53,2022-07-23
A0000841,C036948,Investment,83795.82,2019-01-25
A0000842,C035783,Checking,82962.4,2019-05-27
A0000843,C030896,Investment,89289.51,2021-06-15
A0000844,C008637,Investment,7041.95,2020-05-21
A0000845,C035840,Savings,53675.45,2022-11-08
A0000846,C010192,Checking,70803.38,2023-01-03
A0000847,C026547,Investment,69370.64,2022-07-05
A0000848,C030515,Investment,28877.14,2020-06-15
A0000849,C008789,Checking,82036.26,2021-06-21
A0000850,C014197,Investment,80492.89,2020-07-14
A0000851,C001731,Checking,69100.55,2019-11-27
A0000852,C025172,Savings,13116.55,2021-06-25
A0000853,C039354,Investment,28228.25,2021-07-29
A0000854,C040677,Checking,352.55,2019-03-26
A0000855,C049763,Credit,76656.94,2020-08-01
A0000856,C037016,Credit,40546.62,2022-08-17
A0000857,C039145,Savings,52908.64,2020-03-27
A0000858,C017629,Investment,76968.31,2021-06-27
A0000859,C020111,Credit,35698.36,2020-04-13
A0000860,C037219,Checking,93430.84,2021-03-29
A0000861,C008795,Checking,92900.13,2022-09-15
A0000862,C036865,Investment,87068.57,2022-01-02
A0000863,C005884,Investment,9190.45,2020-06-19
A0000864,C010116,Credit,71320.67,2019-09-14
A0000865,C022598,Checking,17811.72,2022-02-10
A0000866,C011378,Savings,98623.81,2022-03-28
A0000867,C031391,Investment,14449.15,2020-07-30
A0000868,C019210,Investment,76499.89,2020-01-12
A0000869,C036895,Checking,16080.6,2020-09-11
A0000870,C048218,Credit,97974.71,2021-09-04
A0000871,C003373,Savings,52902.04,2019-01-02
A0000872,C003630,Savings,70221.89,2022-02-02
A0000873,C013469,Credit,6477.07,2020-02-07
A0000874,C030008,Credit,71319.45,2021-08-17
A0000875,C022802,Credit,24672.75,2022-01-06
A0000876,C045555,Investment,41544.52,2020-01-23
A0000877,C042946,Investment,97145.53,2023-01-31
A0000878,C010530,Checking,88358.43,2020-05-01
A0000879,C017676,Credit,56453.58,2021-02-18
A0000880,C048888,Savings,64957.9,2019-05-11
A0000881,C001231,Savings,80163.44,2021-04-12
A0000882,C000154,Investment,24867.77,2022-10-24
A0000883,C005492,Savings,44388.56,2020-11-29
A0000884,C010395,Savings,96264.79,2022-11-24
A0000885,C032647,Checking,75591.76,2019-04-09
A0000886,C018106,Credit,16111.42,2020-03-21
A0000887,C027833,Checking,32599.91,2020-08-27
A0000888,C022853,Checking,69239.88,2021-11-21
A0000889,C042360,Investment,72559.66,2019-10-26
A0000890,C035486,Checking,29380.67,2021-05-30
A0000891,C032481,Investment,57928.91,2021-10-17
A0000892,C028884,Checking,52429.92,2021-06-21
A0000893,C004077,Investment,33792.5,2021-04-12
A0000894,C046840,Investment,59791.83,2021-02-28
A0000895,C008922,Investment,2341.27,2022-07-03
A0000896,C022930,Checking,17013.59,2019-10-31
A0000897,C011587,Investment,57629.38,2019-05-07
A0000898,C037526,Investment,96541.66,2020-02-10
A0000899,C014211,Savings,71667.82,2022-01-11
A0000900,C020018,Credit,82177.73,2022-05-21
A0000901,C016413,Investment,39420.91,2021-06-24
A0000902,C009815,Checking,69230.3,2021-10-06
A0000903,C019617,Savings,70624.88,2020-06-22
A0000904,C017909,Investment,90824.06,2019-06-02
A0000905,C000341,Credit,60675.41,2021-03-11
A0000906,C038038,Investment,31392.61,2022-12-10
A0000907,C011428,Savings,38474.12,2021-02-05
A0000908,C039452,Savings,23802.1,2019-04-12
A0000909,C027782,Credit,35226.67,2022-09-26
A0000910,C013226,Savings,1325.03,2020-06-24
A0000911,C027932,Savings,80392.53,2021-07-27
A0000912,C011574,Investment,95505.04,2020-03-21
A0000913,C023086,Savings,56556.24,2020-07-10
A0000914,C045441,Investment,54100.57,2020-08-08
A0000915,C015852,Investment,65246.65,2019-05-30
A0000916,C031242,Credit,99863.5,2022-08-11
A0000917,C011093,Checking,19338.22,2020-05-03
A0000918,C012425,Checking,3562.19,2019-08-07
A0000919,C045594,Investment,97570.02,2022-02-18
A0000920,C027041,Checking,98916.69,2021-04-23
A0000921,C018479,Investment,4416.93,2021-01-26
A0000922,C011464,Investment,34140.5,2022-10-07
A0000923,C009147,Investment,5940.8,2019-11-12
A0000924,C030787,Checking,42487.37,2019-05-31
A0000925,C028519,Savings,50416.53,2019-02-13
A0000926,C022307,Investment,52480.81,2020-02-14
A0000927,C027114,Checking,13236.01,2022-08-28
A0000928,C023683,Checking,40381.46,2020-07-14
A0000929,C046816,Savings,3450.31,2022-08-28
A0000930,C027064,Credit,24043.83,2021-08-25
A0000931,C026331,Credit,2119.5,2022-09-13
A0000932,C002828,Checking,37405.26,2021-10-16
A0000933,C045148,Investment,22595.54,2020-01-15
A0000934,C004896,Savings,36709.44,2020-07-10
A0000935,C049336,Checking,82293.91,2019-12-24
A0000936,C038492,Investment,18733.04,2020-06-19
A0000937,C010701,Checking,71636.07,2019-07-19
A0000938,C033472,Investment,86778.2,2021-04-07
A0000939,C036680,Checking,62436.92,2019-02-27
A0000940,C047654,Checking,56773.22,2022-11-08
A0000941,C037752,Checking,88576.53,2019-08-03
A0000942,C020704,Savings,12381.05,2020-07-28
A0000943,C002669,Investment,66862.58,2019-09-11
A0000944,C031070,Credit,96801.38,2022-02-11
A0000945,C044650,Investment,13134.58,2022-07-28
A0000946,C011409,Checking,99263.35,2021-06-29
A0000947,C046081,Checking,17246.82,2023-02-06
A0000948,C042278,Investment,34961.02,2021-05-25
A0000949,C012684,Checking,74101.84,2021-11-21
A0000950,C016271,Savings,39914.49,2019-02-26
A0000951,C018698,Investment,14007.24,2022-04-02
A0000952,C041404,Savings,72347.92,2019-06-18
A0000953,C034741,Checking,80549.21,2019-11-26
A0000954,C013051,Credit,88108.32,2019-06-12
A0000955,C043958,Credit,97918.66,2021-05-08
A0000956,C043715,Credit,53305.32,2019-06-03
A0000957,C033296,Investment,68426.0,2019-08-05
A0000958,C008758,Credit,3810.2,2020-09-07
A0000959,C027044,Savings,61396.68,2021-10-13
A0000960,C019166,Checking,82352.44,2022-03-13
A0000961,C021889,Checking,93660.84,2022-05-03
A0000962,C019524,Credit,84483.92,2020-07-27
A0000963,C048991,Credit,83674.62,2023-01-15
A0000964,C048832,Savings,2882.37,2021-08-02
A0000965,C029139,Investment,39762.78,2021-12-19
A0000966,C031111,Checking,13845.81,2022-10-02
A0000967,C012452,Credit,19055.71,2022-08-10
A0000968,C032875,Investment,61040.67,2022-09-09
A0000969,C047833,Checking,74337.73,2022-08-25
A0000970,C020980,Credit,63493.77,2022-04-15
A0000971,C000531,Savings,42322.27,2020-08-27
A0000972,C020274,Savings,99071.51,2020-07-12
A0000973,C001181,Investment,89131.57,2021-12-15
A0000974,C013605,Investment,43419.79,2020-01-07
A0000975,C040427,Investment,56001.41,2019-06-19
A0000976,C019615,Investment,39976.56,2020-08-13
A0000977,C042533,Credit,4941.94,2022-03-14
A0000978,C017012,Checking,7775.19,2019-05-17
A0000979,C010672,Savings,54264.11,2021-03-22
A0000980,C035820,Checking,9559.64,2022-01-08
A0000981,C022885,Investment,67954.11,2019-04-01
A0000982,C039333,Checking,59555.36,2022-07-05
A0000983,C015685,Savings,83232.35,2021-03-07
A0000984,C000409,Investment,45535.97,2022-07-31
A0000985,C030071,Savings,94757.55,2022-03-16
A0000986,C039571,Savings,3197.72,2021-10-16
A0000987,C034487,Credit,67359.41,2021-07-28
